Evaluation/EpisodeMeanMaxInPlaceReward,GaussianMLPPolicy/Entropy,Evaluation/EpisodeMeanMinGraspReward,Evaluation/AverageDiscountedReturn,GaussianMLPValueFunction/LossAfter,GaussianMLPPolicy/LossAfter,Evaluation/EpisodeMeanMinInPlaceReward,Evaluation/EpisodeMeanMaxGraspReward,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KL,GaussianMLPPolicy/dLoss,GaussianMLPValueFunction/dLoss,Evaluation/TerminationRate,Evaluation/GraspSuccessRate,Evaluation/NumEpisodes,Evaluation/AverageReturn,Evaluation/MaxReward,Evaluation/StdReturn,Evaluation/EpisodeMeanInPlaceReward,Evaluation/Iteration,GaussianMLPValueFunction/LossBefore,Evaluation/NearObject,Evaluation/SuccessRate,Evaluation/MinReturn,Evaluation/MaxReturn,TotalEnvSteps,GaussianMLPPolicy/KLBefore,Evaluation/MinReward,Evaluation/EpisodeMeanGraspReward
0.1310307867689227,5.816153526306152,0.006772166508403609,1.3427255755988197,2.1447296142578125,-0.007786826230585575,0.13067451937115698,0.04138215364632147,-2.946853605578781e-08,0.006420018617063761,0.007786796893924475,6.164705276489258,0.0,0.1,10,5.328275647985274,0.06621157124654631,7.640664029004349,0.1307894216733069,11,8.30943489074707,0.0,0.0,0.0636963428255585,27.79394955067648,60000,0.0,4.4205865356915966e-08,0.011903693003972541
0.10210553129802391,5.813327789306641,0.03702569378679313,100.72228529188729,54.85334396362305,-0.0011230846866965294,0.08945217809352761,0.5159402488530302,8.606910739672458e-09,0.006474441383033991,0.0011230933014303446,28.518085479736328,0.0,1.0,10,434.0800751392333,2.764892205919442,198.68182309479215,0.09037653861497989,12,83.37142944335938,0.4,0.0,3.1792615955040686,618.4704157549385,65000,0.0,0.00021187293784382118,0.29927846881405973
0.1304008891620494,5.8380584716796875,0.041600146030166305,108.06256374815102,115.94938659667969,-0.0005088552716188133,0.1142560800085058,0.7235425017428446,1.6927719226345062e-09,0.009936907328665257,0.0005088569596409798,86.58363342285156,0.0,0.8,10,523.3478142228425,2.8965113228356554,320.7466582147276,0.12980297548315148,13,202.53302001953125,0.0,0.0,0.06771235758099621,976.4109389465424,70000,0.0,0.0,0.24269249696724865
0.061546768369125315,5.83046293258667,0.0257038605044397,17.379593105851303,3.620339870452881,-0.0022803982719779015,0.06067644800218486,0.28908353131734604,1.1444092340440193e-09,0.006933313794434071,0.0022803994361311197,0.12721514701843262,0.0,0.6,10,83.25812337930589,1.0227552429362543,128.74627662717265,0.06094874516673465,14,3.7475550174713135,0.2,0.0,2.5549899240672147,339.04361249088726,75000,0.0,0.003537123955667493,0.16946498111726205
0.11940163388596318,5.822437763214111,0.12523433317247834,62.34859116077553,5.668405532836914,-0.0025360737927258015,0.06366071960242506,0.5685372630181663,8.821487429422348e-10,0.0063987900502979755,0.002536074724048376,0.5266714096069336,0.0,1.0,10,205.61668304696227,3.019568876011436,163.77949438846343,0.06853551041064596,15,6.195076942443848,0.4,0.0,4.877803746635507,444.4763354459451,80000,0.0,0.0,0.32591534482392287
0.13279330265375996,5.804839611053467,0.060121990228475294,21.484492485467847,3.080833911895752,-0.0034295329824090004,0.10643594426461767,0.16812516005838915,-2.8610229740877458e-09,0.006536541040986776,0.0034295301884412766,0.06466460227966309,0.0,0.2,10,61.98953937332084,2.9773623731450067,117.6530018798809,0.10832980886924841,16,3.145498514175415,0.2,0.0,0.08294446783269976,297.5864209833409,85000,0.0,3.2121031768501575e-07,0.14470292902695614
0.12025116189765979,5.790324687957764,0.004807430127796057,77.66961021323311,26.406850814819336,-0.0008957749232649803,0.12019240083875479,0.2155580710069092,1.4305114870438729e-09,0.009962997399270535,0.0008957763784565032,15.572797775268555,0.0,0.7,10,337.66010321885966,3.0411524752955996,343.8309064128161,0.12021086147529329,17,41.97964859008789,0.1,0.0,4.195985237388448,739.4701458895379,90000,0.0,2.2471272652533408e-08,0.07418614201856334
0.11534302683443705,5.725030422210693,0.04412423949549414,121.97040480122227,55.710662841796875,-0.0006554295541718602,0.1116839637756227,0.5873515493924336,-3.2424927187690855e-09,0.006702819839119911,0.0006554262945428491,49.76787567138672,0.0,0.8,10,620.3662624280043,3.3244780164059704,366.3397872422351,0.11412518342694766,18,105.4785385131836,0.1,0.0,0.09218667779219002,1066.9984133973508,95000,0.0,0.0,0.29687411497712635
0.08461548550161979,5.712250232696533,0.04576208354137647,59.862182657322705,16.030487060546875,-0.0010588050354272127,0.08297585035096602,0.4923291089092455,-7.15255771277512e-11,0.009926358237862587,0.0010588049190118909,1.766073226928711,0.0,0.8,10,261.4712520830077,3.07207651379213,298.4242886951942,0.08440635776208472,19,17.796560287475586,0.2,0.0,3.3458806315729213,852.1530878202802,100000,0.0,0.0,0.1939395147079197
0.11954019427213698,5.771975517272949,0.13401349044230584,93.23032772951464,7.925071716308594,-0.0023080771788954735,0.06484255544722511,0.418971776426958,-4.053115898461357e-10,0.009849793277680874,0.002308076713234186,0.5913591384887695,0.0,0.9,10,307.17008041237557,3.7760254905964774,265.5187371570092,0.06938926118218017,20,8.516430854797363,0.4,0.0,3.55224952552867,738.6136638619906,105000,0.0,0.0002319569777238179,0.30839200708267184
0.13507581823674425,5.756300926208496,0.08829019575442046,60.78194937543644,7.884451389312744,-0.0012485086917877197,0.10564877264841688,0.39272038100007073,1.1920929521291868e-10,0.006689788773655891,0.0012485088082030416,0.39191389083862305,0.0,0.5,10,195.23460993297923,3.6833667530465863,229.48902698926054,0.10839587830836186,21,8.276365280151367,0.2,0.0,0.10712430422911769,583.3263706297703,110000,0.0,9.770871283833256e-07,0.2183733907463342
0.10665567900030944,5.743489742279053,0.045428434504522254,109.64132439192451,12.2998685836792,-0.000792425824329257,0.09117278133942744,0.4332498602636501,-1.4543533044530932e-09,0.0064774262718856335,0.0007924243691377342,3.9768571853637695,0.0,0.8,10,429.407860813924,4.462700800825555,364.69985657458693,0.09268439964666607,22,16.27672576904297,0.3,0.0,6.560096613359929,911.0658524865279,115000,0.0,3.2277456915168234e-06,0.21996364324201917
0.14338619320643847,5.730343818664551,0.08591045050443218,149.7103991137905,11.832849502563477,-0.0008457722724415362,0.08817640508999215,0.7476826552367244,9.298324332718266e-10,0.009609833359718323,0.0008457732037641108,2.9811601638793945,0.0,0.9,10,535.5372510196753,3.9172154330660525,223.62244081160398,0.09598630660205251,23,14.814009666442871,0.4,0.0,6.3172402805177095,877.9731101156025,120000,0.0,0.0,0.31617183816601585
0.10014186656100788,5.738452434539795,0.03311670255614199,61.54412573589356,6.865511894226074,-0.0013161338865756989,0.09966753233826768,0.2931744970862664,-1.0251999249533128e-09,0.009968552738428116,0.0013161328388378024,0.6062164306640625,0.0,0.6,10,244.47044049641758,4.298802981058651,341.0498693637442,0.09981588249464637,24,7.471728324890137,0.0,0.0,4.623981525685257,876.5760799355555,125000,0.0,0.0,0.07061942723454724
0.1653388334379487,5.764541149139404,0.09555114624676372,146.14208342429407,9.79167652130127,-0.0011895623756572604,0.06695463216717279,0.6281523430827105,7.092952891696314e-10,0.006433205213397741,0.0011895630741491914,2.755143165588379,0.0,1.0,10,458.3935352118263,5.77176887572602,306.42786900352183,0.08180893030999942,25,12.546819686889648,0.5,0.0,14.551985018492289,901.2706200008452,130000,0.0,0.0,0.3489768599654467
0.14727504295006127,5.799705982208252,0.043365964931117336,67.56733771011854,5.847805976867676,-0.0017716827569529414,0.10830592019308823,0.3689828177161647,-1.430511542555024e-10,0.009724833071231842,0.0017716826405376196,0.26900625228881836,0.0,0.5,10,208.729241393236,5.2138106444561405,289.47679312330035,0.11808957464999444,26,6.116812229156494,0.1,0.0,0.13370812786967143,720.0231135279615,135000,0.0,0.0,0.13970876194786805
0.1229743776456563,5.828224182128906,0.0469433084019381,157.35414014204565,8.000572204589844,-0.0009145872318185866,0.05997242293575337,0.6433140095759793,1.239776614703203e-09,0.0097567830234766,0.0009145884541794658,2.593351364135742,0.0,0.8,10,543.7481479168539,7.0323025379717885,372.61219230061505,0.0726262055771357,27,10.593923568725586,0.6,0.0,7.443572690124622,1216.1340994929744,140000,0.0,2.1684724967283462e-05,0.3913849691491914
0.15686719596693227,5.852036952972412,0.03284450652196458,166.3019520221816,7.21958065032959,-0.0008441339596174657,0.10221014111926921,0.6375671568759131,8.940696516468449e-10,0.009796773083508015,0.0008441348327323794,1.2978506088256836,0.0,0.8,10,597.5491697500868,7.258982141009452,389.5690866530961,0.12450673451241134,28,8.517431259155273,0.1,0.0,7.565045225042743,1051.3926959179785,145000,0.0,0.0,0.15090973755421697
0.10617797103759381,5.8426289558410645,0.0447053443512005,104.60999429795713,5.526543617248535,-0.0011855962220579386,0.08167998938584312,0.40493003385417226,1.430511542555024e-10,0.006596256047487259,0.0011855963384732604,0.2698225975036621,0.0,0.6,10,371.866198885608,5.54681714850361,376.7624345764035,0.08833456661711546,29,5.796366214752197,0.2,0.0,7.65568784109112,1031.3984378979148,150000,0.0,0.0,0.17300598183977997
0.12505006152170983,5.844874382019043,0.04582401048159221,91.65467135579806,5.3292999267578125,-0.0011924502905458212,0.0938951147131827,0.4132525716133446,1.1205673056124965e-09,0.009920111857354641,0.0011924514546990395,0.23368263244628906,0.0,0.9,10,309.0687243991685,4.987215067070232,369.46491438823546,0.1016968365038787,30,5.562982559204102,0.1,0.0,8.011992779032157,1058.8164743835125,155000,0.0,0.0,0.13140591770154683
0.15353270074616515,5.808272838592529,0.057033014196063825,80.62739124230657,4.507823944091797,-0.0007518760394304991,0.09468241677851574,0.3238618686003149,8.940696794024205e-11,0.006512215360999107,0.0007518761558458209,0.3593730926513672,0.0,0.5,10,235.2124394185343,7.862482824124081,283.35468604660986,0.10426717896266047,31,4.867197036743164,0.3,0.0,0.1749688448000291,696.9419510526069,160000,0.0,1.9292864354073598e-07,0.19330669793718955
0.111838954615374,5.7840070724487305,0.03411279043584611,134.46018091984882,5.438036918640137,-0.0008183557656593621,0.08068719709976538,0.6415381507939015,7.629394338515283e-10,0.009844385087490082,0.000818356522358954,0.5556421279907227,0.0,0.8,10,545.8530144612445,5.990896232938232,422.0227800000864,0.0897400076079701,32,5.993679046630859,0.4,0.0,10.539592395544648,1151.042258520505,165000,0.0,0.0,0.28846223996542475
0.22193893125775813,5.778910160064697,0.03619343716127604,192.11952824885813,5.655497074127197,-0.0006201911601237953,0.0873270454444772,0.5984460258158543,-1.084804579498666e-09,0.006522439420223236,0.0006201900541782379,0.7223258018493652,0.0,0.8,10,677.1217752689197,7.02828221620538,403.78623198382854,0.11733772844216053,33,6.3778228759765625,0.3,0.0,9.546973160263521,1190.3210836775775,170000,0.0,0.0,0.21285112114629817
0.09627243970035552,5.762106418609619,0.019580957597727107,60.59736904508577,4.683285713195801,-0.0011141867144033313,0.09063090551433348,0.3508072258461548,1.4543533044530932e-09,0.006588089745491743,0.0011141881113871932,0.019484519958496094,0.0,0.5,10,248.93101600467935,3.7596036776969863,378.1180318143753,0.09561614173803112,34,4.702770233154297,0.1,0.0,9.797341320251629,1076.3256163826939,175000,0.0,0.0,0.1157030135602772
0.1591448628793923,5.711941242218018,0.03095100912122257,129.18283323697597,5.237279891967773,-0.0007551769376732409,0.0956107526678394,0.4244839515224871,-7.033348348173263e-10,0.006598751991987228,0.0007551762391813099,0.18743085861206055,0.0,0.8,10,438.32923209236094,7.9681721624278214,490.04014361371713,0.1091320459221059,35,5.424710750579834,0.1,0.0,0.1637302295232756,1180.3077580246086,180000,0.0,0.0,0.11827581030787178
0.17716731503298191,5.695614814758301,0.030018287377507207,76.44124912779697,4.743478298187256,-0.0008052476914599538,0.10418786839023955,0.31323166651080814,4.2319298065862654e-10,0.006492395885288715,0.0008052480989135802,0.3048834800720215,0.0,0.6,10,245.86330077407155,6.7169448215407765,310.56742966353244,0.11640875838251,36,5.048361778259277,0.2,0.0,0.25259560871166065,857.4243255080218,185000,0.0,5.064682861659209e-06,0.13453910189216145
0.09840095328142497,5.700556755065918,0.028421242789429313,111.950069943928,5.2255048751831055,-0.0008235464338213205,0.09535924828521776,0.4986895739847779,2.312660285497259e-09,0.006603839807212353,0.0008235487621277571,0.20082330703735352,0.0,0.7,10,487.903518057267,5.430860669489258,528.8014062765404,0.0981431176315896,37,5.426328182220459,0.2,0.0,0.2398706930252112,1303.2672343204372,190000,0.0,0.0,0.207120898842235
0.237764365103566,5.748986721038818,0.04954972672610047,205.0168250789531,5.322892189025879,-0.0006804198492318392,0.06703854655915141,0.6649649432860744,1.072883587527329e-10,0.009889477863907814,0.000680419965647161,0.1747150421142578,0.0,0.9,10,768.8904904468274,7.208889660820106,366.22401746052583,0.09551844531259986,38,5.497607231140137,0.6,0.0,13.193831436489301,1172.124713090322,195000,0.0,0.0,0.34254467688709983
0.11001430356133753,5.763206481933594,0.02011873198983294,94.4513916886005,5.107213020324707,-0.0008241865434683859,0.10006634742451988,0.4085771569459924,-6.198883073516015e-10,0.009793400764465332,0.0008241859031841159,0.03005361557006836,0.0,0.5,10,398.0996885090125,4.075040524431376,532.0793301521695,0.109343541274007,39,5.137266635894775,0.0,0.0,15.80090533423843,1231.1554137887192,200000,0.0,0.0,0.086092464140085
0.204971349749625,5.779263019561768,0.029437493953775103,133.36713107534658,5.262389659881592,-0.0007495529134757817,0.0837537573092071,0.2840076437443365,-8.344650526126429e-10,0.006596311926841736,0.0007495520985685289,0.11900711059570312,0.0,0.7,10,549.8969331416782,5.942609185975752,552.439559746384,0.12205344102919646,40,5.381396770477295,0.3,0.0,14.77114228098574,1276.9678048247974,205000,0.0,0.010134245539164182,0.12989780481466343
0.18884900525429635,5.773049831390381,0.02930532839005213,75.5179907455307,4.819650650024414,-0.001491531846113503,0.11832500793228598,0.2757185498795912,-4.708766709882184e-10,0.009986321441829205,0.0014915313804522157,0.12191009521484375,0.0,0.6,10,248.6990822617554,9.91255585483044,385.22654124375856,0.1849757678320846,41,4.941560745239258,0.0,0.0,0.32402240002426025,1267.7651901975457,210000,0.0,0.0,0.07385461105890438
0.17526037830108404,5.770759582519531,0.021079523366706637,160.4954754296605,5.4648966789245605,-0.0005728118121623993,0.08537165660191558,0.4772914699688564,-1.3232230866577765e-09,0.00988511648029089,0.0005728104733861983,0.3319668769836426,0.0,0.7,10,654.6359690503684,8.11738247783118,605.9062654801968,0.11280994225804356,42,5.796863555908203,0.4,0.1,0.3456522985012143,1350.4482544917191,215000,0.0,0.0003747184620933082,0.23095034460538694
0.3668641465034193,5.788525581359863,0.014892417224732252,212.40238872584027,5.414637088775635,-0.0005762273794971406,0.10300886483939901,0.5740663801878243,1.9431114495205293e-09,0.009180932305753231,0.0005762293003499508,0.09125471115112305,0.0,0.8,10,749.8688703285856,11.017782672607229,550.8871009517692,0.20673399269325415,43,5.505891799926758,0.3,0.2,20.91210340759446,1400.1705916256935,220000,0.0,0.0,0.21156393211760544
0.10113047806322803,5.784012317657471,0.011671781549778555,100.80267853601569,5.14215087890625,-0.0008096128585748374,0.09838156594068832,0.28210926687173093,-2.861023085110048e-10,0.006572522688657045,0.0008096125675365329,0.06813812255859375,0.0,0.4,10,425.6502690554482,7.293883154651595,595.7403371327988,0.10058215706250992,44,5.210289001464844,0.1,0.0,0.36457362264116117,1375.9717559351845,225000,0.0,0.0,0.09919722513734885
0.27491161487882443,5.761408805847168,0.025781349417853087,229.2139058784881,5.715963363647461,-0.0007243325235322118,0.08507880837063421,0.5231965949994696,1.5944242592880187e-09,0.009994071908295155,0.0007243340951390564,0.3465452194213867,0.0,0.9,10,829.9670997933239,18.276171160104322,649.6205922270806,0.20536777487614635,45,6.062508583068848,0.3,0.2,24.34613564674651,1724.1654440260172,230000,0.0,0.0,0.20605831777796402
0.17739840593809006,5.828441143035889,0.051719579275493,75.58309503919985,4.964591979980469,-0.0013716048561036587,0.1050011703712271,0.4546078017885664,-9.536742923144104e-11,0.009409950114786625,0.0013716047396883368,0.21618318557739258,0.0,0.6,10,325.6124087001979,3.8491060788386324,364.6121011567111,0.12097160227380506,46,5.180775165557861,0.2,0.0,0.5052694425398542,1170.789047159722,235000,0.0,0.0,0.16633294398757462
0.26158315507230595,5.826488018035889,0.035947716593152476,157.16463536470366,5.41064453125,-0.0006832309882156551,0.0837546929762673,0.46399261171735384,-1.430511542555024e-10,0.006548256613314152,0.0006832308718003333,0.2145848274230957,0.0,0.8,10,680.6881777962531,7.317210476931374,634.0509912455896,0.149806166723214,47,5.625229358673096,0.4,0.2,23.492125598592892,1648.2041015872278,240000,0.0,1.4655206254085935e-05,0.21645834637907274
0.39181684591157795,5.813354015350342,0.03753918265651986,217.82194169251883,5.5684919357299805,-0.0005417386419139802,0.1179510795369922,0.46079229821467027,2.4437904477814243e-10,0.0065674674697220325,0.0005417388747446239,0.2039327621459961,0.0,0.8,10,838.7588366022383,6.997285287002761,538.7056113451287,0.26143478026911426,48,5.772424697875977,0.3,0.1,29.978268334140747,1446.863643193152,245000,0.0,0.0,0.1430457152312652
0.12093141784418526,5.812652111053467,0.04389714653182245,116.81123133691065,5.394227504730225,-0.0011253660777583718,0.0964972415905574,0.3754142951559262,1.0073184508740951e-09,0.009891234338283539,0.0011253671254962683,0.043247222900390625,0.0,0.5,10,513.9682810666374,8.02963251395571,671.3795151977776,0.10126598591382316,49,5.437474727630615,0.2,0.0,18.315977583710286,1641.1830346716101,250000,0.0,0.0002600619974465467,0.18952732563716357
0.2820821475653047,5.802642822265625,0.023790918588079395,216.36867027535126,5.616446495056152,-0.0005758058978244662,0.1015345995386456,0.5403019694196532,1.5676021591914946e-09,0.009370584040880203,0.0005758074694313109,0.09996700286865234,0.0,0.9,10,845.5183049360785,10.235000243863933,644.3220694241319,0.21674760848231034,50,5.716413497924805,0.2,0.2,27.230534983294422,1604.1565320710051,255000,0.0,0.0,0.2049237271458789
0.2870283589346415,5.80220365524292,0.03479177836552942,166.65071398240715,5.700838088989258,-0.0005723274080082774,0.09590563709684505,0.5366320421985638,-4.351139171188123e-10,0.009800485335290432,0.000572327000554651,0.040139198303222656,0.0,0.6,10,652.25766492164,11.597095348699305,631.3432353746276,0.24562506458368608,51,5.7409772872924805,0.5,0.2,0.6914830968950192,1625.8291266262158,260000,0.0,0.0,0.2162401031962701
0.3183370081775233,5.820168495178223,0.03920968195433917,199.72469751893834,5.736611366271973,-0.0005333496374078095,0.07631805094591766,0.6277379726558746,1.1444092340440193e-09,0.006463190540671349,0.0005333508015610278,0.10423803329467773,0.0,0.8,10,831.3972877021367,12.528453938882278,798.0026736900708,0.2464050281197323,52,5.84084939956665,0.4,0.2,33.15871615420302,1924.7709827485278,265000,0.0,6.245235244847767e-05,0.26559570637506613
0.41221475526583234,5.8416748046875,0.03215483205611461,213.34402201698157,5.4594550132751465,-0.0005784386303275824,0.1110873853612363,0.40303044464914495,-5.513429712777906e-10,0.009741316549479961,0.0005784381064586341,0.2264695167541504,0.0,0.8,10,791.9935712388567,8.72140499357312,625.3740241837589,0.2526528685012768,53,5.685924530029297,0.3,0.2,0.5375836346926337,1688.7901625878635,270000,0.0,0.0,0.20553172654723184
0.11480671150171362,5.87290096282959,0.03999630395729577,87.78406181622553,5.062912940979004,-0.0008655566489323974,0.10757152812809911,0.39899339349814805,3.0994415367580075e-10,0.006441524717956781,0.0008655569399707019,0.19887351989746094,0.0,0.5,10,396.3479891731234,7.859893029926576,537.0702103854887,0.11421085495706204,54,5.261786460876465,0.0,0.0,0.7394916622593183,1786.6821670678196,275000,0.0,0.00010708842076868715,0.13662943680533438
0.2686395871140842,5.890185356140137,0.038248587933088406,246.65600426790465,5.552958011627197,-0.0005135651445016265,0.08242148118567896,0.6382329199252488,-1.1086463969078864e-09,0.009574376977980137,0.0005135640385560691,0.17927932739257812,0.0,1.0,10,1008.7892678050936,7.6289192412856135,625.6871927112292,0.14401327494529131,55,5.732237339019775,0.5,0.2,173.51556463299008,1825.091970396604,280000,0.0,0.00834259075796916,0.3133487009055892
0.29932387602239796,5.918382167816162,0.03754331828001852,115.2995405411638,5.670705318450928,-0.00083816988626495,0.10652793097505324,0.4102749167477192,1.7285346765039122e-10,0.009978584945201874,0.0008381700608879328,0.27442026138305664,0.0,0.7,10,456.74941206167495,5.709697558127309,468.93632589070563,0.1848154011756747,56,5.945125579833984,0.2,0.1,0.8022967699850844,1656.6611781431259,285000,0.0,0.0,0.2047181416934735
0.15542471670609423,5.938925266265869,0.04310070271760426,182.50905485321155,5.560718536376953,-0.0005332888686098158,0.08282147053675484,0.5389507582586844,-1.3113021779531664e-10,0.00652683200314641,0.000533288752194494,0.04588890075683594,0.0,0.7,10,761.8224823740077,8.31430690869813,759.3630171447859,0.09391041436019802,57,5.606607437133789,0.4,0.0,25.04973745486947,2069.4251125887063,290000,0.0,1.4230356090196125e-07,0.29629097068468846
0.46844693681386235,5.9538116455078125,0.029160060475307538,204.4655864320547,5.413296699523926,-0.0007087221019901335,0.10378067565925667,0.5870778016522479,1.0132790162487026e-09,0.009807298891246319,0.000708723091520369,0.16304588317871094,0.0,0.9,10,858.8739216147591,8.4766217097718,588.7131321348153,0.37372652058785066,58,5.576342582702637,0.1,0.4,52.727059299327195,1854.1155551685406,295000,0.0,0.0,0.2395693109287779
0.1827775812271096,5.989141464233398,0.030852290285229244,102.70487604822287,5.083600997924805,-0.0013391310349106789,0.10884696530170104,0.35826519169804527,-3.4570693530078245e-10,0.009394848719239235,0.0013391306856647134,0.1953415870666504,0.0,0.5,10,460.69921365479684,6.517872526262615,599.1729852965968,0.11609014032740242,59,5.278942584991455,0.1,0.0,1.1117772475619625,1889.7531390246413,300000,0.0,1.3202583812538743e-05,0.13962229031225706
0.17798230112929397,5.966113090515137,0.04452158229497801,220.3302334762359,5.465091228485107,-0.0006228706915862858,0.08569258501229668,0.6621113545199606,-9.715557247602646e-10,0.006504185497760773,0.0006228697020560503,0.3783249855041504,0.0,0.9,10,902.8297692728307,10.073311614856978,675.5899596060743,0.12137955898900073,60,5.843416213989258,0.3,0.1,1.0499434969498358,1925.4882580012172,305000,0.0,0.0009040058132645125,0.36249772282108045
