window-open-v1/StdReturn,push-v1/SuccessRate,push-v1/AverageReturn,button-press-topdown-v1/AverageDiscountedReturn,reach-v1/SuccessRate,button-press-topdown-v1/CompletionRate,window-close-v1/NumTrajs,button-press-topdown-v1/NumTrajs,button-press-topdown-v1/StdReturn,pick-place-v1/AverageDiscountedReturn,door-v1/AverageReturn,reach-v1/AverageReturn,door-v1/CompletionRate,drawer-close-v1/AverageReturn,ped-insert-side-v1/MaxReturn,ped-insert-side-v1/AverageDiscountedReturn,window-close-v1/MaxReturn,pick-place-v1/AverageReturn,window-open-v1/Iteration,door-v1/StdReturn,drawer-open-v1/AverageReturn,local/Max_Mean_SuccessRate,pick-place-v1/CompletionRate,reach-v1/CompletionRate,door-v1/MaxReturn,door-v1/Iteration,door-v1/AverageDiscountedReturn,reach-v1/MaxReturn,drawer-open-v1/SuccessRate,drawer-open-v1/MinReturn,reach-v1/AverageDiscountedReturn,push-v1/NumTrajs,drawer-close-v1/StdReturn,drawer-open-v1/MaxReturn,window-open-v1/CompletionRate,reach-v1/StdReturn,reach-v1/Iteration,button-press-topdown-v1/Iteration,reach-v1/MinReturn,push-v1/StdReturn,push-v1/Iteration,button-press-topdown-v1/AverageReturn,ped-insert-side-v1/NumTrajs,drawer-open-v1/Iteration,push-v1/MaxReturn,pick-place-v1/StdReturn,button-press-topdown-v1/MinReturn,pick-place-v1/NumTrajs,drawer-close-v1/AverageDiscountedReturn,local/Mean_SuccessRate,window-close-v1/MinReturn,window-close-v1/AverageDiscountedReturn,ped-insert-side-v1/AverageReturn,ped-insert-side-v1/CompletionRate,door-v1/MinReturn,pick-place-v1/SuccessRate,ped-insert-side-v1/SuccessRate,window-close-v1/CompletionRate,ped-insert-side-v1/MinReturn,drawer-close-v1/MinReturn,alpha,pick-place-v1/MinReturn,push-v1/MinReturn,reach-v1/NumTrajs,local/normalized_avg_return,qf_loss/qf2_loss,window-close-v1/SuccessRate,drawer-close-v1/MaxReturn,TotalEnvSteps,qf_loss/qf1_loss,window-close-v1/AverageReturn,window-open-v1/NumTrajs,local/Max_Median_SuccessRate,drawer-close-v1/CompletionRate,window-close-v1/Iteration,window-open-v1/AverageDiscountedReturn,button-press-topdown-v1/SuccessRate,policy_loss,drawer-close-v1/NumTrajs,drawer-open-v1/AverageDiscountedReturn,drawer-open-v1/NumTrajs,ped-insert-side-v1/Iteration,window-close-v1/StdReturn,pick-place-v1/MaxReturn,drawer-close-v1/Iteration,ped-insert-side-v1/StdReturn,drawer-open-v1/StdReturn,door-v1/SuccessRate,window-open-v1/MinReturn,local/Median_SuccessRate,window-open-v1/AverageReturn,window-open-v1/SuccessRate,push-v1/AverageDiscountedReturn,pick-place-v1/Iteration,push-v1/CompletionRate,window-open-v1/MaxReturn,drawer-open-v1/CompletionRate,door-v1/NumTrajs,drawer-close-v1/SuccessRate,button-press-topdown-v1/MaxReturn
0.6872754109263464,0.0,-75.87335320154321,-35.92866640663589,0.0,1.0,10,10,1.0128485335420194,-41.05997622648748,-40.033168529790196,30963.579240580388,1.0,-22.641793757364272,-74.74732193818443,-33.48043761130981,-20.219960009736905,-90.22598639865984,0,1.0801266841181794,-39.157857306558356,0.08,1.0,1.0,-39.061157624861444,0,-20.74857652715273,32707.96527112398,0.0,-45.90317281925229,20705.275259319216,10,3.8186719765764345,-35.8726857015124,1.0,650.8605438196216,0,0,30317.301248001702,0.7583544132878841,0,-79.57728914793759,10,0,-74.69446192447134,0.7625247832946426,-81.7643159876783,10,-11.176884315192542,0.08,-25.6059354042828,-10.66803865934608,-75.67954136448202,1.0,-41.7497580419204,0.0,0.0,1.0,-76.45374852890419,-32.7451756042998,0.6087588667869568,-91.74555709144352,-77.181086410483,10,35752.64107228239,725.707763671875,0.0,-17.51290056979231,39000,845.7021484375,-22.64324236819699,10,0.0,1.0,0,-42.21921742920805,0.0,-304.098388671875,10,-18.454927272392634,10,0,1.609029904693545,-88.99652713259074,0,0.4986884270733773,3.6010827640062617,0.0,-92.18994345995768,0.0,-90.97893543677081,0.0,-35.06060728348382,0,1.0,-89.86985907508848,1.0,10,0.8,-78.00878386201882
490.47738366118574,0.0,-75.70905639075255,-19.543216060265227,0.0,1.0,10,10,1.4086422196310546,-32.166108711550386,-46.96663250023559,44531.578191138935,1.0,-36.61842783351008,-74.35181394553972,-36.36909705146077,-39.83225304321871,-70.00011348671939,0,1.486035164202361,-33.554996643844056,0.08,1.0,1.0,-44.53251375317192,0,-24.37605236404542,45679.61842381721,0.0,-43.721344401726945,28889.26068483935,10,10.148976617805378,-13.682234221961467,1.0,637.7793668284245,0,0,43688.01061431334,2.960455552524505,0,-41.90288134930381,10,0,-69.66968330964363,3.4681951052493996,-43.95159326764524,10,-18.39502198451455,0.01,-44.4538166952155,-21.09088186159119,-78.49268473203568,1.0,-49.52455668353326,0.0,0.0,1.0,-80.51488968931757,-52.943957346827624,0.9236561059951782,-76.47849259707714,-79.27758712092768,10,40829.08472471738,1774.836181640625,0.0,-23.27562864126414,78000,1870.1968994140625,-42.55366883534998,10,0.0,1.0,0,79.31045010078292,0.0,-854.458984375,10,-14.65769321708402,10,0,1.4012841703420997,-64.10504891881953,0,1.9640607546836273,11.062053926435869,0.0,-30.037065458683177,0.0,213.66191719300332,0.0,-34.10008487738342,0,1.0,1544.6473712088837,1.0,10,0.1,-39.48382610386558
0.2599412086194754,0.0,-61.47853173861417,-21.223075429185712,1.0,1.0,10,10,2.0380537343502785,-29.14883146446099,-29.577704096067485,55525.04002290423,1.0,-24.32113267813194,-71.45223369756381,-34.39298524988554,-34.03119854755352,-57.68470714586888,0,1.0513404675956577,-16.470700890560458,0.12,1.0,1.0,-28.57221044351793,0,-14.731696211510563,56237.195023804066,0.0,-19.176513783132982,37010.004755770475,10,2.8110489242789134,-14.319041321086562,1.0,553.1661992080213,0,0,54626.19632927655,0.2058478027194586,0,-42.444871643764436,10,0,-61.13760838853476,2.615417458280524,-45.60032355748024,10,-12.582260737641764,0.12,-34.38593904575432,-17.820831748369738,-71.59747622470891,1.0,-31.999207393391455,0.0,0.0,1.0,-71.70348694965323,-29.2846839712244,2.1363837718963623,-62.70016471661803,-61.71377327063037,10,43523.732887367274,109289.1640625,0.0,-20.31765378817267,117000,108678.7890625,-34.25656284756741,10,0.0,1.0,0,-11.806716246845207,0.0,-1341.7222900390625,10,-8.766892113052439,10,0,0.0934144086224792,-54.08933654127389,0,0.0710986095050348,1.654766729703214,0.0,-23.46823116406188,0.0,-22.940759885452543,0.0,-27.89576473713809,0,1.0,-22.66117351850379,1.0,10,0.2,-38.92516915026106
0.8655675547533852,0.0,-53.15726211183642,-34.58317595449658,1.0,1.0,10,10,1.0959307788141088,-33.24799358016911,-73.36016805795629,68756.49928341081,1.0,-52.650158476062835,-58.654334279774616,-28.92395550429855,-51.45801594963519,-71.5302976077422,0,0.3315895503982131,-31.827906927778496,0.12,1.0,1.0,-72.65027879519748,0,-35.75038563614309,71671.49659576082,0.0,-36.53755121930845,40657.87878264584,10,0.2832166461140756,-18.78075626125199,1.0,1403.1560812713938,0,0,66605.41867374566,0.20566071099353003,0,-69.88535253621029,10,0,-52.849713742626065,1.087325644027577,-71.73650541481672,10,-25.287337684167834,0.1,-51.60291227888301,-25.711276105575912,-59.043803190437984,1.0,-74.06002991129348,0.0,0.0,1.0,-60.15784891404703,-53.21991239550762,3.287905216217041,-73.39945700310322,-53.54552035318431,10,52340.29935568813,7056.79052734375,0.0,-52.14902132815104,156000,6983.95068359375,-51.54132835461841,10,0.0,1.0,0,-18.652467894835944,0.0,-1712.192626953125,10,-14.837089209199087,10,0,0.04921136777896352,-69.82181036962909,0,0.3996741102197048,5.699466572729693,0.0,-42.078719460838116,0.0,-40.8635710409589,0.0,-26.382755993271434,0,1.0,-39.495520775964394,1.0,10,0.0,-67.9869965694702
1.9743089878177873,0.0,-59.12367140342623,-33.55079611848721,1.0,1.0,10,10,0.2828217407801986,-39.84397244303038,-59.17869034468252,91076.58678032429,1.0,-25.927937121694903,-4.60522484050033,-7.233307763334236,-50.22106577142031,-83.03414583998531,0,0.6955273500907879,-28.3545125070305,0.12,1.0,1.0,-57.706909406611004,0,-29.442697147240132,95949.86554119924,0.0,-30.701679223442948,49726.2239791936,10,0.3953525276692611,-26.918729394862783,1.0,2711.5560820722426,0,0,86698.96696523041,1.0088711609213132,0,-67.02759957964454,10,0,-57.811948120030515,0.963577820280934,-67.50983827153354,10,-12.694118045539357,0.1,-50.89956820004664,-25.463934056876035,-17.345516901992827,1.0,-59.84490517165423,0.0,0.0,1.0,-28.520956193041147,-26.3446400822489,4.147964954376221,-83.81297592246561,-61.73612519778271,10,58648.20115120769,31960.697265625,0.0,-24.85355693628844,195000,31033.484375,-50.47453212795271,10,0.0,1.0,0,-22.2875608393942,0.0,-2327.94482421875,10,-14.221329770600487,10,0,0.17058264762971617,-80.92787436536453,0,10.488199553759852,1.116827672208153,0.0,-46.20713024681319,0.0,-43.37862628013254,0.0,-27.613832045883452,0,1.0,-38.41944238963406,1.0,10,0.0,-66.5598768760524
0.5916217367995391,0.0,-57.95396397844992,-28.946736643877852,0.0,1.0,10,10,5.014325053562647,-14.81530026607922,-97.71404892520204,6268.648945038989,1.0,-39.90802848585049,-55.42927203192733,-26.32773422853176,-33.579205204867904,-34.09577740051759,0,0.24290807367200967,1865.0274671114792,0.12,1.0,1.0,-97.36239375010977,0,-46.75109531610032,8125.394021423679,0.0,-9.201792001319845,3259.871289247072,10,11.308801119128205,2341.9834244067747,1.0,890.9449066429443,0,0,5154.546085282505,0.6794590003178415,0,-60.61145553739832,10,0,-56.72146336150695,10.026879856878468,-68.71058432646018,10,-16.045438709441665,0.0,-34.16478737174404,-17.64192683117553,-56.38866193123607,1.0,-98.23866317303488,0.0,0.0,1.0,-57.252256442249575,-49.13850776590411,4.441036224365234,-51.59119140542091,-59.17471400837338,10,49303.09744049288,269291.78125,0.0,-17.33616867686054,234000,267773.3125,-33.950218750075045,10,0.0,1.0,0,-25.41367625280916,0.0,-2227.071044921875,10,788.7105287790083,10,0,0.15457653814436753,-19.726557342326252,0,0.537324585727157,693.1831965591551,0.0,-52.003835184254655,0.0,-51.0565813379896,0.0,-27.234379581307604,0,1.0,-49.92640681945794,1.0,10,0.0,-51.685855768445336
0.08854546887544805,0.0,-28.40973411702481,-31.939732110812958,0.0,1.0,10,10,2.4343673245463857,-34.390466101138905,-74.15047174773584,67540.64297774894,1.0,-15.978370313750844,-5.788323505125107,-3.7751247857935866,-26.176702598068537,-69.93312303303405,0,23.122080327574658,-28.46415553634543,0.12,1.0,1.0,-45.62888120817031,0,-35.01432573081075,70971.42961210341,0.0,-28.86356782778418,34420.15643969255,10,0.6710723838926472,-27.501499620879425,1.0,2089.0629693301576,0,0,63798.66429459656,0.3486143990322227,0,-62.31280557277712,10,0,-27.754784412111913,1.500537722698321,-64.94078904535382,10,-8.467247359371859,0.0,-26.622114290908083,-13.836317620512975,-6.006257340657434,1.0,-97.57628213785638,0.0,0.0,1.0,-6.424294765064404,-17.061136517206172,4.833418369293213,-71.31921667049104,-29.00344716586797,10,53205.798581709656,101810.8671875,0.0,-15.081400429488196,273000,102307.203125,-26.427398085638856,10,0.0,1.0,0,-24.577455935094402,0.0,-2256.2236328125,10,-15.22592405257349,10,0,0.14170874523417687,-66.24664290280228,0,0.18679453018689818,0.39989503424290695,0.0,-49.352303738653454,0.0,-49.13886795963914,0.0,-13.999217219595247,0,1.0,-49.02748639440493,1.0,10,0.0,-56.66929683697764
0.7646327498119825,0.0,-27.38222520801522,-38.15994332059779,1.0,1.0,10,10,0.6854438541295469,-49.77352810601516,-51.64778663147663,112955.12267504787,1.0,-25.38484179648136,-56.77206921051044,-27.64934353941273,-35.19918124689415,-105.12814287963654,0,0.6327013214678334,-20.917617310010865,0.12,1.0,1.0,-50.76341370522809,0,-23.956341095392524,116347.69568513572,0.0,-22.200800413165545,59612.94140740443,10,0.5217330355309572,-20.33242693325636,1.0,1705.690789040671,0,0,110221.4232834597,0.22308428514399595,0,-79.76918399546096,10,0,-27.02924630711824,0.561232728225695,-80.85844576142172,10,-12.243223386630609,0.1,-49.101890326425725,-22.936753968989194,-57.33119132024406,1.0,-52.783010043678985,0.0,0.0,1.0,-58.021916180067194,-26.157514040391217,4.657698631286621,-106.0512704867768,-27.780289592444205,10,59151.980824384096,148558.515625,0.0,-24.21910436909517,312000,147421.921875,-43.216425515378106,10,0.0,1.0,0,-21.304377618494566,0.0,-2558.049560546875,10,-10.951026447020087,10,0,4.694420967958341,-104.17303741657535,0,0.4016141977411807,0.7824780937517025,0.0,-45.22712248588116,0.0,-43.679306350594594,0.0,-13.145085134766228,0,1.0,-42.71445338900663,1.0,10,0.0,-78.7100428227675
4.8726804243822235,0.0,-18.370240755069318,-18.35884568301676,1.0,1.0,10,10,5.798701408929176,-28.62272087817708,-27.803857063700843,95942.29295254705,1.0,-37.55123649414082,-57.49145055249743,-28.367277130462462,-46.84218736998871,-69.48386442803485,0,2.3562703748099647,-27.78618426092539,0.12,1.0,1.0,-25.082307228366826,0,-13.743065473306453,98730.09342141349,0.0,-29.388575538963053,51639.150573122766,10,6.791773858578537,-24.763673280896352,1.0,1836.1484332345437,0,0,93120.29804653751,0.841828261566215,0,-34.07143622560629,10,0,-16.760440395409326,3.162895179723562,-45.37221568563986,10,-17.560461109659723,0.1,-48.62467627366035,-24.441877495258545,-58.19566905573303,1.0,-33.020582235065426,0.0,0.0,1.0,-58.862136859917,-46.94110795462073,5.324423313140869,-74.71079001330145,-19.867432160107,10,65396.34257688314,44974.98046875,0.0,-27.767031476538886,351000,45869.1875,-47.500358562401644,10,0.0,1.0,0,-18.473512131300104,0.0,-3002.7890625,10,-13.660699223336266,10,0,0.6221292406711186,-64.24131067258132,0,0.3623034092260723,1.286848054261345,0.0,-50.8793725002521,0.0,-40.09448777338078,0.0,-9.849670314354615,0,1.0,-33.388261191803345,1.0,10,0.0,-29.07027564455466
0.746210174658001,0.0,-32.417350906089666,-38.79734120480106,1.0,1.0,10,10,0.3325730970868066,-41.25033353120846,-43.07499150284607,105803.88742936845,1.0,-55.898809531706036,-55.71730889958363,-27.293283389199143,-52.508718492042725,-90.85144804330288,0,6.996958063065543,-29.837171988080417,0.16,1.0,1.0,-31.540645536545565,0,-19.103095869718192,111920.78888803985,0.0,-36.74435791442063,51087.58448147767,10,3.374294218852692,-24.781041545153087,1.0,4572.499289901099,0,0,99668.30853356585,2.0626992206001997,0,-77.84817146275607,10,0,-27.837266579554388,3.9860010068756058,-78.23896430781932,10,-26.032022371622265,0.16,-56.48166499823663,-27.14785518030296,-56.09296525810165,1.0,-52.17708690696884,0.0,0.0,1.0,-56.427343655934955,-61.03353534675872,6.319676876068115,-95.91537491660925,-34.78582317408303,10,70957.27565238466,17874.70703125,0.0,-50.18106117711153,390000,17024.427734375,-55.18317816451902,10,0.0,1.0,0,-32.03644776006189,0.0,-3231.819580078125,10,-14.171236637044611,10,0,1.0879890859185561,-81.39781867038917,0,0.18923691299046203,3.6287804137461697,0.6,-72.95299305108037,0.0,-71.49586346054859,0.0,-14.570050459609487,0,1.0,-70.35585076160521,1.0,10,0.0,-76.94075778002107
