door-v1/SuccessRate,door-v1/MaxReturn,drawer-open-v1/SuccessRate,reach-v1/AverageReturn,window-open-v1/AverageReturn,door-v1/StdReturn,drawer-close-v1/NumTrajs,button-press-topdown-v1/MaxReturn,window-open-v1/SuccessRate,pick-place-v1/SuccessRate,alpha,window-open-v1/AverageDiscountedReturn,window-close-v1/NumTrajs,window-close-v1/SuccessRate,window-open-v1/CompletionRate,ped-insert-side-v1/AverageDiscountedReturn,door-v1/CompletionRate,window-close-v1/CompletionRate,local/Max_Median_SuccessRate,push-v1/Iteration,button-press-topdown-v1/MinReturn,drawer-open-v1/MaxReturn,pick-place-v1/NumTrajs,button-press-topdown-v1/Iteration,reach-v1/Iteration,drawer-close-v1/MaxReturn,button-press-topdown-v1/NumTrajs,window-close-v1/AverageReturn,window-open-v1/StdReturn,reach-v1/StdReturn,window-open-v1/MaxReturn,pick-place-v1/MaxReturn,pick-place-v1/CompletionRate,qf_loss/qf1_loss,door-v1/AverageReturn,push-v1/MaxReturn,button-press-topdown-v1/SuccessRate,window-close-v1/StdReturn,window-open-v1/Iteration,button-press-topdown-v1/StdReturn,window-open-v1/NumTrajs,drawer-open-v1/AverageDiscountedReturn,drawer-open-v1/AverageReturn,window-open-v1/MinReturn,door-v1/NumTrajs,policy_loss,qf_loss/qf2_loss,window-close-v1/MinReturn,drawer-close-v1/StdReturn,TotalEnvSteps,ped-insert-side-v1/NumTrajs,push-v1/CompletionRate,window-close-v1/Iteration,drawer-open-v1/StdReturn,drawer-close-v1/SuccessRate,button-press-topdown-v1/CompletionRate,window-close-v1/AverageDiscountedReturn,ped-insert-side-v1/MaxReturn,push-v1/SuccessRate,ped-insert-side-v1/AverageReturn,pick-place-v1/Iteration,reach-v1/SuccessRate,reach-v1/CompletionRate,button-press-topdown-v1/AverageDiscountedReturn,ped-insert-side-v1/Iteration,local/normalized_avg_return,ped-insert-side-v1/MinReturn,reach-v1/AverageDiscountedReturn,drawer-close-v1/AverageDiscountedReturn,drawer-open-v1/Iteration,door-v1/Iteration,push-v1/MinReturn,drawer-close-v1/MinReturn,local/Mean_SuccessRate,pick-place-v1/StdReturn,door-v1/MinReturn,local/Max_Mean_SuccessRate,reach-v1/NumTrajs,pick-place-v1/MinReturn,push-v1/AverageReturn,pick-place-v1/AverageReturn,reach-v1/MinReturn,window-close-v1/MaxReturn,local/Median_SuccessRate,drawer-open-v1/CompletionRate,ped-insert-side-v1/CompletionRate,button-press-topdown-v1/AverageReturn,push-v1/StdReturn,drawer-close-v1/CompletionRate,reach-v1/MaxReturn,door-v1/AverageDiscountedReturn,drawer-close-v1/Iteration,pick-place-v1/AverageDiscountedReturn,drawer-close-v1/AverageReturn,drawer-open-v1/MinReturn,push-v1/AverageDiscountedReturn,ped-insert-side-v1/StdReturn,ped-insert-side-v1/SuccessRate,drawer-open-v1/NumTrajs,push-v1/NumTrajs
0.0,-26.68102679326257,0.0,234218.9628034092,-41.38139174490571,0.3369751183671813,10,170401.79489100413,0.0,0.0,13.9602632522583,-19.923562112520393,10,0.0,1.0,-17.934683871386483,1.0,1.0,0.05,0,96813.63726092383,-63.33848129355109,10,0,0,-22.715295066554802,10,-50.6616499036039,2.626404023561888,2783.9877208070743,-34.49772752101527,-50.86026929427695,1.0,573419.9375,-27.096263408875224,-58.08735978368956,0.6,0.22663432492169996,0,19337.071561439352,10,-31.69972163772084,-64.30670477458673,-43.400368120550255,10,-18127.20703125,427335.40625,-51.012148114182565,1.2944564594105752,5850000,10,1.0,0,0.500960922099914,0.0,1.0,-25.069241165155816,-26.536177088436965,0.0,-37.3963795984232,0,1.0,1.0,55527.4391452344,0,323293.4968338111,-47.42911189267699,108896.5472466321,-12.652726487712451,0,0,-58.79042109006322,-26.62504351100949,0.16,2.7839438551836757,-27.866102669401524,0.33999999999999997,10,-60.468564744248155,-58.45685284683502,-57.17087111135847,229126.43375638453,-50.23771950887626,0.0,1.0,1.0,131497.292528663,0.1850959684493037,1.0,239407.6254466437,-15.0310046353677,0,-24.647890466373113,-25.245259664887037,-65.12608790911621,-26.915181093337583,5.226816962921449,0.0,10,10
0.0,-25.136799951062763,0.0,247657.8634328051,-45.62434971214943,0.4417883296017781,10,134469.73646792996,0.0,0.0,14.280288696289062,-22.089704686083262,10,0.0,1.0,-10.402829875247884,1.0,1.0,0.05,0,98576.52393795011,-68.23888080777147,10,0,0,-57.51250483494511,10,-71.30570423136095,0.3698144234705571,2540.1294133205615,-45.01994820687232,-35.30289194546775,1.0,10372899.0,-26.17273507656136,-59.4405061862027,0.8,2.963595631600449,0,10279.161660570751,10,-33.538146287626994,-68.70861396390434,-46.360974761486816,10,-17457.669921875,10413168.0,-73.46889392648274,0.8099937105446587,5889000,10,1.0,0,0.20518723705367328,0.0,1.0,-32.236070141558,-19.726447349003685,0.0,-20.161146446650204,0,1.0,1.0,50768.71913615935,0,330525.95218722,-20.589093943708665,114727.4392032399,-26.50872442551418,0,0,-61.08116041056832,-60.26976288973303,0.18,0.9177378782919656,-26.78634073869952,0.33999999999999997,10,-38.01528776520058,-60.372091139126134,-36.82566403856577,244234.44309140116,-64.18327109317545,0.0,1.0,1.0,115385.93451873814,0.4319769831121138,1.0,251901.3390562883,-14.386457189788706,0,-18.58316148965337,-59.441571133614275,-68.95694721994913,-28.298031679910924,0.25541111414097595,0.0,10,10
0.1,840.9355124588188,0.0,263741.7445360738,-62.491706355287604,267.7960964514498,10,172930.73631453209,0.0,0.0,14.34323787689209,-30.25799997296186,10,0.0,1.0,-8.978158116804805,1.0,1.0,0.05,0,95306.7518014679,-55.947073781510966,10,0,0,-56.929569796385024,10,-63.938163130962266,2.2214318073662325,4586.464425904173,-55.865036286748584,-30.503877459678833,1.0,3248733.25,210.33620228852737,-20.832083066349952,0.9,1.5226335968776317,0,29625.1871615082,10,-28.08743847451092,-56.54418560274682,-63.55550873790318,10,-16805.328125,3377362.0,-66.68610172440407,3.077105132863592,5928000,10,1.0,0,0.5064014388689573,0.0,1.0,-29.857360549198706,-15.106612020475525,0.0,-18.40716618344192,0,1.0,1.0,54806.36804634936,0,328925.5232098611,-33.00450943561934,119245.79667192398,-28.136326462319666,0,0,-21.63074673795461,-67.3907334375143,0.2,0.6679469443727757,-30.30474498634678,0.33999999999999997,10,-32.36259566913902,-21.1887598802097,-31.448340681965277,254634.33046104258,-62.28952222442137,0.0,1.0,1.0,135101.7253612404,0.24393309477460204,1.0,269830.0242220262,119.16392844263164,0,-16.171635146880487,-65.15689087600484,-57.783818963107926,-11.443325748254214,4.988872275635014,0.0,10,10
0.2,-22.39751179976077,0.0,266065.24638299097,-65.87435458304647,1.2470703149001143,10,147119.15118544293,0.0,0.0,14.349987983703613,-31.278532686161167,10,0.0,1.0,-22.58695189533391,1.0,1.0,0.05,0,80962.89999937001,-70.88433008556993,10,0,0,-64.62519852293818,10,-65.55200005595731,0.3423475318582626,2023.6497730824685,-65.0873534735356,-35.33901047087815,1.0,1714479.0,-23.824771322109974,-54.77824224434777,0.5,1.1451224819823884,0,19818.097895044404,10,-34.463634277090875,-71.19819459236506,-66.17662641809002,10,-16284.4736328125,1695732.25,-66.72086819329711,0.438259368563157,5967000,10,1.0,0,0.15783474885705395,0.0,1.0,-30.55793348135931,-40.163762225167034,0.0,-50.40476451698382,0,1.0,1.0,46357.29772190734,0,328049.62093348533,-59.72285920875297,124812.22111244197,-30.186834670618374,0,0,-60.14578403793356,-65.98165304706546,0.16999999999999998,0.7062221321240258,-26.154570432466578,0.33999999999999997,10,-37.760362345763475,-57.59749544014795,-36.58925910829884,262045.12206037232,-63.559658869700314,0.0,1.0,1.0,115610.46143869884,1.8306225622547838,1.0,268884.45741195866,-13.04064514319587,0,-18.49145545530961,-65.41778028617264,-71.45877112297502,-26.235314377838044,7.408750943078685,0.0,10,10
1.0,-40.01116908296673,0.0,262803.468025153,-63.26947598014355,0.8153885816414809,10,133036.28234331217,0.0,0.0,13.826436042785645,-30.099327914189935,10,0.0,1.0,-31.313273059729937,1.0,1.0,0.05,0,46498.645916324094,-68.55784647013338,10,0,0,-63.115765641548315,10,-41.26380296291201,0.4179022727895223,2580.3600104731277,-62.48248376983034,-28.264270475906212,1.0,54622892.0,-41.10022190321969,-70.94202639097112,0.1,6.023243301532584,0,27838.501820034187,10,-33.13538487064086,-69.15092010074598,-63.85520433064706,10,-17326.107421875,54771200.0,-57.49856116415374,2.339552887192033,6006000,10,1.0,0,0.24001008793010548,0.0,1.0,-20.86252813553164,-56.55535074956002,0.0,-69.3494130803305,0,1.0,1.0,32139.22022596912,0,328831.7980244356,-72.00176206334145,122698.9516069234,-32.3796233371683,0,0,-72.39161468627876,-71.44325962419755,0.21000000000000002,10.239469545657645,-42.29847562742244,0.33999999999999997,10,-63.180108050928986,-71.66991933332773,-32.53502784886177,258768.66466617418,-37.58452684915672,0.0,1.0,1.0,92702.75146253227,0.40931426185779896,1.0,267084.3760141683,-19.884510642067614,0,-16.805252270696393,-66.12864536943728,-69.54515725586162,-32.8026367354898,4.361931455425219,0.0,10,10
0.7,-24.049450047877343,0.0,150476.21362125027,-65.8869511819083,2.254692146269015,10,137760.13172558436,0.0,0.0,14.04981517791748,-32.04667841985547,10,0.0,1.0,-22.532044805976845,1.0,1.0,0.05,0,-38.28888379233454,-63.849004521950015,10,0,0,-53.15004612152819,10,-44.8078642910218,0.2060573830463757,3266.2970291749634,-65.59638129323191,-76.73191713047704,1.0,28541312.0,-27.562144702586068,-30.59456941370011,0.0,0.8151765405390191,0,46679.04219550143,10,-31.0682419003061,-64.60597272752952,-66.25106560453978,10,-18173.841796875,28549038.0,-46.30413961774731,0.791826598693629,6045000,10,1.0,0,0.5333455221105318,0.0,1.0,-22.442738265606767,-45.09834051412143,0.0,-50.04530267651593,0,1.0,1.0,37778.38389858657,0,329265.18754515116,-53.36518968825658,74199.06484124511,-25.414148549377508,0,0,-53.70667001427114,-55.79487831906999,0.16999999999999998,2.1529710426881628,-30.17036376214847,0.33999999999999997,10,-84.20013320553225,-45.96133481445953,-82.39856371602718,145223.0339005818,-43.60816183691497,0.0,1.0,1.0,102197.02925480569,9.28616513431867,1.0,155019.97955200216,-14.79346554296443,0,-39.39015403773488,-54.01843030355161,-65.52266726480279,-21.37847216494158,2.8691763841197635,0.0,10,10
0.0,-29.90774352708996,0.0,201087.55831160664,-56.55520711422548,0.7045739820037649,10,138936.74193802962,0.0,0.0,13.972780227661133,-28.684177804289238,10,0.0,1.0,-29.774961870718915,1.0,1.0,0.05,0,84120.56135266984,-64.03127282256442,10,0,0,-51.6527007731449,10,-49.611124875844276,0.34196583708198636,1818.224940174249,-56.0480011812907,-68.11352489640393,1.0,1322003.25,-30.91537976822543,-56.677510320294466,0.0,6.152536353717631,0,15798.523227051506,10,-32.7453419472504,-68.94981132238316,-57.16390311284325,10,-17573.90625,930068.4375,-59.26964882326038,2.634238517646958,6084000,10,1.0,0,6.536462654007883,0.0,1.0,-22.633616223396448,-59.07976368448369,0.0,-66.58416249760157,0,1.0,1.0,48997.10825629601,0,330114.3885964109,-70.08616123760814,97955.4137764649,-25.424067169110877,0,0,-60.14343668120869,-60.75187323356566,0.1,3.6811814679097297,-32.16708109186298,0.33999999999999997,10,-79.21919954540013,-59.19202774157007,-72.8788322536555,197376.83109669105,-41.95715523000941,0.0,1.0,1.0,126068.73969284887,1.071174860041539,1.0,204155.40360908536,-15.556316813161862,0,-33.555734154256456,-52.87996259189157,-79.45413173320581,-26.67917945513661,3.7203605824358243,0.0,10,10
0.0,-27.02007457465134,0.0,94168.64081206617,-58.768890396479684,1.5699255932366916,10,134124.60245011037,0.0,0.0,14.097854614257812,-29.39795728858828,10,0.0,1.0,-25.15077935421349,1.0,1.0,0.05,0,98000.12713024732,-80.90640117041154,10,0,0,-53.623144061336525,10,-45.20806057066757,0.5179110899562587,1586.0959621171894,-58.09690987826344,-63.325984336689075,1.0,762030.125,-29.841213586506917,-27.73558966438578,0.0,0.45381576879466795,0,9760.554189248533,10,-36.62528190218659,-81.42751628606142,-59.75855911188193,10,-18715.935546875,659968.0,-45.87219893628056,0.24969501273641373,6123000,10,1.0,0,0.390491218058607,0.0,1.0,-21.20793105247044,-52.014401913893835,0.0,-52.523064876076816,0,1.0,1.0,44728.3211471539,0,327052.16663113044,-52.8691544075411,50814.39784055075,-25.90293782683533,0,0,-54.171651647388494,-54.32886391096384,0.1,1.5661955699014276,-32.17266710989617,0.33999999999999997,10,-68.50497262870627,-36.554268120814314,-65.84631021384305,91983.31898026807,-44.2257931178503,0.0,1.0,1.0,121091.82728080123,7.860125111802032,1.0,96403.30137395217,-15.231848555585595,0,-31.40032746319499,-53.87930992819929,-82.00714296083548,-17.317200335094984,0.24622304989376873,0.0,10,10
0.0,10124.942874611612,0.0,177425.54556501965,-52.078388092534034,2997.4680624690363,10,158614.59383280287,0.0,0.0,13.740266799926758,-26.218216563376068,10,0.0,1.0,-22.920541151368106,1.0,1.0,0.05,0,113741.4157532423,-66.02629807882195,10,0,0,-45.8496364079362,10,-40.83278173177222,0.25978977375256357,20208.527457012886,-51.58129434512714,-40.24989352025057,1.0,8104139.5,1156.8367831840533,-43.53569266964296,0.0,0.6236316657319766,0,12186.96047317856,10,-32.9752890833647,-72.26893977943335,-52.4083356631288,10,-17237.208984375,8119104.0,-42.35147247918915,2.9199967620342733,6162000,10,1.0,0,4.072610770907001,0.0,1.0,-19.722084799712384,-43.02530476649401,0.0,-48.85627474712749,0,1.0,1.0,55128.27789462053,0,325170.89975726453,-52.33183307149886,90795.83737473897,-26.762239828496526,0,0,-44.530322363458176,-56.40277297815155,0.1,11.599322259171451,-27.846376751858653,0.33999999999999997,10,-75.96990441083297,-44.117107528904626,-61.99202960113291,149110.49993940623,-40.023779699003455,0.0,1.0,1.0,138442.895022801,0.30278629704393173,1.0,219817.3504047183,471.80048883313594,0,-28.51218344314979,-54.40710511784274,-77.67539338312082,-21.025602489317134,3.590073154385559,0.0,10,10
0.0,192.90319492797147,0.0,189337.9466144357,-51.45081323450637,66.29452542251126,10,125892.33705168527,0.0,0.0,13.370366096496582,-25.662975434123428,10,0.0,1.0,-22.664575059433947,1.0,1.0,0.05,0,89308.1049340382,-71.09467546440811,10,0,0,-78.73458990628657,10,-45.84407865240044,0.22564831517913025,2372.3353799931465,-51.13025182812644,-72.30018071643637,1.0,4711303.0,-0.9196303346871918,-42.75183947353205,0.0,0.7191795475108522,0,11235.068642067732,10,-33.83020550859597,-71.72607064804045,-51.98330709226417,10,-16891.552734375,4580834.0,-46.78556099950163,0.1594378117112754,6201000,10,1.0,0,0.35066210116247326,0.0,1.0,-22.734493666149127,-43.435654090164064,0.0,-45.47688953250356,0,1.0,1.0,42222.2317055419,0,324599.51291518763,-48.20742601167637,92491.95416675271,-36.84877602163682,0,0,-47.47406827787197,-79.20381579455719,0.1,0.6054857680203104,-50.1606962347355,0.33999999999999997,10,-74.17484788998013,-46.36069425438949,-73.34295072300911,185153.96885843953,-44.50005389794214,0.0,1.0,1.0,115660.8745251383,1.332763783969408,1.0,193176.9712614045,1.360198401109572,0,-35.39127963903742,-79.02844665126895,-72.29189349325371,-22.615600891198802,1.4890093260498414,0.0,10,10
0.0,-2.1798406713925216,0.0,205209.56286499198,-48.68344249255765,7.894680097107157,10,139100.5722674613,0.0,0.0,12.49645709991455,-24.436985502086877,10,0.0,1.0,-17.08933095482634,1.0,1.0,0.05,0,119910.2684076751,-67.44516226531714,10,0,0,-72.99943801306156,10,-69.83285797169555,0.07020033253675843,3416.2525321144294,-48.5556628994226,-85.34830641345263,1.0,322137.65625,-21.59903958641157,-49.924711523259205,0.0,0.3000730512806922,0,4976.633424824689,10,-32.78704582560114,-67.98295969137648,-48.81115532179434,10,-17982.49609375,279721.96875,-70.40862063763976,1.2314240366659168,6240000,10,1.0,0,0.4865580979642161,0.0,1.0,-31.088532102986658,-20.725696325934777,0.0,-34.687864170529025,0,1.0,1.0,49455.70070397609,0,324819.98640318477,-41.195367564185936,96440.88996006231,-34.638388375112385,0,0,-63.24367492882305,-77.28641978608469,0.1,4.7581815366818025,-30.403487277499785,0.33999999999999997,10,-100.1856561932565,-58.15243927160368,-89.64147134698013,200205.60070620023,-69.45404384107792,0.0,1.0,1.0,131144.63623081055,5.867421013336796,1.0,211152.8169796621,-13.053663633806758,0,-40.672956155592644,-75.98330569531096,-68.85526684569741,-26.602109976238488,6.122125077691134,0.0,10,10
0.4,12.513669395264213,0.0,245473.43705864297,-64.13728388306546,15.152896332528849,10,138481.78388444567,0.0,0.0,12.683534622192383,-30.00946166984308,10,0.0,1.0,-18.763939620818988,1.0,1.0,0.05,0,109612.72361444418,-51.26088787498335,10,0,0,-46.425914869993925,10,-28.678131513065885,1.2181476292724966,4682.083230144089,-61.77253372409538,-95.92720923140091,1.0,2842400.75,-28.300910115708945,-56.4522766969841,0.0,0.5186790154083359,0,8518.53632213264,10,-24.616938197374196,-53.650384753801106,-65.86762177279532,10,-17000.587890625,2757121.75,-29.41645688479738,1.0840589785770798,6279000,10,1.0,0,1.2769915533484943,0.0,1.0,-14.631716310521568,-37.864007608348146,0.0,-38.566566692750044,0,1.0,1.0,47838.45236484144,0,325651.374337772,-42.013029061143506,112753.93604093367,-24.15589369531137,0,0,-66.2845371016218,-49.779555315074354,0.13999999999999999,0.2341411344752842,-41.6627072482654,0.33999999999999997,10,-96.7836377080574,-60.54742288266031,-96.30721568408617,240707.06523101227,-27.869982590582058,0.0,1.0,1.0,127748.89618655454,3.864077699446118,1.0,254392.43998260502,-13.893367212468528,0,-43.125659467097734,-47.92216018875594,-55.33928070564346,-28.138769375174938,1.1663319704691095,0.0,10,10
0.0,4635.162424625436,0.0,193621.20749183823,-62.56160848062869,1805.3822419817745,10,136476.73920783095,0.0,0.0,12.526123046875,-29.908754988933048,10,0.0,1.0,-19.84913305389451,1.0,1.0,0.05,0,126119.01833786104,-40.30010681145063,10,0,0,-38.79597919915727,10,-47.51587837173329,0.17911663360866864,3583.220710766034,-62.26065616909833,-97.74482210232739,1.0,19811624.0,1345.6572579855092,-61.75057638192316,0.0,0.35378844325818926,0,3479.330570003711,10,-23.94484128398826,-49.82559464694993,-62.91784523781539,10,-20103.62890625,19931296.0,-47.91701787813803,1.5913289578512415,6318000,10,1.0,0,5.491826634543239,0.0,1.0,-22.117793821414722,-40.9669019186998,0.0,-41.70428689810803,0,1.0,1.0,50624.52522940269,0,326703.01092186256,-42.13466979025699,93130.66647338512,-19.65122074017426,0,0,-63.233477089571025,-44.32108413686952,0.1,1.0765599565965134,-43.63893761916738,0.33999999999999997,10,-101.58789975842795,-62.75619636222571,-100.21356678210283,187707.66186904983,-46.73554651717582,0.0,1.0,1.0,132203.4885603011,0.44797690306094506,1.0,198702.6159524448,446.48140954759464,0,-44.57392401012134,-39.8457508401026,-59.445936213533265,-30.143825911937135,0.35388812491147353,0.0,10,10
0.0,-42.68060184278665,0.0,247126.43051040132,-61.92406296701515,12.367413819435491,10,157604.01842087734,0.0,0.0,13.227546691894531,-29.527474629258876,10,0.0,1.0,-26.889090057770783,1.0,1.0,0.05,0,121494.30776154566,-58.905686001822524,10,0,0,-77.23232463659085,10,-46.18033192034349,0.2246122951294541,2441.4386305416688,-61.53313469770085,-54.364709081551524,1.0,410936.15625,-79.63031398523657,-35.729323696425986,0.2,0.30056759624548945,0,10126.463922430748,10,-29.751721282081057,-62.76412376317319,-62.21347836291852,10,-17731.873046875,312769.21875,-46.49694066734088,0.5818113440015094,6357000,10,1.0,0,2.22436493421542,0.0,1.0,-21.52871642099337,-51.688056389488,0.0,-60.26398508477153,0,1.0,1.0,51052.610450762804,0,331130.16185883037,-64.72978529226329,113451.18668411067,-35.39061499742344,0,0,-67.83262528094882,-78.92074397466445,0.12,7.159470797034999,-84.79905137298971,0.33999999999999997,10,-80.01840920302013,-61.74166866715102,-67.46400754673707,242915.17330553103,-45.48266423202394,0.0,1.0,1.0,132294.18960289424,9.0056756328932,1.0,251339.69477448697,-38.295289898682285,0,-26.762693955751722,-77.94612824787626,-65.29983830437602,-28.910304500115313,4.431351822490863,0.0,10,10
0.4,-19.029450757252736,0.0,154241.4876287607,-49.788731854247786,4.094446360266867,10,111320.26533084048,0.0,0.0,13.193737983703613,-24.42593131523833,10,0.0,1.0,-12.38467998218282,1.0,1.0,0.05,0,70436.07507708689,-48.489371845117645,10,0,0,-22.513555398196935,10,-47.567042167347054,1.2372495169125308,3254.018637911368,-46.79624918390754,-42.16523901495512,1.0,1261755.25,-23.34305864195776,-38.406896986276735,0.0,0.4637146455004797,0,13122.319421439164,10,-24.14386413242174,-49.2596872897433,-51.197571080085886,10,-19619.6875,859933.3125,-48.32701238778971,0.2186961710226896,6396000,10,1.0,0,0.40134921839728177,0.0,1.0,-23.404647733030835,-4.33703498177755,0.0,-27.02564785942888,0,1.0,1.0,30223.3505543829,0,332790.64223455277,-45.93146544801771,71271.22920106782,-12.024413623381875,0,0,-39.89346155762037,-23.228061322006887,0.13999999999999999,22.118224766032473,-32.059680893914745,0.33999999999999997,10,-107.52827964996978,-39.10473428861196,-63.19678308447935,149625.59923391734,-46.93385344111143,0.0,1.0,1.0,93170.26475880097,0.5528198563354809,1.0,159487.2938040121,-13.081990617100564,0,-28.05845234034665,-22.863772986796924,-50.10646166678532,-19.02932804057385,17.210050437924966,0.0,10,10
0.0,-30.129688912623955,0.0,163050.219020396,-31.093282815567953,0.38286611315458025,10,147614.19606697623,0.0,0.0,14.697366714477539,-16.140285380040588,10,0.0,1.0,-13.782343425645488,1.0,1.0,0.05,0,106138.95582489067,-48.64671206672837,10,0,0,-29.19471921527521,10,-37.330127273366934,0.12851540199052475,3177.3980607206545,-30.908001064138276,-73.68098384779326,1.0,647654.0625,-30.667568697729365,-46.55305707791491,0.0,1.1603272984312445,0,10683.926838269568,10,-23.80118496708156,-49.10984436579827,-31.388722883182545,10,-18033.197265625,620628.625,-40.36260575110604,0.255127371260856,6435000,10,1.0,0,0.29683647851773165,0.0,1.0,-18.72657824234661,-26.621485643700794,0.0,-26.943078719316635,0,1.0,1.0,49894.45209482672,0,332162.16328171454,-27.175534260448426,77337.34387462496,-15.459812469824135,0,0,-51.84837979190692,-30.128507374296685,0.1,2.92052847175659,-31.386311564507924,0.33999999999999997,10,-83.71023577896837,-47.907606371881265,-79.78684582576437,158845.61070962844,-36.04132516389206,0.0,1.0,1.0,131417.7280327084,1.4516312426376556,1.0,167641.64732183024,-16.161836163254623,0,-34.86609181767396,-29.673517972460996,-49.65868401887812,-19.92904984016737,0.19053279156632827,0.0,10,10
0.0,-34.56386264661799,0.0,199401.4704306322,-49.626636848474526,3.9026319458012377,10,171515.19532937615,0.0,0.0,15.103471755981445,-23.267751323328465,10,0.0,1.0,-17.63441374645084,1.0,1.0,0.05,0,56251.554165361806,618.2218940241723,10,0,0,-16.17001780903541,10,-35.21573719353994,7.332778759946051,3254.0314423458904,-39.81705148753508,-71.63225350478326,1.0,665463.6875,-39.82095047838443,-56.75956873686904,0.4,3.2560123323457466,0,31971.017191682924,10,8.954326230029467,48.958269696775105,-62.136641313129466,10,-15861.181640625,401447.8125,-39.04611687623485,4.214782496760117,6474000,10,1.0,0,189.75633817286325,0.0,1.0,-16.436200962865218,-30.33948256882053,0.0,-38.85039757543541,0,1.0,1.0,52801.236452042955,0,338162.67159314814,-47.6456859719126,90599.39915111916,-12.447727676339623,0,0,-59.68433221477431,-31.52066416662644,0.13999999999999999,2.334294854812491,-48.62196755211335,0.33999999999999997,10,-79.25687078144325,-57.98845345806571,-75.25785527762073,191819.99142054585,-28.70782858458645,0.0,1.0,1.0,130385.71607308192,0.9961910235626165,1.0,203286.0515827233,-19.512983446315253,0,-32.21582168264353,-25.274479728374992,-15.717406740431137,-25.831072273291426,6.250405673664754,0.0,10,10
0.2,4620.763669284396,0.0,132264.52487639044,-45.620404832331985,1394.104586746838,10,184488.5831300066,0.0,0.0,14.783307075500488,-21.120888652557035,10,0.0,1.0,-18.875649597375656,1.0,1.0,0.05,0,61712.90926162878,-61.55048370791535,10,0,0,-26.65039262252163,10,-46.81424683558607,6.852751265994246,1592.3728190064223,-25.286318076667964,-33.39647250670352,1.0,10811523.0,438.5881773302328,-73.73497667248094,0.7,3.810007667709294,0,33762.84124790916,10,-32.46716116594855,-69.91328918826521,-49.511794715861505,10,-18839.7265625,9951307.0,-49.19246646237468,3.201131612774833,6513000,10,1.0,0,6.396628772509582,0.0,1.0,-21.00914188016433,-11.522177910942359,0.0,-41.575314188959986,0,1.0,1.0,56593.097207968574,0,338974.9114352387,-60.47209839080305,62229.29931929952,-12.475287261504876,0,0,-78.32071768471047,-38.85609147853237,0.19,7.14807474171843,-59.69725473172177,0.33999999999999997,10,-57.89300139734193,-75.66345388849027,-39.52466437670288,129923.10575436451,-35.617126764370454,0.0,1.0,1.0,139658.06404260578,1.3108319559171056,1.0,135172.62269062115,134.38864253066654,0,-18.71702202241889,-31.34660800029701,-77.0119767466596,-34.9402377409833,12.863553039010311,0.0,10,10
0.0,-69.88310906521762,0.0,122604.02355611585,-54.65282792336061,2.915444696083623,10,175486.37495634743,0.0,0.0,14.583099365234375,-25.112606448078427,10,0.0,1.0,-24.469749979101945,1.0,1.0,0.05,0,-42.174697881634856,-61.57323606116122,10,0,0,-10.656892045632711,10,-33.49013363073221,4.691803442584924,1450.2528998290754,-46.06790918880083,-43.12837807697116,1.0,438499.46875,-72.18799127127426,-55.66648352259686,0.7,13.453242194488288,0,62045.109415539126,10,-31.796937120694345,-68.50483910385492,-59.614208715611014,10,-17831.06640625,353259.59375,-57.04614966102792,0.27949769447896444,6552000,10,1.0,0,2.4663822728379086,0.0,1.0,-17.744889746140956,-33.324057112587454,0.0,-53.60760926284745,0,1.0,1.0,43666.89619612567,0,335641.52035316016,-62.008953586434494,63048.738334884205,-5.788850468974504,0,0,-59.374244024721875,-11.675603911630045,0.16999999999999998,5.261225438842611,-80.38589640569435,0.33999999999999997,10,-62.454733283034614,-58.184089160063785,-46.99285357002496,120314.99157620827,-22.58332209364834,0.0,1.0,1.0,109867.49938770423,0.9847753631409529,1.0,125052.21394635813,-32.44019250053283,0,-22.91964401554337,-11.275536309514345,-70.65650972254922,-26.763981366401634,10.147549584343835,0.0,10,10
0.2,-42.419093346977746,0.0,175790.19212918836,-60.72203322768339,7.122032736811144,10,156871.09987497167,0.0,0.0,12.958902359008789,-29.8660740402168,10,0.0,1.0,-21.966572823087496,1.0,1.0,0.05,0,113313.87282999585,-70.35633181778135,10,0,0,-11.939576838626873,10,-65.87585406290705,0.7762292566321477,1548.1866441157188,-58.53227229068298,-31.62234339593442,1.0,7564620.0,-47.821634903992035,-60.17175999075662,0.0,2.0528104910343394,0,10698.8245555645,10,-33.28470273780609,-70.92957671856567,-61.382924588107706,10,-19015.103515625,7461664.0,-68.20106871329095,5.46296874067064,6591000,10,1.0,0,0.4314543503982488,0.1,1.0,-29.76504032939716,-42.89114068226927,0.0,-45.41109394712309,0,1.0,1.0,53186.91774261143,0,337646.7722194008,-47.82332357673647,84332.73780141147,-7.390790774427029,0,0,-62.90342435385569,-30.935250659655026,0.13,0.3367037185634822,-61.79896004000766,0.33999999999999997,10,-32.79486891297355,-61.76609864396901,-32.33241056407045,174267.23019711702,-61.53063949447031,0.0,1.0,1.0,136635.57729414923,0.8225675583257699,1.0,178474.31238847267,-21.50040513943083,0,-16.6247195005099,-14.617412752356847,-71.65142494790123,-29.086235221811997,1.2897642976159733,0.0,10,10
