pick-place-v2/MinReturn,pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/AverageReturn,pick-place-v2/NearObject,MetaTest/Average/Iteration,Average/MaxReturn,Average/EpisodeMeanGraspReward,MetaTest/Average/MaxReturn,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/MaxReturn,Average/EpisodeMeanInPlaceReward,Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/NumEpisodes,Average/AverageReturn,policy/dLoss,TotalEnvSteps,MetaTest/pick-place-v2/SuccessRate,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/NearObject,Average/Iteration,Average/AverageDiscountedReturn,Average/StdReturn,MetaTest/Average/EpisodeMeanMaxInPlaceReward,pick-place-v2/SuccessRate,pick-place-v2/GraspSuccessRate,MetaTest/Average/StdReturn,Average/MinReward,policy/LossAfter,MetaTest/pick-place-v2/MaxReturn,MetaTest/Average/MaxReward,pick-place-v2/StdReturn,Average/MinReturn,MetaTest/pick-place-v2/GraspSuccessRate,Average/NearObject,LinearFeatureBaseline/ExplainedVariance,MetaTest/pick-place-v2/Iteration,MetaTest/Average/SuccessRate,pick-place-v2/MinReward,Average/EpisodeMeanMaxInPlaceReward,MetaTest/Average/MinReward,pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/TerminationRate,Average/MaxReward,MetaTest/pick-place-v2/MinReward,pick-place-v2/AverageDiscountedReturn,Average/GraspSuccessRate,pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/Average/MinReturn,pick-place-v2/TerminationRate,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/NearObject,MetaTest/Average/EpisodeMeanMaxGraspReward,pick-place-v2/NumEpisodes,Average/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/EpisodeMeanGraspReward,Average/NumEpisodes,MetaTest/pick-place-v2/MinReturn,Average/SuccessRate,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,Average/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/TerminationRate,MetaTest/Average/EpisodeMeanMinInPlaceReward,policy/Entropy,pick-place-v2/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/AverageReturn,pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/GraspSuccessRate,policy/LossBefore,MetaTest/pick-place-v2/StdReturn,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/pick-place-v2/MaxReward,MetaTest/pick-place-v2/NumEpisodes,pick-place-v2/MaxReward,policy/KL,MetaTest/pick-place-v2/AverageDiscountedReturn,policy/KLBefore,pick-place-v2/Iteration,pick-place-v2/EpisodeMeanMaxGraspReward
152.4190212795195,0.15041647273131575,409.51122418160855,0.06,1,769.5766662154575,0.013691546922375987,577.2136745725819,0.1489870855134525,769.5766662154575,0.144345491418067,0.1389827858438633,50,409.51122418160855,0.21790534,550000,0.0,1.6282367581788752e-05,0.11870287192824597,401.25938103642795,0.13998450672071164,0.06,10,156.7644493792117,124.5888114549969,0.1489870855134525,0.0,0.0,87.80518393441153,6.612989721286178e-10,-0.21818976,577.2136745725819,10.299072801519715,124.5888114549969,152.4190212795195,0.0,0.06,0.3992227895862701,1,0.0,6.612989721286178e-10,0.15041647273131575,4.492185222966833e-09,2.062680970981624e-05,0.0,13.148867039421006,4.492185222966833e-09,156.7644493792117,0.0,0.144345491418067,0.13998450672071164,226.15577879074672,0.0,0.011920132200914242,0.06,0.11870287192824597,100,0.0,401.25938103642795,0.011920132200914242,100,226.15577879074672,0.0,1.6282367581788752e-05,2.062680970981624e-05,0.0,0.13502369943201475,5.607902,0.1389827858438633,0.12303522600844405,401.25938103642795,0.013691546922375987,0.0,-0.00028441407,87.80518393441153,0.13502369943201475,10.299072801519715,50,13.148867039421006,0.0075037545,401.25938103642795,0.0,10,0.12303522600844405
135.24220344022766,0.14734176250173692,413.6727246917791,0.09,,896.3538845220265,0.02140037123111279,,,896.3538845220265,0.13746945506794098,0.12951721524328713,,413.6727246917791,0.1880646,600000,,,,,,,11,156.87087010509916,166.71471434308856,,0.0,0.0,,9.459091876944412e-09,-0.19146718,,,166.71471434308856,135.24220344022766,,0.09,0.41056944654573324,,,9.459091876944412e-09,0.14734176250173692,,2.980796122561032e-05,,11.239614873221063,,156.87087010509916,0.0,0.13746945506794098,,,0.0,,,,100,0.0,,,100,,0.0,,2.980796122561032e-05,,,5.603484,0.12951721524328713,0.15910743649821546,,0.02140037123111279,,-0.0034025782,,,,,11.239614873221063,0.0058878236,,0.0,11,0.15910743649821546
75.98963192275797,0.1683716974721493,406.16841501910943,0.08,,840.0354598657847,0.020539659875785807,,,840.0354598657847,0.14933787712042274,0.13350561904379854,,406.16841501910943,0.21327032,650000,,,,,,,12,147.65352754563335,185.49036536287048,,0.01,0.0,,7.516791199437856e-08,-0.21255313,,,185.49036536287048,75.98963192275797,,0.08,0.4668049227944847,,,7.516791199437856e-08,0.1683716974721493,,1.8680010686390795e-05,,10.045567143982574,,147.65352754563335,0.0,0.14933787712042274,,,0.0,,,,100,0.0,,,100,,0.01,,1.8680010686390795e-05,,,5.608573,0.13350561904379854,0.14684967864846546,,0.020539659875785807,,0.0007171875,,,,,10.045567143982574,0.0072418456,,0.0,12,0.14684967864846546
51.48052892142217,0.15731926381914405,426.11089979790717,0.14,,1172.3961625563418,0.03137040436972593,,,1172.3961625563418,0.1394670911711941,0.12570727938574677,,426.11089979790717,0.22163844,700000,,,,,,,13,141.7069802929719,242.12992867640745,,0.0,0.0,,1.7441395933929608e-08,-0.22082907,,,242.12992867640745,51.48052892142217,,0.14,0.5071677596644225,,,1.7441395933929608e-08,0.15731926381914405,,4.340724150321332e-05,,8.474797935171983,,141.7069802929719,0.0,0.1394670911711941,,,0.0,,,,100,0.0,,,100,,0.0,,4.340724150321332e-05,,,5.6017632,0.12570727938574677,0.17244968467784216,,0.03137040436972593,,0.000809375,,,,,8.474797935171983,0.0058300258,,0.0,13,0.17244968467784216
82.04989924441723,0.1733749734051144,458.96360632916037,0.2,,1122.4519304019873,0.031613686356797566,,,1122.4519304019873,0.14162521842399445,0.12000170530211321,,458.96360632916037,0.22225212,750000,,,,,,,14,149.94402478289973,234.51154432948076,,0.0,0.0,,1.2798829592252057e-08,-0.22010508,,,234.51154432948076,82.04989924441723,,0.2,0.49240305531406225,,,1.2798829592252057e-08,0.1733749734051144,,2.9745563951128015e-05,,7.947061050024344,,149.94402478289973,0.0,0.14162521842399445,,,0.0,,,,100,0.0,,,100,,0.0,,2.9745563951128015e-05,,,5.5884404,0.12000170530211321,0.1999636716120116,,0.031613686356797566,,0.0021470312,,,,,7.947061050024344,0.005499697,,0.0,14,0.1999636716120116
37.098819867130814,0.1499350510459944,455.2692425685084,0.17,,968.1661938734345,0.03865259471275198,,,968.1661938734345,0.13215340814725068,0.11981423647060126,,455.2692425685084,0.19128242,800000,,,,,,,15,154.0728747052509,220.06177720189464,,0.0,0.0,,1.9025600314768252e-08,-0.19039567,,,220.06177720189464,37.098819867130814,,0.17,0.5188816337850379,,,1.9025600314768252e-08,0.1499350510459944,,5.6435075962396635e-05,,19.459420493749015,,154.0728747052509,0.0,0.13215340814725068,,,0.0,,,,100,0.0,,,100,,0.0,,5.6435075962396635e-05,,,5.5788345,0.11981423647060126,0.23169745748454815,,0.03865259471275198,,0.0008867578,,,,,19.459420493749015,0.0052259,,0.0,15,0.23169745748454815
10.793225859902195,0.15827862701686146,441.6277263678648,0.18,,1265.7842799666048,0.03776816922901271,,,1265.7842799666048,0.14253489169712397,0.13007313380214836,,441.6277263678648,0.20458187,850000,,,,,,,16,145.24379602613607,260.3740119414308,,0.0,0.01,,3.553322323664819e-07,-0.20803477,,,260.3740119414308,10.793225859902195,,0.18,0.5267405914503724,,,3.553322323664819e-07,0.15827862701686146,,6.415567083195041e-05,,18.878590849502476,,145.24379602613607,0.01,0.14253489169712397,,,0.0,,,,100,0.0,,,100,,0.0,,6.415567083195041e-05,,,5.5644007,0.13007313380214836,0.2114787280045709,,0.03776816922901271,,-0.0034528906,,,,,18.878590849502476,0.0066366387,,0.0,16,0.2114787280045709
28.363446054942067,0.16677380029262456,471.7674527710975,0.24,,1482.804484077921,0.046097145666730094,,,1482.804484077921,0.13955605475046634,0.12494818461974724,,471.7674527710975,0.21947749,900000,,,,,,,17,149.751617754207,264.04364376033317,,0.0,0.0,,1.4149827977413745e-08,-0.22105992,,,264.04364376033317,28.363446054942067,,0.24,0.5157844891222033,,,1.4149827977413745e-08,0.16677380029262456,,0.00026081125160609924,,20.267742440145256,,149.751617754207,0.0,0.13955605475046634,,,0.0,,,,100,0.0,,,100,,0.0,,0.00026081125160609924,,,5.547073,0.12494818461974724,0.24674732185411824,,0.046097145666730094,,-0.0015824218,,,,,20.267742440145256,0.0056035155,,0.0,17,0.24674732185411824
102.40302422479479,0.18646616880161787,463.4809175939387,0.18,,1207.6376533219309,0.04654308876163835,,,1207.6376533219309,0.14725881072307337,0.1209164543485176,,463.4809175939387,0.15827781,950000,,,,,,,18,146.71439244621416,229.98196182214454,,0.0,0.0,,1.6619287116727738e-09,-0.16072828,,,229.98196182214454,102.40302422479479,,0.18,0.5032355499868192,,,1.6619287116727738e-09,0.18646616880161787,,0.00011015302966509953,,6.1406252729224216,,146.71439244621416,0.0,0.14725881072307337,,,0.0,,,,100,0.0,,,100,,0.0,,0.00011015302966509953,,,5.5157876,0.1209164543485176,0.25810995889670457,,0.04654308876163835,,-0.0024504687,,,,,6.1406252729224216,0.0077439104,,0.0,18,0.25810995889670457
41.86164302416681,0.16579174476252206,519.1089854718059,0.16,,1209.7547369982833,0.054463502997879686,,,1209.7547369982833,0.13726223181363556,0.11689311490462283,,519.1089854718059,0.19551758,1000000,,,,,,,19,138.19577780009197,301.44822816778145,,0.0,0.0,,1.9023776330269944e-09,-0.1949236,,,301.44822816778145,41.86164302416681,,0.16,0.5960131233894185,,,1.9023776330269944e-09,0.16579174476252206,,0.0003487577154758442,,20.336596537511266,,138.19577780009197,0.0,0.13726223181363556,,,0.0,,,,100,0.0,,,100,,0.0,,0.0003487577154758442,,,5.4816976,0.11689311490462283,0.23185634589986345,,0.054463502997879686,,0.0005939844,,,,,20.336596537511266,0.00560958,,0.0,19,0.23185634589986345
89.54670714127022,0.17270799542031537,568.1810885884407,0.26,2,1384.6330342556673,0.06308158400375416,1201.515423950699,0.19598037846028077,1384.6330342556673,0.13832897710162956,0.1170614967008799,50,568.1810885884407,0.20297067,1050000,0.0,0.0002615358975689377,0.23423088947566406,541.2122238515445,0.1465539002080718,0.16,20,152.28893114383555,301.43496622134654,0.19598037846028077,0.0,0.0,256.52634285642625,3.449118848480646e-08,-0.20275672,1201.515423950699,7.428549021089861,301.43496622134654,89.54670714127022,0.0,0.26,0.5309457456754976,2,0.0,3.449118848480646e-08,0.17270799542031537,2.8171913423237004e-07,0.0010492235989182342,0.0,6.2738331751146506,2.8171913423237004e-07,152.28893114383555,0.0,0.13832897710162956,0.1465539002080718,117.3276367646782,0.0,0.055794247827712154,0.16,0.23423088947566406,100,0.0,541.2122238515445,0.055794247827712154,100,117.3276367646782,0.0,0.0002615358975689377,0.0010492235989182342,0.0,0.12475947479318418,5.4567175,0.1170614967008799,0.25344362852562813,541.2122238515445,0.06308158400375416,0.0,0.00021394531,256.52634285642625,0.12475947479318418,7.428549021089861,50,6.2738331751146506,0.0060350746,541.2122238515445,0.0,20,0.25344362852562813
85.15254544360064,0.18157662545150205,586.7190568260819,0.23,,1243.5944540302569,0.06551484906928573,,,1243.5944540302569,0.14481524022897324,0.12001398949504928,,586.7190568260819,0.20420863,1100000,,,,,,,21,155.37837807651567,290.66035178076174,,0.0,0.0,,4.1872413392173557e-08,-0.20418799,,,290.66035178076174,85.15254544360064,,0.23,0.5140857155503702,,,4.1872413392173557e-08,0.18157662545150205,,0.000619855315159084,,6.47034532854157,,155.37837807651567,0.0,0.14481524022897324,,,0.0,,,,100,0.0,,,100,,0.0,,0.000619855315159084,,,5.443184,0.12001398949504928,0.25231652735229776,,0.06551484906928573,,2.0644531e-05,,,,,6.47034532854157,0.0053213197,,0.0,21,0.25231652735229776
4.505863823066207,0.21314571345966918,467.3404900718625,0.33,,1239.5507754501295,0.06905334125205485,,,1239.5507754501295,0.15561739185314244,0.1195632831526342,,467.3404900718625,0.28491908,1150000,,,,,,,22,134.61565176151103,316.9922752469537,,0.02,0.01,,3.43902527272473e-09,-0.28750294,,,316.9922752469537,4.505863823066207,,0.33,0.5377841567298762,,,3.43902527272473e-09,0.21314571345966918,,0.0005810731432582652,,18.86232873641554,,134.61565176151103,0.01,0.15561739185314244,,,0.0,,,,100,0.0,,,100,,0.02,,0.0005810731432582652,,,5.438146,0.1195632831526342,0.26204908122957543,,0.06905334125205485,,-0.0025838672,,,,,18.86232873641554,0.005331189,,0.0,22,0.26204908122957543
85.24363905362507,0.1586289009987883,564.2820564049771,0.37,,1194.1846789662864,0.0734836574121952,,,1194.1846789662864,0.12665864371823135,0.10277964198146203,,564.2820564049771,0.29729587,1200000,,,,,,,23,155.72408075228068,295.6470680035872,,0.0,0.0,,1.3442079054020649e-08,-0.2968636,,,295.6470680035872,85.24363905362507,,0.37,0.5553160134666836,,,1.3442079054020649e-08,0.1586289009987883,,0.0011650709634140523,,6.513213411010947,,155.72408075228068,0.0,0.12665864371823135,,,0.0,,,,100,0.0,,,100,,0.0,,0.0011650709634140523,,,5.4318595,0.10277964198146203,0.2818225397818846,,0.0734836574121952,,0.00043228516,,,,,6.513213411010947,0.0052225078,,0.0,23,0.2818225397818846
87.95231335094996,0.17134273007096837,596.880558989285,0.28,,1284.7082508535275,0.08057942064096485,,,1284.7082508535275,0.1333426176574032,0.10702100069917937,,596.880558989285,0.20414738,1250000,,,,,,,24,159.9020214610351,322.4645926176892,,0.0,0.0,,5.946855724293497e-09,-0.2005086,,,322.4645926176892,87.95231335094996,,0.28,0.5979622101060756,,,5.946855724293497e-09,0.17134273007096837,,0.0014630709451694287,,5.201765905793852,,159.9020214610351,0.0,0.1333426176574032,,,0.0,,,,100,0.0,,,100,,0.0,,0.0014630709451694287,,,5.414712,0.10702100069917937,0.2793735637986035,,0.08057942064096485,,0.003638789,,,,,5.201765905793852,0.0054098633,,0.0,24,0.2793735637986035
45.40615763513325,0.18234669392016734,586.1352347268802,0.4,,1219.0630368958296,0.08654764983058523,,,1219.0630368958296,0.13823368103962935,0.10708053996450255,,586.1352347268802,0.28478163,1300000,,,,,,,25,155.59010992286326,303.09231398474157,,0.01,0.0,,4.427024370187398e-08,-0.28376547,,,303.09231398474157,45.40615763513325,,0.4,0.5718713343843755,,,4.427024370187398e-08,0.18234669392016734,,0.0016629863411820778,,21.339148385000108,,155.59010992286326,0.0,0.13823368103962935,,,0.0,,,,100,0.0,,,100,,0.01,,0.0016629863411820778,,,5.4005117,0.10708053996450255,0.305755618944553,,0.08654764983058523,,0.0010161719,,,,,21.339148385000108,0.0068775746,,0.0,25,0.305755618944553
28.545152702666567,0.18196194314308106,650.6195052942638,0.51,,1299.8778566285225,0.10573429399966092,,,1299.8778566285225,0.1390266767853025,0.1035965849917531,,650.6195052942638,0.28390047,1350000,,,,,,,26,160.7104227278614,362.1935908629951,,0.0,0.02,,2.125476931372309e-08,-0.2874483,,,362.1935908629951,28.545152702666567,,0.51,0.6175131456433985,,,2.125476931372309e-08,0.18196194314308106,,0.0033636893247999066,,21.06330876692074,,160.7104227278614,0.02,0.1390266767853025,,,0.0,,,,100,0.0,,,100,,0.0,,0.0033636893247999066,,,5.38869,0.1035965849917531,0.35291286066808586,,0.10573429399966092,,-0.0035478126,,,,,21.06330876692074,0.007620316,,0.0,26,0.35291286066808586
20.564890773606976,0.17338727015079677,542.6465244976469,0.34,,1434.3866625485018,0.0899501541950282,,,1434.3866625485018,0.133773904732255,0.10176437166873865,,542.6465244976469,0.2378582,1400000,,,,,,,27,150.06246093928618,325.5279715797119,,0.0,0.0,,3.176823624738242e-08,-0.24087805,,,325.5279715797119,20.564890773606976,,0.34,0.6137056831088967,,,3.176823624738242e-08,0.17338727015079677,,0.0015649652105024306,,20.13514416326222,,150.06246093928618,0.0,0.133773904732255,,,0.0,,,,100,0.0,,,100,,0.0,,0.0015649652105024306,,,5.3749313,0.10176437166873865,0.3295131670265015,,0.0899501541950282,,-0.0030198437,,,,,20.13514416326222,0.008116559,,0.0,27,0.3295131670265015
