push-v2/Iteration,Average/EpisodeMeanMaxInPlaceReward,Average/MaxReward,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,push-v2/AverageReturn,GaussianMLPPolicy/dLoss,Average/StdReturn,Average/SuccessRate,push-v2/TerminationRate,Average/EpisodeMeanInPlaceReward,MetaTest/push-v2/EpisodeMeanGraspReward,GaussianMLPPolicy/Entropy,push-v2/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/NumEpisodes,MetaTest/Average/EpisodeMeanMaxInPlaceReward,push-v2/GraspSuccessRate,MetaTest/push-v2/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/push-v2/TerminationRate,MetaTest/push-v2/Iteration,Average/MinReturn,push-v2/MinReturn,MetaTest/push-v2/MinReward,push-v2/NumEpisodes,MetaTest/push-v2/GraspSuccessRate,MetaTest/Average/NumEpisodes,TotalEnvSteps,push-v2/EpisodeMeanMaxGraspReward,Average/AverageReturn,push-v2/NearObject,MetaTest/Average/AverageReturn,MetaTest/Average/EpisodeMeanGraspReward,push-v2/MinReward,push-v2/SuccessRate,MetaTest/Average/NearObject,push-v2/StdReturn,Iteration,Average/NearObject,Average/EpisodeMeanMinInPlaceReward,Average/GraspSuccessRate,Average/EpisodeMeanMaxGraspReward,MetaTest/push-v2/MaxReward,push-v2/MaxReturn,push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/MinReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLAfter,MetaTest/push-v2/EpisodeMeanMinGraspReward,MetaTest/Average/Iteration,MetaTest/Average/MinReward,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/Average/EpisodeMeanInPlaceReward,Average/EpisodeMeanMinGraspReward,MetaTest/push-v2/AverageReturn,Average/EpisodeMeanGraspReward,GaussianMLPPolicy/LossAfter,MetaTest/Average/GraspSuccessRate,push-v2/EpisodeMeanInPlaceReward,Average/MaxReturn,MetaTest/push-v2/NearObject,MetaTest/push-v2/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/push-v2/EpisodeMeanMaxGraspReward,push-v2/AverageDiscountedReturn,push-v2/EpisodeMeanGraspReward,Average/Iteration,Average/AverageDiscountedReturn,push-v2/EpisodeMeanMinGraspReward,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/MaxReturn,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/MaxReward,MetaTest/push-v2/EpisodeMeanInPlaceReward,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,Average/MinReward,MetaTest/push-v2/StdReturn,push-v2/MaxReward,Average/NumEpisodes,Average/TerminationRate
210,0.1733749639675257,10.0,0.4397898200104616,0.0,0.0,0.005273677012738747,0.15712853507451863,12.791226778965633,0.0007219314575195312,52.51523053649384,0.005,0.0,0.1618124467188084,0.0008863521488133559,5.3358354568481445,0.15448084768903325,1,0.15723160141113565,0.0,0.4397898200104616,0.0,0.0,210,0.07411675708125157,0.07411675708125157,0.0005021617076200073,200,0.0,1,42200000,0.11421410913190008,12.791226778965633,0.06,0.4397898200104626,0.0008863521488133559,2.1357580798773044e-05,0.005,0.0,52.51523053649384,210,0.06,0.15448084768903325,0.0,0.11421410913190008,0.00512867684064625,743.632928910443,0.1733749639675257,0.4397898200104626,10.555465698242188,0.007083014585077763,0.0005035172956931513,210,0.0005021617076200073,0.0005035172956931513,0.15718293406680456,0.004198293903573298,0.4397898200104626,0.02127051033876393,10.554743766784668,0.0,0.1618124467188084,743.632928910443,0.0,0.0,0.0,0.005273677012738747,2.0222102021885178,0.02127051033876393,210,2.0222102021885178,0.004198293903573298,0.15723160141113565,0.4397898200104626,0.15712853507451863,0.00512867684064625,0.15718293406680456,0.4397898200104626,0.4397898200104626,2.1357580798773044e-05,0.0,10.0,200,0.0
211,0.21113965009236083,10.0,0.8787425712296137,0.0,0.0,0.034089205383212945,0.1674960754522122,21.734803033247186,0.015535354614257812,115.41737783320596,0.01,0.0,0.17934234576863373,0.0019473011078497303,5.3420891761779785,0.14994817076413328,1,0.16757860963685361,0.005,0.8787425712296137,0.0,0.0,211,0.4797758985025258,0.4797758985025258,1.1704140384120175e-05,200,0.0,1,42400000,0.15443884020546345,21.734803033247186,0.1,0.8787425712296133,0.0019473011078497303,2.8718136313256217e-05,0.01,0.0,115.41737783320596,211,0.1,0.14994817076413328,0.005,0.15443884020546345,0.029150611177817184,1552.9936122511183,0.21113965009236083,0.8787425712296133,17.137493133544922,0.006406776607036591,1.170482124660819e-05,211,1.1704140384120175e-05,1.170482124660819e-05,0.16753881753359587,0.00346164607006436,0.8787425712296133,0.023356156642009615,17.121957778930664,0.0,0.17934234576863373,1552.9936122511183,0.0,0.0,0.0,0.034089205383212945,4.62639993583831,0.023356156642009615,211,4.62639993583831,0.00346164607006436,0.16757860963685361,0.8787425712296133,0.1674960754522122,0.029150611177817184,0.16753881753359587,0.8787425712296133,0.8787425712296133,2.8718136313256217e-05,0.0,10.0,200,0.0
212,0.19400176810535008,10.0,0.5288151076131827,0.0,0.0,0.006153890078114098,0.15975927398836456,18.715429888870602,0.013319969177246094,87.99888951570817,0.025,0.0,0.17206120767411595,0.0010696811052710756,5.341521739959717,0.15526549803991177,1,0.15989066134808888,0.0,0.5288151076131827,0.0,0.0,212,0.5137550192196418,0.5137550192196418,0.00033016520480763623,200,0.0,1,42600000,0.11739680764537784,18.715429888870602,0.045,0.5288151076131825,0.0010696811052710756,5.366126103147885e-06,0.025,0.0,87.99888951570817,212,0.045,0.15526549803991177,0.0,0.11739680764537784,0.005961022606973878,806.8613432950483,0.19400176810535008,0.5288151076131825,15.99804401397705,0.006661628372967243,0.0003307392309274593,212,0.00033016520480763623,0.0003307392309274593,0.15982038136153154,0.003288213607727159,0.5288151076131825,0.0159192612926416,15.984724044799805,0.0,0.17206120767411595,806.8613432950483,0.0,0.0,0.0,0.006153890078114098,2.7130828217312417,0.0159192612926416,212,2.7130828217312417,0.003288213607727159,0.15989066134808888,0.5288151076131825,0.15975927398836456,0.005961022606973878,0.15982038136153154,0.5288151076131825,0.5288151076131825,5.366126103147885e-06,0.0,10.0,200,0.0
213,0.19032759842906202,10.0,0.48614214252666105,0.0,0.0,0.014300240708671669,0.16363545801799556,13.577345697703468,0.004948616027832031,71.65054261194383,0.005,0.0,0.17424708236627612,0.000997916823565896,5.3352274894714355,0.16095618249919738,1,0.16372490104943538,0.0,0.48614214252666105,0.0,0.0,213,0.46123057662690564,0.46123057662690564,0.0005361551877709331,200,0.0,1,42800000,0.13144531441114432,13.577345697703468,0.055,0.4861421425266614,0.000997916823565896,4.1808872569464224e-05,0.005,0.0,71.65054261194383,213,0.055,0.16095618249919738,0.0,0.13144531441114432,0.013326496568767972,1014.6720206254001,0.19032759842906202,0.4861421425266614,11.404990196228027,0.004056146368384361,0.0005376278890600115,213,0.0005361551877709331,0.0005376278890600115,0.16368726106963324,0.0032748855896787064,0.4861421425266614,0.02014381806400941,11.400041580200195,0.0,0.17424708236627612,1014.6720206254001,0.0,0.0,0.0,0.014300240708671669,2.175827534160398,0.02014381806400941,213,2.175827534160398,0.0032748855896787064,0.16372490104943538,0.4861421425266614,0.16363545801799556,0.013326496568767972,0.16368726106963324,0.4861421425266614,0.4861421425266614,4.1808872569464224e-05,0.0,10.0,200,0.0
214,0.17820419010785088,10.0,0.0471153372879063,0.0,0.0,0.002793391083787215,0.15008250583675659,16.862139763714595,0.00450897216796875,78.48750625195946,0.01,0.0,0.16202927079811108,9.558292704262366e-05,5.332205772399902,0.1530264042900329,1,0.15022759260178326,0.0,0.0471153372879063,0.0,0.0,214,0.6415375800180223,0.6415375800180223,1.0394243342556811e-07,200,0.0,1,43000000,0.14138479823526215,16.862139763714595,0.045,0.047115337287906296,9.558292704262366e-05,0.00015846014451342553,0.01,0.0,78.48750625195946,214,0.045,0.1530264042900329,0.0,0.14138479823526215,0.0027499136368042115,836.6780231892858,0.17820419010785088,0.047115337287906296,13.484997749328613,0.004099761135876179,1.0394249458776982e-07,214,1.0394243342556811e-07,1.0394249458776982e-07,0.15012769224095884,0.0037389176927052764,0.047115337287906296,0.022644343794340337,13.480488777160645,0.0,0.16202927079811108,836.6780231892858,0.0,0.0,0.0,0.002793391083787215,3.185426660416308,0.022644343794340337,214,3.185426660416308,0.0037389176927052764,0.15022759260178326,0.047115337287906296,0.15008250583675659,0.0027499136368042115,0.15012769224095884,0.047115337287906296,0.047115337287906296,0.00015846014451342553,0.0,10.0,200,0.0
215,0.17582763357884645,3.653857367022892,0.4116716859324245,0.0,0.0,0.009706072554686862,0.1418598493109005,7.497055769418876,0.0005445480346679688,8.542861944988209,0.0,0.0,0.16200843028629655,0.0008442084615066341,5.298140525817871,0.15414841355494535,1,0.14193859480520699,0.0,0.4116716859324245,0.0,0.0,215,0.31867256781708525,0.31867256781708525,0.00035591374892707614,200,0.0,1,43200000,0.10970038812903717,7.497055769418876,0.11,0.41167168593242465,0.0008442084615066341,8.30009552367173e-05,0.0,0.0,8.542861944988209,215,0.11,0.15414841355494535,0.0,0.10970038812903717,0.009168004983596554,60.683013834321926,0.17582763357884645,0.41167168593242465,4.686511039733887,0.0028440835885703564,0.0003566813277571855,215,0.00035591374892707614,0.0003566813277571855,0.14190161809748278,0.002817813950681479,0.41167168593242465,0.017378862639860486,4.685966491699219,0.0,0.16200843028629655,60.683013834321926,0.0,0.0,0.0,0.009706072554686862,2.1059591189589755,0.017378862639860486,215,2.1059591189589755,0.002817813950681479,0.14193859480520699,0.41167168593242465,0.1418598493109005,0.009168004983596554,0.14190161809748278,0.41167168593242465,0.41167168593242465,8.30009552367173e-05,0.0,3.653857367022892,200,0.0
216,0.17697686594487239,10.0,0.08926345524670426,0.0,0.0,0.014069951092107699,0.14330515771124167,15.640031335269091,0.00598907470703125,118.1422878781215,0.01,0.0,0.1626392178016757,0.000189051015903214,5.286097049713135,0.15361270180354122,1,0.14334595239853276,0.0,0.08926345524670426,0.0,0.0,216,0.19997125332937732,0.19997125332937732,6.344566346240869e-06,200,0.0,1,43400000,0.08962520665297266,15.640031335269091,0.035,0.0892634552467043,0.000189051015903214,1.6881471358181426e-05,0.01,0.0,118.1422878781215,216,0.035,0.15361270180354122,0.0,0.08962520665297266,0.012978515559943919,1643.9409461666428,0.17697686594487239,0.0892634552467043,13.636177062988281,0.00690740579739213,6.344806973721946e-06,216,6.344566346240869e-06,6.344806973721946e-06,0.14332551275956498,0.0023471278671600157,0.0892634552467043,0.014008934732976002,13.63018798828125,0.0,0.1626392178016757,1643.9409461666428,0.0,0.0,0.0,0.014069951092107699,1.7317790975545213,0.014008934732976002,216,1.7317790975545213,0.0023471278671600157,0.14334595239853276,0.0892634552467043,0.14330515771124167,0.012978515559943919,0.14332551275956498,0.0892634552467043,0.0892634552467043,1.6881471358181426e-05,0.0,10.0,200,0.0
217,0.182347240630931,10.0,0.1266336201746505,0.0,0.0,0.007825028969860542,0.16169139844622704,8.248106838045151,0.0027036666870117188,26.199481792826244,0.005,0.0,0.1707958442560419,0.00026113250828813973,5.292440414428711,0.1639738643207824,1,0.1618557776842347,0.0,0.1266336201746505,0.0,0.0,217,0.4552897509786727,0.4552897509786727,2.1749592237923493e-06,200,0.0,1,43600000,0.08271437491385666,8.248106838045151,0.04,0.12663362017465019,0.00026113250828813973,5.1060690237091356e-05,0.005,0.0,26.199481792826244,217,0.04,0.1639738643207824,0.0,0.08271437491385666,0.007520008332309996,365.1538312215605,0.182347240630931,0.12663362017465019,6.097080230712891,0.0017020920058712363,2.174983733593811e-06,217,2.1749592237923493e-06,2.174983733593811e-06,0.1617677792704899,0.003206261912329228,0.12663362017465019,0.015454451596255461,6.094376564025879,0.0,0.1707958442560419,365.1538312215605,0.0,0.0,0.0,0.007825028969860542,1.5297325756690707,0.015454451596255461,217,1.5297325756690707,0.003206261912329228,0.1618557776842347,0.12663362017465019,0.16169139844622704,0.007520008332309996,0.1617677792704899,0.12663362017465019,0.12663362017465019,5.1060690237091356e-05,0.0,10.0,200,0.0
218,0.18812161757468754,10.0,1.2408034120516784,0.0,0.0,0.06715108774379733,0.005849863456173724,11.383434200666738,0.0005331039428710938,53.07632398739935,0.005,0.0,0.17067312012423186,0.00290606965463613,5.293674468994141,0.15809511950749036,1,0.13969236997683498,0.0,1.2408034120516784,0.0,0.0,218,0.40958154080771086,0.40958154080771086,6.761768047072954e-06,200,0.0,1,43800000,0.109730057940229,11.383434200666738,0.055,1.2408034120516778,0.00290606965463613,3.3901718650481625e-05,0.005,0.0,53.07632398739935,218,0.055,0.15809511950749036,0.0,0.109730057940229,0.04748007758603544,740.2092371959517,0.18812161757468754,1.2408034120516778,8.667806625366211,0.0010707518085837364,6.7695470893131085e-06,218,6.761768047072954e-06,6.7695470893131085e-06,0.05378103618948471,0.0033893732292255537,1.2408034120516778,0.019288341324136753,8.66727352142334,0.0,0.17067312012423186,740.2092371959517,0.0,0.0,0.0,0.06715108774379733,2.117297100736829,0.019288341324136753,218,2.117297100736829,0.0033893732292255537,0.13969236997683498,1.2408034120516778,0.005849863456173724,0.04748007758603544,0.05378103618948471,1.2408034120516778,1.2408034120516778,3.3901718650481625e-05,0.0,10.0,200,0.0
219,0.17559717320616458,4.963387383358707,0.16388210497834949,0.0,0.0,0.01377182045361627,0.15382352421974826,8.292617501836817,3.337860107421875e-06,14.44838450128774,0.0,0.0,0.16434219450301973,0.0003485548045498387,5.292983055114746,0.15542258704517853,1,0.15393345998220678,0.0,0.16388210497834949,0.0,0.0,219,0.18897567718575178,0.18897567718575178,2.8519598962131416e-06,200,0.0,1,44000000,0.12093936040524605,8.292617501836817,0.075,0.16388210497834926,0.0003485548045498387,6.156861932398866e-05,0.0,0.0,14.44838450128774,219,0.075,0.15542258704517853,0.0,0.12093936040524605,0.01280237159826157,149.12730786640407,0.17559717320616458,0.16388210497834926,5.393518924713135,0.0002813703322317451,2.8520046111756122e-06,219,2.8519598962131416e-06,2.8520046111756122e-06,0.1538769036824138,0.002837925515305485,0.16388210497834926,0.018425389320719042,5.393515586853027,0.0,0.16434219450301973,149.12730786640407,0.0,0.0,0.0,0.01377182045361627,2.2760983930199363,0.018425389320719042,219,2.2760983930199363,0.002837925515305485,0.15393345998220678,0.16388210497834926,0.15382352421974826,0.01280237159826157,0.1538769036824138,0.16388210497834926,0.16388210497834926,6.156861932398866e-05,0.0,4.963387383358707,200,0.0
220,0.18749877998863412,10.0,0.23283033674842615,0.0,0.0,0.001248860130740525,0.1616455018160726,11.119061955267156,0.0013799667358398438,42.39303375629261,0.01,0.0,0.16970482801003556,0.0004672063132889055,5.289522647857666,0.15881505229975823,1,0.1617155682089172,0.0,0.23283033674842615,0.0,0.0,220,0.36674060922441026,0.36674060922441026,0.0001152660820052237,200,0.0,1,44200000,0.1250770998755134,11.119061955267156,0.085,0.23283033674842585,0.0004672063132889055,2.970772301274194e-05,0.01,0.0,42.39303375629261,220,0.085,0.15881505229975823,0.0,0.1250770998755134,0.001240826649925237,543.6510882443844,0.18749877998863412,0.23283033674842585,7.980907440185547,0.006621690932661295,0.00011533499758438736,220,0.0001152660820052237,0.00011533499758438736,0.16168373647309442,0.0029463928183329526,0.23283033674842585,0.017798436749329582,7.979527473449707,0.0,0.16970482801003556,543.6510882443844,0.0,0.0,0.0,0.001248860130740525,2.6297772789778935,0.017798436749329582,220,2.6297772789778935,0.0029463928183329526,0.1617155682089172,0.23283033674842585,0.1616455018160726,0.001240826649925237,0.16168373647309442,0.23283033674842585,0.23283033674842585,2.970772301274194e-05,0.0,10.0,200,0.0
221,0.17968866590564647,3.85100485453637,0.7189589201003356,0.0,0.0,0.0034650819218716867,0.1624606954526809,6.058234691613067,0.00010991096496582031,9.425975574999695,0.0,0.0,0.16642162247460346,0.001451394298618575,5.288719177246094,0.15437231803754645,1,0.1625868562438917,0.0,0.7189589201003356,0.0,0.0,221,0.3529123196804347,0.3529123196804347,0.0004768601668247301,200,0.0,1,44400000,0.09963975967845244,6.058234691613067,0.065,0.7189589201003358,0.001451394298618575,8.579861402282608e-05,0.0,0.0,9.425975574999695,221,0.065,0.15437231803754645,0.0,0.09963975967845244,0.0034042971020097988,97.50859969111895,0.17968866590564647,0.7189589201003358,3.380051374435425,0.00028223407571204007,0.0004780344987862754,221,0.0004768601668247301,0.0004780344987862754,0.1625249966431682,0.002486439410997463,0.7189589201003358,0.013604580234629033,3.379941463470459,0.0,0.16642162247460346,97.50859969111895,0.0,0.0,0.0,0.0034650819218716867,1.8488990782474894,0.013604580234629033,221,1.8488990782474894,0.002486439410997463,0.1625868562438917,0.7189589201003358,0.1624606954526809,0.0034042971020097988,0.1625249966431682,0.7189589201003358,0.7189589201003358,8.579861402282608e-05,0.0,3.85100485453637,200,0.0
222,0.19740358589242527,10.0,0.2759369671131425,0.0,0.0,0.01667239626812116,0.15030734493068496,20.22402616072,0.0049495697021484375,177.86410586260675,0.005,0.0,0.1748703152988258,0.0005888133405572044,5.290412902832031,0.16316118282410122,1,0.15038387136545153,0.0,0.2759369671131425,0.0,0.0,222,0.29215451945568904,0.29215451945568904,1.5882389644563835e-05,200,0.0,1,44600000,0.0876769695249876,20.22402616072,0.05,0.2759369671131432,0.0005888133405572044,2.2596013197753527e-05,0.005,0.0,177.86410586260675,222,0.05,0.16316118282410122,0.0,0.0876769695249876,0.015236598267461975,2521.0429899627193,0.19740358589242527,0.2759369671131432,17.637615203857422,0.00642338115721941,1.58838152684481e-05,222,1.5882389644563835e-05,1.58838152684481e-05,0.15035058481704358,0.002735374742613376,0.2759369671131432,0.016813891757474005,17.632665634155273,0.0,0.1748703152988258,2521.0429899627193,0.0,0.0,0.0,0.01667239626812116,2.250893148181714,0.016813891757474005,222,2.250893148181714,0.002735374742613376,0.15038387136545153,0.2759369671131432,0.15030734493068496,0.015236598267461975,0.15035058481704358,0.2759369671131432,0.2759369671131432,2.2596013197753527e-05,0.0,10.0,200,0.0
223,0.18902380430941776,6.307969895799949,0.23134660472586635,0.0,0.0,0.01613279638332936,0.16437756692362732,9.058366549005896,3.0040740966796875e-05,13.938085810175469,0.0,0.0,0.16862431931366548,0.000492620910067901,5.292017936706543,0.15509884971059537,1,0.1645048062987649,0.0,0.23134660472586635,0.0,0.0,223,0.4616627669380757,0.4616627669380757,6.973079389027133e-07,200,0.0,1,44800000,0.12091592661057948,9.058366549005896,0.07,0.23134660472586668,0.000492620910067901,1.7326598432754278e-05,0.0,0.0,13.938085810175469,223,0.07,0.15509884971059537,0.0,0.12091592661057948,0.01491062019127879,124.02374995882617,0.18902380430941776,0.23134660472586668,6.220020771026611,0.000687351101078093,6.973104095777734e-07,223,6.973079389027133e-07,6.973104095777734e-07,0.16443951793533068,0.0035886026824371196,0.23134660472586668,0.022392794662030053,6.2199907302856445,0.0,0.16862431931366548,124.02374995882617,0.0,0.0,0.0,0.01613279638332936,2.179584571185092,0.022392794662030053,223,2.179584571185092,0.0035886026824371196,0.1645048062987649,0.23134660472586668,0.16437756692362732,0.01491062019127879,0.16443951793533068,0.23134660472586668,0.23134660472586668,1.7326598432754278e-05,0.0,6.307969895799949,200,0.0
224,0.20272728897220682,10.0,0.992668245508583,0.0,0.0,0.011280254888141284,0.13955899367742916,10.830416981428352,0.0036025047302246094,26.466154959668092,0.005,0.0,0.17849139057713678,0.0020392389035375465,5.277400016784668,0.15671911713269882,1,0.13966162896659423,0.005,0.992668245508583,0.0,0.0,224,0.5465482364117461,0.5465482364117461,0.0009303607491051753,200,0.0,1,45000000,0.14067001750967406,10.830416981428352,0.105,0.9926682455085838,0.0020392389035375465,2.1962465490589824e-05,0.005,0.0,26.466154959668092,224,0.105,0.15671911713269882,0.005,0.14067001750967406,0.010546996095983183,335.217569646614,0.20272728897220682,0.9926682455085838,7.794879913330078,0.002709790598601103,0.000935726549132894,224,0.0009303607491051753,0.000935726549132894,0.13960261017603523,0.003244633333059761,0.9926682455085838,0.020638274315771664,7.7912774085998535,0.0,0.17849139057713678,335.217569646614,0.0,0.0,0.0,0.011280254888141284,2.545213391220021,0.020638274315771664,224,2.545213391220021,0.003244633333059761,0.13966162896659423,0.9926682455085838,0.13955899367742916,0.010546996095983183,0.13960261017603523,0.9926682455085838,0.9926682455085838,2.1962465490589824e-05,0.0,10.0,200,0.0
225,0.18364556892372164,3.9268927212023232,38.793090629276534,0.0,0.0,0.48698438015310763,0.06190017085903009,6.512413454897923,3.4809112548828125e-05,9.58696004370037,0.0,0.0,0.17190187629645376,0.0440324176681923,5.272889137268066,0.16021635238128798,1,0.1469082619199888,0.0,38.793090629276534,0.0,0.0,225,0.5558218762423673,0.5558218762423673,0.0007541287900892533,200,0.0,1,45200000,0.09978877956240283,6.512413454897923,0.065,38.793090629276506,0.0440324176681923,3.8840495819420725e-05,0.0,1.0,9.58696004370037,225,0.065,0.16021635238128798,0.0,0.09978877956240283,1.8575167196927582,74.80747842987255,0.18364556892372164,38.793090629276506,3.977020263671875,0.00107625313103199,0.0007628203153609484,225,0.0007541287900892533,0.0007628203153609484,0.10235017653704874,0.002568016972094954,38.793090629276506,0.014579160285858962,3.976985454559326,0.0,0.17190187629645376,74.80747842987255,1.0,0.0,0.0,0.48698438015310763,1.7061307508223627,0.014579160285858962,225,1.7061307508223627,0.002568016972094954,0.1469082619199888,38.793090629276506,0.06190017085903009,1.8575167196927582,0.10235017653704874,38.793090629276506,38.793090629276506,3.8840495819420725e-05,0.0,3.9268927212023232,200,0.0
226,0.22606977252489546,10.0,0.03721448686627794,0.0,0.0,0.0024734349117348665,0.16746952722876915,36.758808811586036,0.00905609130859375,288.5266178310611,0.02,0.0,0.17861308524995687,7.501481673521727e-05,5.273935794830322,0.14762625282442315,1,0.16757173642397627,0.0,0.03721448686627794,0.0,0.0,226,0.49964528890039306,0.49964528890039306,4.275364106900307e-06,200,0.0,1,45400000,0.16431763480418826,36.758808811586036,0.15,0.03721448686627801,7.501481673521727e-05,1.1728101544428053e-05,0.02,0.0,288.5266178310611,226,0.15,0.14762625282442315,0.0,0.16431763480418826,0.002443401975656029,4011.5236550627283,0.22606977252489546,0.03721448686627801,32.131263732910156,0.001722740358673036,4.275454945066823e-06,226,4.275364106900307e-06,4.275454945066823e-06,0.16752172065688442,0.002458987558918852,0.03721448686627801,0.02010644310938275,32.12220764160156,0.0,0.17861308524995687,4011.5236550627283,0.0,0.0,0.0,0.0024734349117348665,5.700681784213447,0.02010644310938275,226,5.700681784213447,0.002458987558918852,0.16757173642397627,0.03721448686627801,0.16746952722876915,0.002443401975656029,0.16752172065688442,0.03721448686627801,0.03721448686627801,1.1728101544428053e-05,0.0,10.0,200,0.0
227,0.19895302189671418,10.0,0.729115040654727,0.0,0.0,0.010665448269939927,0.15202251207192352,27.805104403687878,0.0015277862548828125,197.9216440109699,0.015,0.0,0.17128263170184815,0.001485904433912469,5.283285617828369,0.15462221339791077,1,0.1520945555209233,0.0,0.729115040654727,0.0,0.0,227,0.44643141991174495,0.44643141991174495,0.0007651637340666891,200,0.0,1,45600000,0.10658949314187273,27.805104403687878,0.07,0.7291150406547267,0.001485904433912469,1.6605014148000033e-05,0.015,0.0,197.9216440109699,227,0.07,0.15462221339791077,0.0,0.10658949314187273,0.010066741317175693,2704.984287226513,0.19895302189671418,0.7291150406547267,22.100574493408203,0.0040483176708221436,0.0007684422876570687,227,0.0007651637340666891,0.0007684422876570687,0.15205497441818072,0.003331109925159873,0.7291150406547267,0.020387359854698518,22.09904670715332,0.0,0.17128263170184815,2704.984287226513,0.0,0.0,0.0,0.010665448269939927,5.672801017621198,0.020387359854698518,227,5.672801017621198,0.003331109925159873,0.1520945555209233,0.7291150406547267,0.15202251207192352,0.010066741317175693,0.15205497441818072,0.7291150406547267,0.7291150406547267,1.6605014148000033e-05,0.0,10.0,200,0.0
228,0.18817712515489532,10.0,4.369341257773697,0.0,0.0,0.2822966211265574,0.14322647282091625,20.512779657596948,0.0078029632568359375,141.51196243199857,0.01,0.0,0.17044132831621434,0.01517095752757212,5.315770626068115,0.15402639943312607,1,0.1500222006158106,0.0,4.369341257773697,0.0,0.0,228,0.5607829451644446,0.5607829451644446,0.0005380136282578132,200,0.0,1,45800000,0.11698482650242129,20.512779657596948,0.04,4.369341257773689,0.01517095752757212,2.5830996609996784e-05,0.01,1.0,141.51196243199857,228,0.04,0.15402639943312607,0.0,0.11698482650242129,0.10500647131204184,1934.3229153728234,0.18817712515489532,4.369341257773689,18.007478713989258,0.0060149007476866245,0.0005396687786261797,228,0.0005380136282578132,0.0005396687786261797,0.1482569587580372,0.003334739768221824,4.369341257773689,0.019231502431322288,17.999675750732422,0.0,0.17044132831621434,1934.3229153728234,1.0,0.0,0.0,0.2822966211265574,2.270964787953167,0.019231502431322288,228,2.270964787953167,0.003334739768221824,0.1500222006158106,4.369341257773689,0.14322647282091625,0.10500647131204184,0.1482569587580372,4.369341257773689,4.369341257773689,2.5830996609996784e-05,0.0,10.0,200,0.0
229,0.16711520474466546,2.2070705917189177,0.636020911908573,0.0,0.0,0.012600872223729381,0.14267921100463601,6.9987720048918165,0.00012111663818359375,6.506065369898787,0.0,0.0,0.16458161785838132,0.0012979532963327065,5.312759876251221,0.16293025385972507,1,0.14280337682988814,0.0,0.636020911908573,0.0,0.0,229,0.37337032463487196,0.37337032463487196,0.0006946575242800995,200,0.0,1,46000000,0.10329662371506722,6.9987720048918165,0.04,0.636020911908573,0.0012979532963327065,5.7532496097983756e-05,0.0,0.0,6.506065369898787,229,0.04,0.16293025385972507,0.0,0.10329662371506722,0.011714375140236944,28.467989919884168,0.16711520474466546,0.636020911908573,4.652021884918213,0.0010744507890194654,0.0006975668211806117,229,0.0006946575242800995,0.0006975668211806117,0.1427402396663221,0.003172034204354809,0.636020911908573,0.017180215715255142,4.651900768280029,0.0,0.16458161785838132,28.467989919884168,0.0,0.0,0.0,0.012600872223729381,1.6052526065206254,0.017180215715255142,229,1.6052526065206254,0.003172034204354809,0.14280337682988814,0.636020911908573,0.14267921100463601,0.011714375140236944,0.1427402396663221,0.636020911908573,0.636020911908573,5.7532496097983756e-05,0.0,2.2070705917189177,200,0.0
230,0.2109478009567857,10.0,0.9088475538310997,0.0,0.0,0.008589912014349546,0.1494738306577504,29.13488056238539,0.0055866241455078125,184.99449822715832,0.015,0.0,0.18292221193488956,0.001843739891147266,5.317244529724121,0.15704956446588858,1,0.14956813953525833,0.0,0.9088475538310997,0.0,0.0,230,0.5045364509093138,0.5045364509093138,0.0008223737402371675,200,0.0,1,46200000,0.1402239110308642,29.13488056238539,0.08,0.9088475538311002,0.001843739891147266,2.671548035249075e-05,0.015,0.0,184.99449822715832,230,0.08,0.15704956446588858,0.0,0.1402239110308642,0.008189885599490142,2462.4198248519183,0.2109478009567857,0.9088475538311002,23.687753677368164,0.00426074443385005,0.0008262391458529784,230,0.0008223737402371675,0.0008262391458529784,0.14952376993616912,0.0035998971187414823,0.9088475538311002,0.023672207975208696,23.682167053222656,0.0,0.18292221193488956,2462.4198248519183,0.0,0.0,0.0,0.008589912014349546,5.849687431033516,0.023672207975208696,230,5.849687431033516,0.0035998971187414823,0.14956813953525833,0.9088475538311002,0.1494738306577504,0.008189885599490142,0.14952376993616912,0.9088475538311002,0.9088475538311002,2.671548035249075e-05,0.0,10.0,200,0.0
