Average/StdReturn,MetaTest/Average/Iteration,pick-place-v2/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/Average/EpisodeMeanMinGraspReward,Average/EpisodeMeanInPlaceReward,GaussianMLPPolicy/Entropy,MetaTest/Average/GraspSuccessRate,MetaTest/Average/EpisodeMeanMaxInPlaceReward,pick-place-v2/MaxReward,Average/MaxReturn,MetaTest/pick-place-v2/MaxReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,pick-place-v2/Iteration,Average/AverageDiscountedReturn,pick-place-v2/SuccessRate,Average/MinReward,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/pick-place-v2/NumEpisodes,Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/NearObject,GaussianMLPPolicy/KLBefore,MetaTest/pick-place-v2/MinReward,Average/AverageReturn,MetaTest/Average/MaxReturn,Average/EpisodeMeanMinGraspReward,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,Iteration,GaussianMLPPolicy/dLoss,Average/NearObject,MetaTest/pick-place-v2/TerminationRate,GaussianMLPPolicy/KLAfter,MetaTest/Average/EpisodeMeanInPlaceReward,pick-place-v2/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanMaxGraspReward,GaussianMLPPolicy/LossAfter,Average/TerminationRate,pick-place-v2/AverageReturn,Average/GraspSuccessRate,Average/EpisodeMeanGraspReward,pick-place-v2/MinReward,Average/EpisodeMeanMaxGraspReward,Average/EpisodeMeanMaxInPlaceReward,Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-place-v2/Iteration,pick-place-v2/MaxReturn,pick-place-v2/TerminationRate,MetaTest/Average/AverageReturn,Average/Iteration,TotalEnvSteps,Average/MinReturn,pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/StdReturn,MetaTest/pick-place-v2/MinReturn,MetaTest/pick-place-v2/GraspSuccessRate,MetaTest/pick-place-v2/NearObject,MetaTest/pick-place-v2/AverageDiscountedReturn,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/EpisodeMeanInPlaceReward,pick-place-v2/AverageDiscountedReturn,MetaTest/pick-place-v2/AverageReturn,MetaTest/pick-place-v2/SuccessRate,MetaTest/Average/NumEpisodes,pick-place-v2/GraspSuccessRate,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/Average/MaxReward,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanMaxInPlaceReward,Average/NumEpisodes,pick-place-v2/StdReturn,pick-place-v2/NearObject,Average/MaxReward,MetaTest/pick-place-v2/MaxReturn,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/MinReward,pick-place-v2/EpisodeMeanMinGraspReward,pick-place-v2/MinReturn
2.9846598292336943,0,200,3.5575451850891113,2.0448829637180912e-07,0.14168336486743172,5.6731696128845215,0.0,0.14638443595805442,1.6425696398833096,28.626651025906096,0.025507956308362615,0.146268477261859,0,1.4436693247309,0.0,1.024662478060765e-12,0.0,0.0,1,0.13899700606582285,0.0,0.0,2.044880523562049e-07,4.287120328027392,2.318318033120642,8.036836965173226e-06,2.318318033120642,0.0,0,0.0002834796905517578,0.02,0.0,0.0006934633711352944,0.14630622346853217,0.010813417912581315,0.07783047275415107,3.5572617053985596,0.0,4.287120328027392,0.005,0.010813417912581315,1.024662478060765e-12,0.07783047275415107,0.14534852654175692,0.0,2.318318033120645,0,28.626651025906096,0.0,2.318318033120642,0,200000,1.2704084164359468,0.13899700606582285,0.029969866256923276,0.0,2.318318033120642,0.0,0.0,2.318318033120645,0.14638443595805442,0.14168336486743172,1.4436693247309,2.318318033120642,0.0,1,0.005,0.14630622346853217,0.025507956308362615,2.0448829637180912e-07,0.004877914653632864,0.14534852654175692,200,2.9846598292336943,0.02,1.6425696398833096,2.318318033120642,0.029969866256923276,0.146268477261859,0.004877914653632864,2.044880523562049e-07,8.036836965173226e-06,1.2704084164359468
6.3456823274937015,1,200,4.456997871398926,2.709283302661042e-06,0.15032296305632492,5.6774067878723145,0.0,0.15049118208622908,2.3902478871690316,71.52750236562568,0.11423502607475707,0.1502657999323089,1,1.7484351067238868,0.005,2.611231786537204e-12,0.0,0.0,1,0.1418005454483961,0.0,0.0,2.7092418219751694e-06,5.403032187594468,13.312887564021889,1.0252559050458615e-05,13.312887564021889,0.0,1,0.0005517005920410156,0.07,0.0,0.0024304839316755533,0.15031349920326018,0.015202977321175428,0.125405926180953,4.456446170806885,0.0,5.403032187594468,0.005,0.015202977321175428,2.611231786537204e-12,0.125405926180953,0.16078906591735737,0.005,13.312887564021883,1,71.52750236562568,0.0,13.312887564021889,1,400000,1.130457179333951,0.1418005454483961,0.3225097878102202,0.0,13.312887564021889,0.0,0.0,13.312887564021883,0.15049118208622908,0.15032296305632492,1.7484351067238868,13.312887564021889,0.0,1,0.005,0.15031349920326018,0.11423502607475707,2.709283302661042e-06,0.0403529213747883,0.16078906591735737,200,6.3456823274937015,0.07,2.3902478871690316,13.312887564021889,0.3225097878102202,0.1502657999323089,0.0403529213747883,2.7092418219751694e-06,1.0252559050458615e-05,1.130457179333951
1.950334173212136,2,200,2.845337390899658,1.5248419937960288e-07,0.14453422520380343,5.676940441131592,0.0,0.17284267140483414,0.1351861246616852,17.694726768640898,0.019128533751488756,0.1721818458087504,2,1.276626866489162,0.0,6.819796140984076e-12,0.0,0.0,1,0.14226383547547303,0.0,0.0,1.5248408772575287e-07,3.5291337298295615,2.0502603845490737,5.26337808813767e-06,2.0502603845490737,0.0,2,0.0002186298370361328,0.02,0.0,0.001104686758480966,0.1722745156290519,0.008626057766306521,0.06893746867385282,2.845118761062622,0.0,3.5291337298295615,0.0,0.008626057766306521,6.819796140984076e-12,0.06893746867385282,0.1475546913689253,0.0,2.0502603845490763,2,17.694726768640898,0.0,2.0502603845490737,2,600000,1.4140325826219553,0.14226383547547303,0.02106433910636915,0.0,2.0502603845490737,0.0,0.0,2.0502603845490763,0.17284267140483414,0.14453422520380343,1.276626866489162,2.0502603845490737,0.0,1,0.0,0.1722745156290519,0.019128533751488756,1.5248419937960288e-07,0.004286619172137447,0.1475546913689253,200,1.950334173212136,0.02,0.1351861246616852,2.0502603845490737,0.02106433910636915,0.1721818458087504,0.004286619172137447,1.5248408772575287e-07,5.26337808813767e-06,1.4140325826219553
2.5841131794057537,3,200,2.846296787261963,1.1484805655941799e-06,0.14988163410279565,5.688713073730469,0.0,0.22987826604658543,0.1473382226734497,19.580825806724782,0.1093422772362618,0.10207170501677486,3,1.3819584254250725,0.0,2.958649516626182e-15,0.0,0.0,1,0.1436650563317701,0.0,0.0,1.1484726394477868e-06,3.624926784120754,16.1884014191762,2.8840517495073372e-05,16.1884014191762,0.0,3,0.00016832351684570312,0.025,0.0,0.0011095225345343351,0.16050680145516155,0.009317887599070636,0.07693822510112817,2.846128463745117,0.0,3.624926784120754,0.0,0.009317887599070636,2.958649516626182e-15,0.07693822510112817,0.15822309774773355,0.0,16.188401419176177,3,19.580825806724782,0.0,16.1884014191762,3,800000,1.1555808406908954,0.1436650563317701,0.3932634771481595,0.0,16.1884014191762,0.0,0.0,16.188401419176177,0.22987826604658543,0.14988163410279565,1.3819584254250725,16.1884014191762,0.0,1,0.0,0.16050680145516155,0.1093422772362618,1.1484805655941799e-06,0.07635744725613376,0.15822309774773355,200,2.5841131794057537,0.025,0.1473382226734497,16.1884014191762,0.3932634771481595,0.10207170501677486,0.07635744725613376,1.1484726394477868e-06,2.8840517495073372e-05,1.1555808406908954
2.3781538533894393,4,200,2.7814877033233643,6.636720001988487e-09,0.14283843701713067,5.680815696716309,0.0,0.14408353291769782,0.22179964372510796,16.90146798141702,0.10420719689662326,0.14378699554336663,4,1.3490950339314296,0.0,8.912097691831621e-12,0.0,0.0,1,0.1413284665163683,0.0,0.0,6.636719739780426e-09,3.535840285454309,6.47595414805713,2.156198794102727e-05,6.47595414805713,0.0,4,8.20159912109375e-05,0.03,0.0,0.001187570160254836,0.14382144519545012,0.00905065026754342,0.08017566693298636,2.7814056873321533,0.0,3.535840285454309,0.0,0.00905065026754342,8.912097691831621e-12,0.08017566693298636,0.1446204979060407,0.0,6.47595414805714,4,16.90146798141702,0.0,6.47595414805713,4,1000000,0.7584794845962063,0.1413284665163683,0.274453143850056,0.0,6.47595414805713,0.0,0.0,6.47595414805714,0.14408353291769782,0.14283843701713067,1.3490950339314296,6.47595414805713,0.0,1,0.0,0.14382144519545012,0.10420719689662326,6.636720001988487e-09,0.021355080729076468,0.1446204979060407,200,2.3781538533894393,0.03,0.22179964372510796,6.47595414805713,0.274453143850056,0.14378699554336663,0.021355080729076468,6.636719739780426e-09,2.156198794102727e-05,0.7584794845962063
2.0179567857608998,5,200,2.5154337882995605,1.2497188878278868e-07,0.14620638252816087,5.689276695251465,0.0,0.1410445707218585,0.18272229310718213,14.809493872647689,0.029269755635689287,0.14080899294696397,5,1.3438080557434038,0.0,2.0787519068762955e-11,0.0,0.0,1,0.14452016710547264,0.0,0.0,1.249717935100342e-07,3.2942375477442147,1.9266537984977887,4.440119500601942e-05,1.9266537984977887,0.0,5,5.936622619628906e-05,0.015,0.0,0.0017665193881839514,0.1408320561788878,0.008473063313504345,0.07544564858073684,2.5153744220733643,0.0,3.2942375477442147,0.0,0.008473063313504345,2.0787519068762955e-11,0.07544564858073684,0.1490903968050924,0.0,1.9266537984977885,5,14.809493872647689,0.0,1.9266537984977887,5,1200000,1.0114287548704222,0.14452016710547264,0.03563360889182486,0.0,1.9266537984977887,0.0,0.0,1.9266537984977885,0.1410445707218585,0.14620638252816087,1.3438080557434038,1.9266537984977887,0.0,1,0.0,0.1408320561788878,0.029269755635689287,1.2497188878278868e-07,0.004171707304892107,0.1490903968050924,200,2.0179567857608998,0.015,0.18272229310718213,1.9266537984977887,0.03563360889182486,0.14080899294696397,0.004171707304892107,1.249717935100342e-07,4.440119500601942e-05,1.0114287548704222
30.1525278174256,6,200,4.776211738586426,9.091678001479212e-07,0.14493807736200442,5.691675662994385,0.0,0.12904928821476241,10.0,429.1699977059719,0.02241807801393645,0.12877608396174434,6,1.2630821666831047,0.005,1.3005621645742835e-12,0.0,0.0,1,0.14167235385128596,0.0,0.0,9.091622087066108e-07,5.18470256508614,2.2573004363069624,1.7587266756803905e-05,2.2573004363069624,0.0,6,0.0035390853881835938,0.02,0.0,0.0010776279959827662,0.12879768596922966,0.008083055632372193,0.06559072178334446,4.772672653198242,0.0,5.18470256508614,0.0,0.008083055632372193,1.3005621645742835e-12,0.06559072178334446,0.15027827570379135,0.005,2.257300436306964,6,429.1699977059719,0.0,2.2573004363069624,6,1400000,0.8794777310866282,0.14167235385128596,0.026418388677543352,0.0,2.2573004363069624,0.0,0.0,2.257300436306964,0.12904928821476241,0.14493807736200442,1.2630821666831047,2.2573004363069624,0.0,1,0.0,0.12879768596922966,0.02241807801393645,9.091678001479212e-07,0.004872705581940373,0.15027827570379135,200,30.1525278174256,0.02,10.0,2.2573004363069624,0.026418388677543352,0.12877608396174434,0.004872705581940373,9.091622087066108e-07,1.7587266756803905e-05,0.8794777310866282
1.380468090592314,7,200,2.060002088546753,2.305599117995046e-08,0.1453861965902237,5.707089900970459,0.0,0.16796274825192364,0.11774757776651754,8.472534672082753,0.03745537230414523,0.16758792390073082,7,1.1818746015626584,0.0,5.1619460479693374e-12,0.0,0.0,1,0.14497250520757282,0.0,0.0,2.305598854159417e-08,2.745527264099964,2.9772592606610413,1.825876298147429e-05,2.9772592606610413,0.0,7,6.413459777832031e-05,0.005,0.0,0.0017090353649109602,0.16765627031582014,0.0063620106029809295,0.0536534956153084,2.0599379539489746,0.0,2.745527264099964,0.0,0.0063620106029809295,5.1619460479693374e-12,0.0536534956153084,0.1460785572787114,0.0,2.9772592606610404,7,8.472534672082753,0.0,2.9772592606610413,7,1600000,0.8605731573519213,0.14497250520757282,0.04601045242990548,0.0,2.9772592606610413,0.0,0.0,2.9772592606610404,0.16796274825192364,0.1453861965902237,1.1818746015626584,2.9772592606610413,0.0,1,0.0,0.16765627031582014,0.03745537230414523,2.305599117995046e-08,0.00658252096833357,0.1460785572787114,200,1.380468090592314,0.005,0.11774757776651754,2.9772592606610413,0.04601045242990548,0.16758792390073082,0.00658252096833357,2.305598854159417e-08,1.825876298147429e-05,0.8605731573519213
1.325064311644918,8,200,1.7756264209747314,1.0780334241754766e-08,0.13848762588884908,5.720895767211914,0.0,0.15327557999586852,0.09771867692307923,11.167331198823444,0.010888951354497264,0.15312592894363167,8,1.0434040208511752,0.0,1.500195455968949e-11,0.0,0.0,1,0.13822537159446993,0.0,0.0,1.0780333599057886e-08,2.374071367391147,2.2070560926408516,3.617302701363456e-06,2.2070560926408516,0.0,8,0.00013720989227294922,0.005,0.0,0.0008667736547067761,0.15314571430718057,0.005657501749679533,0.04832168651139181,1.7754892110824585,0.0,2.374071367391147,0.0,0.005657501749679533,1.500195455968949e-11,0.04832168651139181,0.13915410010606466,0.0,2.20705609264085,8,11.167331198823444,0.0,2.2070560926408516,8,1800000,0.8209481455083838,0.13822537159446993,0.011586637773888271,0.0,2.2070560926408516,0.0,0.0,2.20705609264085,0.15327557999586852,0.13848762588884908,1.0434040208511752,2.2070560926408516,0.0,1,0.0,0.15314571430718057,0.010888951354497264,1.0780334241754766e-08,0.004549027217083764,0.13915410010606466,200,1.325064311644918,0.005,0.09771867692307923,2.2070560926408516,0.011586637773888271,0.15312592894363167,0.004549027217083764,1.0780333599057886e-08,3.617302701363456e-06,0.8209481455083838
1.370332159856248,9,200,1.9933687448501587,4.514732291082916e-06,0.15119795574158698,5.717899799346924,0.0,0.135791925214374,0.11975877180153992,12.822772431722234,0.041004066138697066,0.13546890503146722,9,0.9547418289849595,0.0,1.5433840457259286e-11,0.0,0.0,1,0.15097935697937567,0.0,0.0,4.51460222615978e-06,2.4628132741101307,3.0624959105278955,8.458257091213128e-06,3.0624959105278955,0.0,9,8.64267349243164e-05,0.005,0.0,0.0008084782166406512,0.135493600627364,0.005633489537587828,0.042608530288017886,1.9932823181152344,0.0,2.4628132741101307,0.0,0.005633489537587828,1.5433840457259286e-11,0.042608530288017886,0.15173985982347638,0.0,3.0624959105278964,9,12.822772431722234,0.0,3.0624959105278955,9,2000000,1.0274286512515152,0.15097935697937567,0.05553176971064519,0.0,3.0624959105278955,0.0,0.0,3.0624959105278964,0.135791925214374,0.15119795574158698,0.9547418289849595,3.0624959105278955,0.0,1,0.0,0.135493600627364,0.041004066138697066,4.514732291082916e-06,0.0068112404524660036,0.15173985982347638,200,1.370332159856248,0.005,0.11975877180153992,3.0624959105278955,0.05553176971064519,0.13546890503146722,0.0068112404524660036,4.51460222615978e-06,8.458257091213128e-06,1.0274286512515152
