Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/AverageReturn,pick-place-v2/NearObject,Average/EpisodeMeanMinGraspReward,MetaTest/Average/NumEpisodes,Average/MinReward,MetaTest/Average/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/AverageDiscountedReturn,policy/KL,Average/StdReturn,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,pick-place-v2/NumEpisodes,pick-place-v2/EpisodeMeanMinInPlaceReward,Average/Iteration,Average/NumEpisodes,MetaTest/pick-place-v2/AverageReturn,Average/MaxReward,MetaTest/pick-place-v2/Iteration,Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/MinReturn,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/Average/MinReward,pick-place-v2/EpisodeMeanInPlaceReward,policy/Entropy,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/StdReturn,MetaTest/Average/EpisodeMeanInPlaceReward,pick-place-v2/Iteration,policy/LossAfter,pick-place-v2/MaxReturn,policy/dLoss,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/GraspSuccessRate,pick-place-v2/SuccessRate,Average/SuccessRate,MetaTest/Average/StdReturn,Average/TerminationRate,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/MinReturn,MetaTest/pick-place-v2/SuccessRate,MetaTest/Average/TerminationRate,pick-place-v2/AverageDiscountedReturn,MetaTest/pick-place-v2/GraspSuccessRate,pick-place-v2/GraspSuccessRate,MetaTest/pick-place-v2/NumEpisodes,MetaTest/Average/EpisodeMeanMinInPlaceReward,MetaTest/pick-place-v2/MinReward,Average/MinReturn,policy/KLBefore,MetaTest/Average/EpisodeMeanMaxInPlaceReward,pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/MaxReward,pick-place-v2/MinReturn,pick-place-v2/MinReward,Average/AverageDiscountedReturn,pick-place-v2/EpisodeMeanGraspReward,Average/AverageReturn,Average/NearObject,MetaTest/pick-place-v2/NearObject,Average/EpisodeMeanGraspReward,MetaTest/Average/MaxReturn,MetaTest/Average/NearObject,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/MaxReward,MetaTest/Average/SuccessRate,LinearFeatureBaseline/ExplainedVariance,MetaTest/pick-place-v2/TerminationRate,pick-place-v2/StdReturn,Average/MaxReturn,TotalEnvSteps,MetaTest/Average/AverageDiscountedReturn,pick-place-v2/AverageReturn,MetaTest/Average/Iteration,Average/EpisodeMeanMaxGraspReward,Average/EpisodeMeanInPlaceReward,MetaTest/Average/EpisodeMeanGraspReward,Average/GraspSuccessRate,pick-place-v2/TerminationRate,MetaTest/pick-place-v2/MaxReturn,pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/MaxReward,policy/LossBefore,pick-place-v2/EpisodeMeanMaxGraspReward
0.1487345616055591,8.670602749380811e-06,477.3437519122573,0.02,8.650271138150337e-06,50,2.9207385279782832e-08,0.08642582883064968,477.3437519122573,0.0061676567,111.98528148536072,0.13836968389609847,100,0.14489325862793373,10,100,477.3437519122573,12.75960188583791,1,0.14489325862793373,105.11729810736269,0.15061672918652177,2.8113270423508624e-08,0.14634023990510706,5.6031337,8.670602749380811e-06,118.1872555170786,0.15061672918652177,10,-0.13777101,812.2159981156415,0.14126961,0.010481559484698326,0.0,0.0,0.0,118.1872555170786,0.0,0.08642582883064968,105.11729810736269,0.0,0.0,169.156986667798,0.0,0.0,50,0.13836968389609847,2.8113270423508624e-08,199.5201836197122,0.0,0.16076234120892768,8.650271138150337e-06,11.099979282167244,199.5201836197122,2.9207385279782832e-08,169.156986667798,0.009019785196693258,453.70307463317715,0.02,0.04,0.009019785196693258,679.8255437549238,0.04,0.16076234120892768,11.099979282167244,0.0,0.41471267862918526,0.0,111.98528148536072,812.2159981156415,550000,477.3437519122573,453.70307463317715,1,0.06866451537607686,0.14634023990510706,0.010481559484698326,0.0,0.0,679.8255437549238,0.1487345616055591,12.75960188583791,0.0034985938,0.06866451537607686
0.15752605751419882,,,0.09,1.1724310661747281e-05,,1.6241750769902e-08,,,0.0057274695,162.69481634917125,,100,0.13405833125724678,11,100,,10.197596396962357,,0.13405833125724678,,,,0.14336745186931066,5.598946,,,,11,-0.22980359,990.2534766949932,0.23293227,,,0.0,0.0,,0.0,,,,,164.175118689677,,0.0,,,,92.93814567732798,0.0,,1.1724310661747281e-05,,92.93814567732798,1.6241750769902e-08,164.175118689677,0.016264534659928487,436.54559754802,0.09,,0.016264534659928487,,,,,,0.456188944753827,,162.69481634917125,990.2534766949932,600000,,436.54559754802,,0.14094978020136495,0.14336745186931066,,0.0,0.0,,0.15752605751419882,10.197596396962357,0.0031286718,0.14094978020136495
0.15103939200547534,,,0.08,9.379920064007362e-06,,1.4284519134540294e-08,,,0.0061867507,168.86189565734338,,100,0.1349396448062923,12,100,,9.835347942055146,,0.1349396448062923,,,,0.14261620057196198,5.5983806,,,,12,-0.21547867,775.1583329767425,0.2157172,,,0.0,0.0,,0.0,,,,,144.02938662652844,,0.0,,,,78.07959097595236,0.0,,9.379920064007362e-06,,78.07959097595236,1.4284519134540294e-08,144.02938662652844,0.017187798224823553,373.9520355460164,0.08,,0.017187798224823553,,,,,,0.47187558013331865,,168.86189565734338,775.1583329767425,650000,,373.9520355460164,,0.14396336488583192,0.14261620057196198,,0.0,0.0,,0.15103939200547534,9.835347942055146,0.00023851563,0.14396336488583192
0.1913321706275283,,,0.08,2.7836083669006808e-05,,3.83238129485833e-09,,,0.0049959924,223.70232207363205,,100,0.1397445697312591,13,100,,21.348460415486713,,0.1397445697312591,,,,0.16480448262383565,5.5993376,,,,13,-0.15939781,1085.9321902881675,0.15965922,,,0.0,0.0,,0.0,,,,,140.74068148065732,,0.0,,,,42.122023612992315,0.0,,2.7836083669006808e-05,,42.122023612992315,3.83238129485833e-09,140.74068148065732,0.02351553543398242,435.9131846301087,0.08,,0.02351553543398242,,,,,,0.488360064462957,,223.70232207363205,1085.9321902881675,700000,,435.9131846301087,,0.1639624153298266,0.16480448262383565,,0.0,0.0,,0.1913321706275283,21.348460415486713,0.00026140624,0.1639624153298266
0.17993126269107138,,,0.14,1.5536201356172233e-05,,2.6120086555657736e-09,,,0.006473585,214.86904419212166,,100,0.12851014506147615,14,100,,8.307662744972493,,0.12851014506147615,,,,0.151630896699027,5.597663,,,,14,-0.20559591,946.4979092641761,0.2055762,,,0.01,0.01,,0.0,,,,,146.6550515904081,,0.0,,,,80.01806657907885,0.0,,1.5536201356172233e-05,,80.01806657907885,2.6120086555657736e-09,146.6550515904081,0.026220876237761006,430.07589250071373,0.14,,0.026220876237761006,,,,,,0.464417800360278,,214.86904419212166,946.4979092641761,750000,,430.07589250071373,,0.18249732895375206,0.151630896699027,,0.0,0.0,,0.17993126269107138,8.307662744972493,-1.9707031e-05,0.18249732895375206
0.1662597734451548,,,0.17,1.7932851717619877e-05,,3.918783756026219e-08,,,0.004644904,203.42084604610878,,100,0.12686277923568087,15,100,,21.533629433241877,,0.12686277923568087,,,,0.14338125397706902,5.5978136,,,,15,-0.19501796,862.2465260347159,0.19428906,,,0.0,0.0,,0.0,,,,,131.844114630038,,0.0,,,,33.382521945126946,0.0,,1.7932851717619877e-05,,33.382521945126946,3.918783756026219e-08,131.844114630038,0.027006777538435844,385.9239502905816,0.17,,0.027006777538435844,,,,,,0.44864481062042527,,203.42084604610878,862.2465260347159,800000,,385.9239502905816,,0.19491840580609313,0.14338125397706902,,0.0,0.0,,0.1662597734451548,21.533629433241877,-0.00072890625,0.19491840580609313
0.17210206119828428,,,0.17,1.4712745905243376e-05,,6.508360040839225e-09,,,0.00609325,205.53148086012584,,100,0.12624907167224828,16,100,,11.59898239200203,,0.12624907167224828,,,,0.14575624634186016,5.601603,,,,16,-0.22564867,944.2229136188802,0.22171141,,,0.01,0.01,,0.0,,,,,166.18409558468463,,0.0,,,,80.61129045287286,0.0,,1.4712745905243376e-05,,80.61129045287286,6.508360040839225e-09,166.18409558468463,0.028333129784577697,528.56252008292,0.17,,0.028333129784577697,,,,,,0.5019890380973265,,205.53148086012584,944.2229136188802,850000,,528.56252008292,,0.19812280807837165,0.14575624634186016,,0.0,0.0,,0.17210206119828428,11.59898239200203,-0.003937266,0.19812280807837165
0.17798398416991223,,,0.11,4.471635135819201e-05,,4.1262297037490025e-07,,,0.0069178496,222.05268388885744,,100,0.12639855513747114,17,100,,22.408877229699613,,0.12639855513747114,,,,0.14845571023292056,5.5969243,,,,17,-0.24434747,1060.1881209128082,0.24413173,,,0.01,0.01,,0.0,,,,,159.1954934133042,,0.0,,,,1.1257582125406367,0.0,,4.471635135819201e-05,,1.1257582125406367,4.1262297037490025e-07,159.1954934133042,0.028448244083054443,512.4159407076318,0.11,,0.028448244083054443,,,,,,0.4939893024044675,,222.05268388885744,1060.1881209128082,900000,,512.4159407076318,,0.18629857739933342,0.14845571023292056,,0.0,0.0,,0.17798398416991223,22.408877229699613,-0.00021574218,0.18629857739933342
0.19223069965671374,,,0.21,2.7785507881344005e-05,,5.5376689358346594e-09,,,0.0064679543,221.26420968434104,,100,0.13103836962052914,18,100,,22.420350700644473,,0.13103836962052914,,,,0.1552435632382346,5.5927362,,,,18,-0.23648219,937.6220688301801,0.24001797,,,0.02,0.02,,0.0,,,,,136.6990691919309,,0.0,,,,2.2028156097721787,0.0,,2.7785507881344005e-05,,2.2028156097721787,5.5376689358346594e-09,136.6990691919309,0.03229595233085386,419.4076319144926,0.21,,0.03229595233085386,,,,,,0.5054990045385404,,221.26420968434104,937.6220688301801,950000,,419.4076319144926,,0.2165825042617403,0.1552435632382346,,0.0,0.0,,0.19223069965671374,22.420350700644473,0.0035357813,0.2165825042617403
0.1860138160300554,,,0.22,9.378113326160889e-05,,1.5562740057170776e-07,,,0.00534211,253.3567222383405,,100,0.12634355952884252,19,100,,22.4065810043642,,0.12634355952884252,,,,0.15362115474768875,5.578092,,,,19,-0.20923015,969.349522268607,0.20940313,,,0.01,0.01,,0.0,,,,,118.40284913413912,,0.01,,,,0.928450083468854,0.0,,9.378113326160889e-05,,0.928450083468854,1.5562740057170776e-07,118.40284913413912,0.03935373963719459,375.1677272665983,0.22,,0.03935373963719459,,,,,,0.5271226071539195,,253.3567222383405,969.349522268607,1000000,,375.1677272665983,,0.23157458296626124,0.15362115474768875,,0.01,0.0,,0.1860138160300554,22.4065810043642,0.00017296875,0.23157458296626124
0.1828603364477812,0.00026235811209351733,485.19858139628394,0.24,0.00010506000027006019,50,3.5624564505362813e-09,0.3312601450328269,485.19858139628394,0.007501781,236.33456560200509,0.12134008767824771,100,0.1278637093041126,20,100,485.19858139628394,22.40381864699938,2,0.1278637093041126,58.541198376551066,0.14188252656121406,5.301663652910076e-08,0.1474137222340334,5.5622764,0.00026235811209351733,218.47231656421854,0.14188252656121406,20,-0.24428906,1097.655852389761,0.2443964,0.05459147585214001,0.0,0.01,0.01,218.47231656421854,0.0,0.3312601450328269,58.541198376551066,0.0,0.0,121.62183204055003,0.0,0.01,50,0.12134008767824771,5.301663652910076e-08,2.5573599085704273,0.0,0.1692449208035154,0.00010506000027006019,20.107882160910773,2.5573599085704273,3.5624564505362813e-09,121.62183204055003,0.04177622454653508,400.9179817724159,0.24,0.3,0.04177622454653508,1041.204571199927,0.3,0.1692449208035154,20.107882160910773,0.0,0.5007033524353541,0.0,236.33456560200509,1097.655852389761,1050000,485.19858139628394,400.9179817724159,2,0.25371692949003416,0.1474137222340334,0.05459147585214001,0.01,0.0,1041.204571199927,0.1828603364477812,22.40381864699938,0.00010734375,0.25371692949003416
0.18376940806059416,,,0.32,5.3065762851520276e-05,,2.165101699445316e-09,,,0.00526608,218.06962074203113,,100,0.11852026773439568,21,100,,18.496113267092383,,0.11852026773439568,,,,0.14524468173455848,5.557435,,,,21,-0.23944563,1210.5126311792571,0.24404578,,,0.0,0.0,,0.0,,,,,139.1110561811294,,0.0,,,,20.231079359132043,0.0,,5.3065762851520276e-05,,20.231079359132043,2.165101699445316e-09,139.1110561811294,0.051200263117709095,445.250880009922,0.32,,0.051200263117709095,,,,,,0.43621681155920045,,218.06962074203113,1210.5126311792571,1100000,,445.250880009922,,0.2938384460276666,0.14524468173455848,,0.0,0.0,,0.18376940806059416,18.496113267092383,0.004600156,0.2938384460276666
0.17889227795061585,,,0.39,7.155941047055057e-05,,5.423234250225066e-08,,,0.0058544422,226.9915317783722,,100,0.11256469792806943,22,100,,20.251636493302932,,0.11256469792806943,,,,0.14415921952518523,5.5414,,,,22,-0.28652,1113.4211422268766,0.28674546,,,0.01,0.01,,0.0,,,,,136.0579840811059,,0.0,,,,14.56582456260508,0.0,,7.155941047055057e-05,,14.56582456260508,5.423234250225066e-08,136.0579840811059,0.051152982563477487,413.5996293271292,0.39,,0.051152982563477487,,,,,,0.46360011677437574,,226.9915317783722,1113.4211422268766,1150000,,413.5996293271292,,0.30003866177201827,0.14415921952518523,,0.0,0.0,,0.17889227795061585,20.251636493302932,0.00022546876,0.30003866177201827
0.21203458841042533,,,0.38,7.134466940376065e-05,,2.557076219794207e-08,,,0.007365841,227.4322735674314,,100,0.11214796789919225,23,100,,20.393803929689692,,0.11214796789919225,,,,0.15479051677653266,5.518479,,,,23,-0.2540814,956.7062127634154,0.25419188,,,0.01,0.01,,0.0,,,,,133.15197365559564,,0.0,,,,25.582864392334955,0.0,,7.134466940376065e-05,,25.582864392334955,2.557076219794207e-08,133.15197365559564,0.05186825604006749,425.94278732811307,0.38,,0.05186825604006749,,,,,,0.45826439435763344,,227.4322735674314,956.7062127634154,1200000,,425.94278732811307,,0.29172984253876777,0.15479051677653266,,0.0,0.0,,0.21203458841042533,20.393803929689692,0.00011046875,0.29172984253876777
0.19640417782612155,,,0.37,0.00029724849678177827,,5.287298278727102e-08,,,0.005752858,269.8593074555098,,100,0.1121646733587453,24,100,,22.346496848477685,,0.1121646733587453,,,,0.146382484389575,5.5009165,,,,24,-0.21895766,1042.325355313528,0.21880656,,,0.01,0.01,,0.0,,,,,121.8879282844593,,0.01,,,,1.1871943618306984,0.0,,0.00029724849678177827,,1.1871943618306984,5.287298278727102e-08,121.8879282844593,0.059511124734229266,420.6361320666799,0.37,,0.059511124734229266,,,,,,0.5111839143081608,,269.8593074555098,1042.325355313528,1250000,,420.6361320666799,,0.3032548756611577,0.146382484389575,,0.01,0.0,,0.19640417782612155,22.346496848477685,-0.00015109374,0.3032548756611577
0.2059462128100738,,,0.39,0.00037291596520001955,,4.407480165516316e-08,,,0.006446094,230.388078280202,,100,0.10786960600979939,25,100,,21.062524720091183,,0.10786960600979939,,,,0.14829226196983736,5.476995,,,,25,-0.19419773,952.7263392743732,0.19822937,,,0.0,0.0,,0.0,,,,,139.79340377603683,,0.0,,,,8.653488371443757,0.0,,0.00037291596520001955,,8.653488371443757,4.407480165516316e-08,139.79340377603683,0.0633601926719182,477.7316982513983,0.39,,0.0633601926719182,,,,,,0.4848717445329971,,230.388078280202,952.7263392743732,1300000,,477.7316982513983,,0.3264447244119044,0.14829226196983736,,0.0,0.0,,0.2059462128100738,21.062524720091183,0.0040316405,0.3264447244119044
0.20654211031802663,,,0.45,0.00027501427121229467,,5.286623045627246e-10,,,0.0057327095,256.90386790041674,,100,0.10076275186310546,26,100,,20.17957634776372,,0.10076275186310546,,,,0.14131404869908273,5.4645944,,,,26,-0.24896078,1106.5518937007248,0.2501392,,,0.01,0.01,,0.0,,,,,132.06210918667742,,0.0,,,,36.509320027224504,0.0,,0.00027501427121229467,,36.509320027224504,5.286623045627246e-10,132.06210918667742,0.07457296795405256,497.39280708416976,0.45,,0.07457296795405256,,,,,,0.5117653183400404,,256.90386790041674,1106.5518937007248,1350000,,497.39280708416976,,0.33283973705813175,0.14131404869908273,,0.0,0.0,,0.20654211031802663,20.17957634776372,0.0011784375,0.33283973705813175
0.20508727442129296,,,0.48,0.0011157226663273938,,2.5187619526251576e-08,,,0.009512882,250.51816903708604,,100,0.0952048736494424,27,100,,21.004944244284115,,0.0952048736494424,,,,0.14530364761638112,5.459,,,,27,-0.17461579,1045.7607754669498,0.17263734,,,0.02,0.02,,0.0,,,,,148.68110873394357,,0.01,,,,31.313977482715778,0.0,,0.0011157226663273938,,31.313977482715778,2.5187619526251576e-08,148.68110873394357,0.08237846206195899,507.88542808212543,0.48,,0.08237846206195899,,,,,,0.511846289033747,,250.51816903708604,1045.7607754669498,1400000,,507.88542808212543,,0.36979155543807957,0.14530364761638112,,0.01,0.0,,0.20508727442129296,21.004944244284115,-0.0019784374,0.36979155543807957
