push-v2/MaxReward,Average/StdReturn,push-v2/StdReturn,Average/MaxReturn,push-v2/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanMinGraspReward,MetaTest/Average/NumEpisodes,push-v2/AverageDiscountedReturn,Average/GraspSuccessRate,Average/EpisodeMeanInPlaceReward,Average/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/EpisodeMeanGraspReward,MetaTest/push-v2/MinReturn,MetaTest/push-v2/GraspSuccessRate,push-v2/MaxReturn,MetaTest/push-v2/NearObject,MetaTest/Average/AverageReturn,MetaTest/push-v2/StdReturn,GaussianMLPPolicy/LossBefore,Average/MinReturn,push-v2/NumEpisodes,MetaTest/push-v2/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanMinGraspReward,Average/MaxReward,Average/SuccessRate,push-v2/MinReturn,MetaTest/Average/EpisodeMeanMaxInPlaceReward,push-v2/EpisodeMeanMinGraspReward,Average/EpisodeMeanMaxGraspReward,push-v2/MinReward,MetaTest/push-v2/AverageDiscountedReturn,push-v2/TerminationRate,MetaTest/push-v2/SuccessRate,MetaTest/push-v2/EpisodeMeanMinGraspReward,MetaTest/push-v2/AverageReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/push-v2/EpisodeMeanMaxGraspReward,Average/AverageReturn,MetaTest/push-v2/TerminationRate,MetaTest/Average/StdReturn,MetaTest/push-v2/NumEpisodes,MetaTest/Average/EpisodeMeanInPlaceReward,MetaTest/Average/EpisodeMeanGraspReward,MetaTest/push-v2/EpisodeMeanInPlaceReward,push-v2/Iteration,Average/MinReward,push-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/Iteration,MetaTest/Average/MinReward,push-v2/NearObject,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/MaxReward,Iteration,Average/TerminationRate,Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/MinReward,GaussianMLPPolicy/KLAfter,Average/Iteration,MetaTest/Average/NearObject,GaussianMLPPolicy/KLBefore,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/EpisodeMeanMaxGraspReward,push-v2/GraspSuccessRate,MetaTest/push-v2/MaxReward,Average/NearObject,MetaTest/push-v2/MaxReturn,Average/EpisodeMeanGraspReward,push-v2/AverageReturn,push-v2/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/dLoss,MetaTest/Average/GraspSuccessRate,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/MinReturn,push-v2/EpisodeMeanInPlaceReward,push-v2/EpisodeMeanGraspReward
10.0,96.91546233063882,96.91546233063882,1209.085216759087,0.14857301938687725,0.0008605502907708724,1,1.8842605552671432,0.0,0.16286457972297494,0.1846692867566271,0.00011164631471709803,0.05575553490152728,0.0,1209.085216759087,0.0,0.05575553490152728,0.0,11.277067184448242,0.11947093843653322,200,175,0.0,6.328961757069048e-05,10.0,0.01,0.11947093843653322,0.1716605837865407,0.0008605502907708724,0.06529789781150483,7.0343351236826825e-06,0.055755534901527244,0.0,0.0,6.328961757069048e-05,0.05575553490152728,0.0,35200000,0.0008396383139661975,11.767348398516493,0.0,0.0,1,0.1715741464892311,0.00011164631471709803,0.1715741464892311,175,7.0343351236826825e-06,0.06529789781150483,175,6.327028413680592e-05,0.075,0.1714998399371468,0.0008362476538503577,175,0.0,0.14857301938687725,6.327028413680592e-05,0.004094692878425121,175,0.0,0.0,0.055755534901527244,0.0008396383139661975,0.0,0.0008362476538503577,0.075,0.05575553490152728,0.00603207565835483,11.767348398516493,0.01,200,5.801324844360352,0.006966590881347656,0.0,0.1716605837865407,0.1846692867566271,0.1714998399371468,1.8842605552671432,0.05575553490152728,11.270100593566895,0.05575553490152728,0.16286457972297494,0.00603207565835483
2.719100939454729,4.435851297510023,4.435851297510023,40.77288453154095,0.15843527868818455,0.000809244357277604,1,1.1788638549521635,0.0,0.16175683938254917,0.16731667081842924,0.0011068992174043054,0.5280839686739954,0.0,40.77288453154095,0.0,0.5280839686739954,0.0,1.669144868850708,0.09399965268630876,200,176,0.0,0.00013532429022337225,2.719100939454729,0.0,0.09399965268630876,0.14286331131241758,0.000809244357277604,0.06450776666058669,5.4367704159399006e-05,0.5280839686739954,0.0,0.0,0.00013532429022337225,0.5280839686739954,0.0,35400000,0.013894615580104762,2.6214198183755024,0.0,0.0,1,0.14284383384362712,0.0011068992174043054,0.14284383384362712,176,5.4367704159399006e-05,0.06450776666058669,176,0.00013521448681630386,0.045,0.14281154831940301,0.012825212077024117,176,0.0,0.15843527868818455,0.00013521448681630386,0.0017119834665209055,176,0.0,0.0,0.5280839686739954,0.013894615580104762,0.0,0.012825212077024117,0.045,0.5280839686739954,0.006673306758749126,2.6214198183755024,0.0,200,5.797470569610596,0.00011539459228515625,0.0,0.14286331131241758,0.16731667081842924,0.14281154831940301,1.1788638549521635,0.5280839686739954,1.6690294742584229,0.5280839686739954,0.16175683938254917,0.006673306758749126
10.0,310.1746538019711,310.1746538019711,2882.0484452213013,0.14029791753390733,0.0006405093045696703,1,11.818050306791196,0.035,0.17304025442756926,0.22949499069797274,0.0027926588598946455,1.2814040308945895,0.0,2882.0484452213013,0.0,1.2814040308945895,0.0,61.54607391357422,0.07441893398868381,200,177,0.0,0.0003967944786937081,10.0,0.05,0.07441893398868381,0.16218109677810497,0.0006405093045696703,0.12519873746818544,9.872275844313277e-06,1.2814040308945902,0.0,0.0,0.0003967944786937081,1.2814040308945895,0.0,35600000,0.04546601264387362,64.66768160102427,0.0,0.0,1,0.1621217215131075,0.0027926588598946455,0.1621217215131075,177,9.872275844313277e-06,0.12519873746818544,177,0.00039598225521974873,0.11,0.16206489481911882,0.03681566191274676,177,0.0,0.14029791753390733,0.00039598225521974873,0.00105885264929384,177,0.0,0.0,1.2814040308945902,0.04546601264387362,0.035,0.03681566191274676,0.11,1.2814040308945895,0.014455043128965997,64.66768160102427,0.05,200,5.808917045593262,0.005252838134765625,0.0,0.16218109677810497,0.22949499069797274,0.16206489481911882,11.818050306791196,1.2814040308945895,61.54082107543945,1.2814040308945895,0.17304025442756926,0.014455043128965997
10.0,292.5381746735971,292.5381746735971,4129.849535159825,0.1475657151650444,0.0010243477415574416,1,3.8589360042555914,0.005,0.16483459497552994,0.17936735853423477,0.002883221630655748,1.3663935210309268,0.0,4129.849535159825,0.0,1.3663935210309268,0.0,27.533687591552734,0.06667400392216816,200,178,0.0,0.0007081634471725151,10.0,0.01,0.06667400392216816,0.1513292962317631,0.0010243477415574416,0.08128008833574663,3.3938161657904354e-05,1.3663935210309284,0.0,0.0,0.0007081634471725151,1.3663935210309268,0.0,35800000,0.02024804177973103,26.040767558630442,0.0,0.0,1,0.151287222257979,0.002883221630655748,0.151287222257979,178,3.3938161657904354e-05,0.08128008833574663,178,0.0007053620479713589,0.045,0.15124527740540894,0.018183044217303258,178,0.0,0.1475657151650444,0.0007053620479713589,0.0010726522887125611,178,0.0,0.0,1.3663935210309284,0.02024804177973103,0.005,0.018183044217303258,0.045,1.3663935210309268,0.009597408490583577,26.040767558630442,0.01,200,5.806739807128906,0.013216018676757812,0.0,0.1513292962317631,0.17936735853423477,0.15124527740540894,3.8589360042555914,1.3663935210309268,27.520471572875977,1.3663935210309268,0.16483459497552994,0.009597408490583577
5.634990549392373,76.7974758659104,76.7974758659104,996.0699496732849,0.1430516927473416,0.0009380546553247052,1,3.4338674543160774,0.02,0.15885444795966344,0.18753784104385116,0.007692132274739564,2.9312803076409124,0.0,996.0699496732849,0.0,2.9312803076409124,0.0,8.88005256652832,0.06648038567686146,200,179,0.0,8.26659232134653e-05,5.634990549392373,0.0,0.06648038567686146,0.19777501366533012,0.0009380546553247052,0.14358926594514745,1.0556664880599718e-05,2.9312803076409115,0.0,0.0,8.26659232134653e-05,2.9312803076409124,0.0,36000000,0.11469313622094639,11.282410355073003,0.0,0.0,1,0.08608838914903255,0.007692132274739564,0.08608838914903255,179,1.0556664880599718e-05,0.14358926594514745,179,8.248064663884647e-05,0.095,0.035494634814816475,0.07827355329205708,179,0.0,0.1430516927473416,8.248064663884647e-05,0.0010602509137243032,179,0.0,0.0,2.9312803076409115,0.11469313622094639,0.02,0.07827355329205708,0.095,2.9312803076409124,0.015061578495536491,11.282410355073003,0.0,200,5.808315753936768,0.00045680999755859375,0.0,0.19777501366533012,0.18753784104385116,0.035494634814816475,3.4338674543160774,2.9312803076409124,8.879595756530762,2.9312803076409124,0.15885444795966344,0.015061578495536491
10.0,103.57026600624559,103.57026600624559,1146.1365022512439,0.14436611385715906,0.0011327171098828121,1,4.541040348436331,0.015,0.15518772589442004,0.18023885097760517,0.0003674588625096848,0.1641516234823963,0.0,1146.1365022512439,0.0,0.1641516234823963,0.0,13.321313858032227,0.0849457984381676,200,180,0.0,1.5394511668938646e-05,10.0,0.01,0.0849457984381676,0.14312999259731765,0.0011327171098828121,0.09737984793728023,1.0922551458691779e-05,0.16415162348239648,0.0,0.0,1.5394511668938646e-05,0.1641516234823963,0.0,36200000,0.028731858949186558,16.38022745247554,0.0,0.0,1,0.1430802944296691,0.0003674588625096848,0.1430802944296691,180,1.0922551458691779e-05,0.09737984793728023,180,1.5393092186346318e-05,0.06,0.1430337553422227,0.024513811447994038,180,0.0,0.14436611385715906,1.5393092186346318e-05,0.0017206382472068071,180,0.0,0.0,0.16415162348239648,0.028731858949186558,0.015,0.024513811447994038,0.06,0.1641516234823963,0.011931974551373932,16.38022745247554,0.01,200,5.806009769439697,0.0013828277587890625,0.0,0.14312999259731765,0.18023885097760517,0.1430337553422227,4.541040348436331,0.1641516234823963,13.319931030273438,0.1641516234823963,0.15518772589442004,0.011931974551373932
6.198502763965148,13.716955739454173,13.716955739454173,113.22159080033364,0.15075282086455455,0.001025514490171605,1,2.462572499625125,0.01,0.164616766256336,0.1873398264821612,0.00041885447905712657,0.2080603962053955,0.0,113.22159080033364,0.0,0.2080603962053955,0.0,3.8889060020446777,0.08972581162761142,200,181,0.0,6.687745947374786e-05,6.198502763965148,0.0,0.08972581162761142,0.17508324813295548,0.001025514490171605,0.12583980708703962,9.789465803569936e-06,0.20806039620539524,0.0,0.0,6.687745947374786e-05,0.2080603962053955,0.0,36400000,0.002858994801234778,5.8563898485348185,0.0,0.0,1,0.17501811926230063,0.00041885447905712657,0.17501811926230063,181,9.789465803569936e-06,0.12583980708703962,181,6.685638750969311e-05,0.09,0.17495292521451036,0.002820987890433683,181,0.0,0.15075282086455455,6.685638750969311e-05,0.0011002939427271485,181,0.0,0.0,0.20806039620539524,0.002858994801234778,0.01,0.002820987890433683,0.09,0.2080603962053955,0.014069440350429759,5.8563898485348185,0.0,200,5.803814888000488,0.00011730194091796875,0.0,0.17508324813295548,0.1873398264821612,0.17495292521451036,2.462572499625125,0.2080603962053955,3.8887887001037598,0.2080603962053955,0.164616766256336,0.014069440350429759
10.0,23.37811500164684,23.37811500164684,240.84278701955802,0.14732338828868546,0.0008222911779219553,1,2.218781183323114,0.005,0.1578792480357606,0.17857470850020044,0.021870928075405343,1143.4984052520151,0.0,240.84278701955802,1.0,1143.4984052520151,0.0,4.169755935668945,0.12096415503782021,200,182,1.0,0.0004679047127710203,10.0,0.01,0.12096415503782021,1.0,0.0008222911779219553,0.08326552899049972,7.288173623177863e-06,1143.498405252015,0.0,1.0,0.0004679047127710203,1143.4984052520151,0.0,36600000,0.6305413744778089,5.944982757177006,0.0,0.0,1,0.5517515577758338,0.021870928075405343,0.5517515577758338,182,7.288173623177863e-06,0.08326552899049972,182,0.00046650097396293483,0.08,0.10930777801297394,10.0,182,0.0,0.14732338828868546,0.00046650097396293483,0.0017138946568593383,182,1.0,0.0,1143.498405252015,0.6305413744778089,0.005,10.0,0.08,1143.4984052520151,0.007771389119183275,5.944982757177006,0.01,200,5.804217338562012,0.0008206367492675781,0.0,1.0,0.17857470850020044,0.10930777801297394,2.218781183323114,1143.4984052520151,4.168935298919678,1143.4984052520151,0.1578792480357606,0.007771389119183275
10.0,116.69399647155664,116.69399647155664,1324.1450707362997,0.15404605330581522,0.0007251175551844802,1,2.8574882718493013,0.0,0.16836693295378943,0.189172732272812,0.0016343204946609733,0.7871984720377777,0.0,1324.1450707362997,0.0,0.7871984720377777,0.0,16.33547592163086,0.11550704378336189,200,183,0.0,5.460310367223693e-06,10.0,0.02,0.11550704378336189,0.18048207480882222,0.0007251175551844802,0.07423249952067884,9.043593709237638e-06,0.787198472037777,0.0,0.0,5.460310367223693e-06,0.7871984720377777,0.0,36800000,0.015175957062109696,17.176354650384127,0.0,0.0,1,0.18042320524066396,0.0016343204946609733,0.18042320524066396,183,9.043593709237638e-06,0.07423249952067884,183,5.4601749573043e-06,0.035,0.18037505261738804,0.014197385581341444,183,0.0,0.15404605330581522,5.4601749573043e-06,0.004650186747312546,183,0.0,0.0,0.787198472037777,0.015175957062109696,0.0,0.014197385581341444,0.035,0.7871984720377777,0.006857642547600263,17.176354650384127,0.02,200,5.8095293045043945,0.012065887451171875,0.0,0.18048207480882222,0.189172732272812,0.18037505261738804,2.8574882718493013,0.7871984720377777,16.323410034179688,0.7871984720377777,0.16836693295378943,0.006857642547600263
10.0,92.69851766410432,92.69851766410432,964.5677534379412,0.14377456777609562,0.0007905319038888011,1,4.101450241820252,0.01,0.16000414206138017,0.1927168702463412,0.0006733763498589829,0.33115405588923247,0.0,964.5677534379412,0.0,0.33115405588923247,0.0,13.4122314453125,0.07579507197986725,200,184,0.0,0.00024052392485846043,10.0,0.02,0.07579507197986725,0.14798591156056828,0.0007905319038888011,0.12419668427997613,1.0470662970265288e-05,0.33115405588923275,0.0,0.0,0.00024052392485846043,0.33115405588923247,0.0,37000000,0.008106793103848941,15.74896197328756,0.0,0.0,1,0.147937141682431,0.0006733763498589829,0.147937141682431,184,1.0470662970265288e-05,0.12419668427997613,184,0.00024019118698970744,0.085,0.1478644528778553,0.007745182638810659,184,0.0,0.14377456777609562,0.00024019118698970744,0.002546776318922639,184,0.0,0.0,0.33115405588923275,0.008106793103848941,0.01,0.007745182638810659,0.085,0.33115405588923247,0.013313957123486398,15.74896197328756,0.02,200,5.814599514007568,0.0005092620849609375,0.0,0.14798591156056828,0.1927168702463412,0.1478644528778553,4.101450241820252,0.33115405588923247,13.411722183227539,0.33115405588923247,0.16000414206138017,0.013313957123486398
4.848519252582725,31.931804617302216,31.931804617302216,403.4802418016673,0.14800861960099465,0.0006803530704598285,1,2.377947038344528,0.015,0.16053498853951054,0.185198820696786,0.0005008716991281313,0.24865445917944762,0.0,403.4802418016673,0.0,0.24865445917944762,0.0,4.277997970581055,0.12403651499299256,200,185,0.0,9.148399903043813e-05,4.848519252582725,0.0,0.12403651499299256,0.16849763763875397,0.0006803530704598285,0.07927087870825139,1.077581322468303e-05,0.2486544591794476,0.0,0.0,9.148399903043813e-05,0.24865445917944762,0.0,37200000,0.0033942463860572557,6.071886716642264,0.0,0.0,1,0.16838856586589743,0.0005008716991281313,0.16838856586589743,185,1.077581322468303e-05,0.07927087870825139,185,9.144269914018808e-05,0.065,0.16828453659384868,0.0033382512990078757,185,0.0,0.14800861960099465,9.144269914018808e-05,0.006586098577827215,185,0.0,0.0,0.2486544591794476,0.0033942463860572557,0.015,0.0033382512990078757,0.065,0.24865445917944762,0.007104105895192644,6.071886716642264,0.0,200,5.844665050506592,0.004912853240966797,0.0,0.16849763763875397,0.185198820696786,0.16828453659384868,2.377947038344528,0.24865445917944762,4.273085117340088,0.24865445917944762,0.16053498853951054,0.007104105895192644
10.0,206.45173239277108,206.45173239277108,2765.5925740450757,0.14893863294661785,0.000831906910525165,1,5.065791483661749,0.015,0.1692961904324467,0.2057964048679437,0.02941339437811685,18.411157690626318,0.0,2765.5925740450757,1.0,18.411157690626318,0.0,25.618173599243164,0.09277296098328884,200,186,0.0,0.00014793106066403314,10.0,0.015,0.09277296098328884,0.13530440616141168,0.000831906910525165,0.14296347976746818,1.1543558290333705e-05,18.41115769062633,0.0,0.0,0.00014793106066403314,18.411157690626318,0.0,37400000,0.38529482885355987,27.06690660425577,0.0,0.0,1,0.1352700101716099,0.02941339437811685,0.1352700101716099,186,1.1543558290333705e-05,0.14296347976746818,186,0.00014779128583539556,0.11,0.13524170233516933,1.7875438556506484,186,0.0,0.14893863294661785,0.00014779128583539556,0.006800723262131214,186,1.0,0.0,18.41115769062633,0.38529482885355987,0.015,1.7875438556506484,0.11,18.411157690626318,0.014338596669639608,27.06690660425577,0.015,200,5.840400695800781,0.022916793823242188,0.0,0.13530440616141168,0.2057964048679437,0.13524170233516933,5.065791483661749,18.411157690626318,25.595256805419922,18.411157690626318,0.1692961904324467,0.014338596669639608
10.0,71.21452731328037,71.21452731328037,820.5244622078612,0.15327892648613908,0.0009911279895829914,1,2.9430596472339396,0.01,0.16358684369346257,0.18614754420208712,0.008556956079857937,3.804327637823392,0.0,820.5244622078612,0.0,3.804327637823392,0.0,9.768572807312012,0.09239247217113718,200,187,0.0,8.748160927493992e-05,10.0,0.01,0.09239247217113718,0.19900288617026238,0.0009911279895829914,0.09345699250275608,2.3584927658146158e-05,3.804327637823394,0.0,0.0,8.748160927493992e-05,3.804327637823392,0.0,37600000,0.06367470908185979,11.263808805701292,0.0,0.0,1,0.19889282875297482,0.008556956079857937,0.19889282875297482,187,2.3584927658146158e-05,0.09345699250275608,187,8.745080438410171e-05,0.03,0.1987309169265287,0.05067567691948143,187,0.0,0.15327892648613908,8.745080438410171e-05,0.0016877365997061133,187,0.0,0.0,3.804327637823394,0.06367470908185979,0.01,0.05067567691948143,0.03,3.804327637823392,0.013002220977017974,11.263808805701292,0.01,200,5.836860656738281,0.0031747817993164062,0.0,0.19900288617026238,0.18614754420208712,0.1987309169265287,2.9430596472339396,3.804327637823392,9.765398025512695,3.804327637823392,0.16358684369346257,0.013002220977017974
10.0,160.55547101245486,160.55547101245486,2261.211968233639,0.14703700164079106,0.0007841890731637969,1,4.322354143322529,0.01,0.16142977616824625,0.18160854801945456,0.00022695685971860775,0.11309365102521884,0.0,2261.211968233639,0.0,0.11309365102521884,0.0,14.453271865844727,0.10514260824900883,200,188,0.0,5.109874395151568e-05,10.0,0.01,0.10514260824900883,0.16446243584225184,0.0007841890731637969,0.10795071311773619,9.04569027627926e-06,0.11309365102521886,0.0,0.0,5.109874395151568e-05,0.11309365102521884,0.0,37800000,0.0015659009885441242,16.521437932575637,0.0,0.0,1,0.16440164614085956,0.00022695685971860775,0.16440164614085956,188,9.04569027627926e-06,0.10795071311773619,188,5.108547753141908e-05,0.09,0.16434689219357154,0.0015535343359953354,188,0.0,0.14703700164079106,5.108547753141908e-05,0.001060908893123269,188,0.0,0.0,0.11309365102521886,0.0015659009885441242,0.01,0.0015535343359953354,0.09,0.11309365102521884,0.011435408696996418,16.521437932575637,0.01,200,5.8413166999816895,0.00016498565673828125,0.0,0.16446243584225184,0.18160854801945456,0.16434689219357154,4.322354143322529,0.11309365102521884,14.453106880187988,0.11309365102521884,0.16142977616824625,0.011435408696996418
10.0,64.4472888473391,64.4472888473391,828.1456101636677,0.1526707026040725,0.000931487617255975,1,3.32946381914697,0.015,0.16479746995042138,0.17860957861995597,0.013647411585789542,11.24447926103769,0.0,828.1456101636677,1.0,11.24447926103769,0.0,9.004956245422363,0.07307816809192491,200,189,0.0,8.299783799716746e-05,10.0,0.005,0.07307816809192491,0.15471676122925138,0.000931487617255975,0.12296886820073719,5.539340366431635e-06,11.2444792610377,0.0,0.0,8.299783799716746e-05,11.24447926103769,0.0,38000000,0.47476523589108044,10.96449629656086,0.0,0.0,1,0.03939816271822475,0.013647411585789542,0.03939816271822475,189,5.539340366431635e-06,0.12296886820073719,189,8.108825633379984e-05,0.08,0.003480711905385427,1.7555445160417804,189,0.0,0.1526707026040725,8.108825633379984e-05,0.0011091462802141905,189,1.0,0.0,11.2444792610377,0.47476523589108044,0.015,1.7555445160417804,0.08,11.24447926103769,0.011157989658580217,10.96449629656086,0.005,200,5.839964389801025,0.003917694091796875,0.0,0.15471676122925138,0.17860957861995597,0.003480711905385427,3.32946381914697,11.24447926103769,9.001038551330566,11.24447926103769,0.16479746995042138,0.011157989658580217
10.0,227.2342996407891,227.2342996407891,1786.7847891948607,0.14285322007694742,0.0014381143008890443,1,9.193158356547206,0.025,0.1672145714099726,0.20668888272579053,0.014778504181663384,28.20412292039741,0.0,1786.7847891948607,1.0,28.20412292039741,0.0,44.439361572265625,0.11463419751038556,200,190,0.0,3.771660394336114e-08,10.0,0.03,0.11463419751038556,0.14406037712088182,0.0014381143008890443,0.13948525826744615,1.6638094062822024e-05,28.20412292039739,0.0,0.0,3.771660394336114e-08,28.20412292039741,0.0,38200000,0.5775657614808891,46.84202702329788,0.0,0.0,1,0.14169576507850137,0.014778504181663384,0.14169576507850137,190,1.6638094062822024e-05,0.13948525826744615,190,3.7716595357443383e-08,0.14,0.14027108494567286,1.8408131405300836,190,0.0,0.14285322007694742,3.7716595357443383e-08,0.004032257944345474,190,1.0,0.0,28.20412292039739,0.5775657614808891,0.025,1.8408131405300836,0.14,28.20412292039741,0.02467272518830939,46.84202702329788,0.03,200,5.869750499725342,0.01653289794921875,0.0,0.14406037712088182,0.20668888272579053,0.14027108494567286,9.193158356547206,28.20412292039741,44.422828674316406,28.20412292039741,0.1672145714099726,0.02467272518830939
10.0,131.90822376630356,131.90822376630356,1482.2860619858154,0.1518854152545415,0.0009216768760169966,1,3.0731928922289806,0.01,0.16350055836536131,0.1818234455181239,7.783566903092784e-05,0.03876644802215795,0.0,1482.2860619858154,0.0,0.03876644802215795,0.0,18.85231590270996,0.23481727325055335,200,191,0.0,1.176297582380365e-06,10.0,0.015,0.23481727325055335,0.15797033348800263,0.0009216768760169966,0.09523621012853441,3.624822701459309e-05,0.03876644802215792,0.0,0.0,1.176297582380365e-06,0.03876644802215795,0.0,38400000,0.001138018046585394,19.529428858700545,0.0,0.0,1,0.15791838115588075,7.783566903092784e-05,0.15791838115588075,191,3.624822701459309e-05,0.09523621012853441,191,1.176290205176213e-06,0.045,0.15783172611256088,0.0011311532792650928,191,0.0,0.1518854152545415,1.176290205176213e-06,0.0065005263313651085,191,0.0,0.0,0.03876644802215792,0.001138018046585394,0.01,0.0011311532792650928,0.045,0.03876644802215795,0.011480350519183969,19.529428858700545,0.015,200,5.861830711364746,0.0033111572265625,0.0,0.15797033348800263,0.1818234455181239,0.15783172611256088,3.0731928922289806,0.03876644802215795,18.8490047454834,0.03876644802215795,0.16350055836536131,0.011480350519183969
10.0,66.9095531342989,66.9095531342989,777.2335767137639,0.15013560649358954,0.0011280536705883493,1,3.777683672344374,0.02,0.1630617798663942,0.1840904981093036,0.0014224570258032367,0.6741402144003846,0.0,777.2335767137639,0.0,0.6741402144003846,0.0,10.942544937133789,0.1137123134780788,200,192,0.0,0.00018405442294455404,10.0,0.005,0.1137123134780788,0.14561659649176562,0.0011280536705883493,0.10243894208415004,3.967109963698801e-05,0.6741402144003837,0.0,0.0,0.00018405442294455404,0.6741402144003846,0.0,38600000,0.022375533272474223,13.24089299557866,0.0,0.0,1,0.14557734984271742,0.0014224570258032367,0.14557734984271742,192,3.967109963698801e-05,0.10243894208415004,192,0.00018385579294306347,0.07,0.14551938701221082,0.019777546559197303,192,0.0,0.15013560649358954,0.00018385579294306347,0.0016656641382724047,192,0.0,0.0,0.6741402144003837,0.022375533272474223,0.02,0.019777546559197303,0.07,0.6741402144003846,0.014216175699157799,13.24089299557866,0.005,200,5.875242710113525,0.0011358261108398438,0.0,0.14561659649176562,0.1840904981093036,0.14551938701221082,3.777683672344374,0.6741402144003846,10.94140911102295,0.6741402144003846,0.1630617798663942,0.014216175699157799
10.0,215.58861886620537,215.58861886620537,2645.6982458933617,0.14763320926998547,0.0004980422344492641,1,6.546003721567732,0.01,0.1764725129812188,0.22171471238950524,0.0012473571003268147,0.5882452519374348,0.0,2645.6982458933617,0.0,0.5882452519374348,0.0,26.301029205322266,0.0883750268119371,200,193,0.0,0.00011867744197893228,10.0,0.025,0.0883750268119371,0.15453810271671822,0.0004980422344492641,0.11424583750679984,8.826451084066577e-06,0.5882452519374354,0.0,0.0,0.00011867744197893228,0.5882452519374348,0.0,38800000,0.016960805372903235,29.04541767775177,0.0,0.0,1,0.15448722060993356,0.0012473571003268147,0.15448722060993356,193,8.826451084066577e-06,0.11424583750679984,193,0.00011860042173774005,0.11,0.15443879371348837,0.015519697890057905,193,0.0,0.14763320926998547,0.00011860042173774005,0.0038044541142880917,193,0.0,0.0,0.5882452519374354,0.016960805372903235,0.01,0.015519697890057905,0.11,0.5882452519374348,0.011232379537762922,29.04541767775177,0.025,200,5.876670837402344,0.0279388427734375,0.0,0.15453810271671822,0.22171471238950524,0.15443879371348837,6.546003721567732,0.5882452519374348,26.273090362548828,0.5882452519374348,0.1764725129812188,0.011232379537762922
10.0,31.356521156191796,31.356521156191796,421.6234898536608,0.15037218024962778,0.0010639134225141293,1,2.2769523257142628,0.005,0.16004467775858403,0.17162737079212895,0.00020920326564013468,0.10347928852960771,0.0,421.6234898536608,0.0,0.10347928852960771,0.0,4.130660057067871,0.242831142602831,200,194,0.0,6.861688077744517e-05,10.0,0.005,0.242831142602831,0.1460785620190604,0.0010639134225141293,0.0946723209696438,6.906864683136181e-05,0.10347928852960771,0.0,0.0,6.861688077744517e-05,0.10347928852960771,0.0,39000000,0.007472332479309502,5.798101061009316,0.0,0.0,1,0.146053153229099,0.00020920326564013468,0.146053153229099,194,6.906864683136181e-05,0.0946723209696438,194,6.858936470571725e-05,0.06,0.1460215421150997,0.007159562640095215,194,0.0,0.15037218024962778,6.858936470571725e-05,0.004255849868059158,194,0.0,0.0,0.10347928852960771,0.007472332479309502,0.005,0.007159562640095215,0.06,0.10347928852960771,0.007776596809753138,5.798101061009316,0.005,200,5.8904500007629395,0.000179290771484375,0.0,0.1460785620190604,0.17162737079212895,0.1460215421150997,2.2769523257142628,0.10347928852960771,4.130480766296387,0.10347928852960771,0.16004467775858403,0.007776596809753138
10.0,167.12716244614816,167.12716244614816,1815.4493216194978,0.147916777154912,0.0014530711092032784,1,7.148352687585893,0.035,0.16518518813510652,0.2022211422804039,0.0005569754107090822,0.27159623317380516,0.0,1815.4493216194978,0.0,0.27159623317380516,0.0,31.646503448486328,0.1258522710753143,200,195,0.0,1.878268601421923e-07,10.0,0.02,0.1258522710753143,0.13660411462679634,0.0014530711092032784,0.11745677867072718,1.4764990162151413e-05,0.2715962331738055,0.0,0.0,1.878268601421923e-07,0.27159623317380516,0.0,39200000,0.006947120635925623,33.976556009300815,0.0,0.0,1,0.1365691003844019,0.0005569754107090822,0.1365691003844019,195,1.4764990162151413e-05,0.11745677867072718,195,1.878266371122641e-07,0.095,0.13653606995856724,0.006654837717187997,195,0.0,0.147916777154912,1.878266371122641e-07,0.0017194105312228203,195,0.0,0.0,0.2715962331738055,0.006947120635925623,0.035,0.006654837717187997,0.095,0.27159623317380516,0.02341524642394935,33.976556009300815,0.02,200,5.886565685272217,0.00740814208984375,0.0,0.13660411462679634,0.2022211422804039,0.13653606995856724,7.148352687585893,0.27159623317380516,31.639095306396484,0.27159623317380516,0.16518518813510652,0.02341524642394935
