Average/MinReward,push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/EpisodeMeanInPlaceReward,push-v2/EpisodeMeanGraspReward,GaussianMLPPolicy/LossBefore,MetaTest/Average/MinReward,MetaTest/Average/NumEpisodes,push-v2/NumEpisodes,push-v2/MinReward,Average/MaxReturn,Average/TerminationRate,Average/EpisodeMeanMaxInPlaceReward,MetaTest/Average/GraspSuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/AverageReturn,GaussianMLPPolicy/KLBefore,MetaTest/push-v2/TerminationRate,Average/GraspSuccessRate,Average/Iteration,Average/NumEpisodes,push-v2/SuccessRate,push-v2/EpisodeMeanInPlaceReward,Iteration,Average/AverageReturn,push-v2/AverageDiscountedReturn,Average/NearObject,MetaTest/push-v2/GraspSuccessRate,MetaTest/push-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/push-v2/MinReturn,push-v2/MaxReturn,Average/EpisodeMeanInPlaceReward,MetaTest/push-v2/EpisodeMeanMinGraspReward,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/NumEpisodes,push-v2/MinReturn,push-v2/AverageReturn,push-v2/GraspSuccessRate,GaussianMLPPolicy/KLAfter,GaussianMLPPolicy/LossAfter,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v2/AverageDiscountedReturn,MetaTest/Average/MaxReward,MetaTest/push-v2/MaxReward,MetaTest/Average/EpisodeMeanGraspReward,Average/MaxReward,Average/MinReturn,push-v2/StdReturn,MetaTest/Average/MinReturn,Average/EpisodeMeanMaxGraspReward,push-v2/EpisodeMeanMaxGraspReward,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,push-v2/EpisodeMeanMinGraspReward,Average/StdReturn,GaussianMLPPolicy/Entropy,MetaTest/push-v2/Iteration,MetaTest/push-v2/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,Average/EpisodeMeanMinGraspReward,MetaTest/push-v2/StdReturn,MetaTest/Average/TerminationRate,MetaTest/push-v2/MaxReturn,MetaTest/Average/StdReturn,push-v2/TerminationRate,Average/EpisodeMeanGraspReward,Average/SuccessRate,MetaTest/push-v2/EpisodeMeanGraspReward,MetaTest/push-v2/EpisodeMeanInPlaceReward,MetaTest/push-v2/MinReward,push-v2/MaxReward,push-v2/Iteration,Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/NearObject,push-v2/EpisodeMeanMinInPlaceReward,GaussianMLPPolicy/dLoss,MetaTest/Average/NearObject,MetaTest/Average/Iteration,Average/AverageDiscountedReturn,push-v2/NearObject
1.0681377374039649e-05,0.20163758451513739,0.18293787923193025,0.005221450904380316,47.57307052612305,0.000998618131111506,1,200,1.0681377374039649e-05,4254.706990449336,0.0,0.20163758451513739,0.0,0.0207725486110214,0.1830118657965173,1.324890578132442,0.0,0.0,0.0,272,200,0.015,0.18375699966446707,272,46.3665642849094,5.7607168792464725,0.08,0.0,0.0207725486110214,0.0010030913618493554,1.324890578132442,4254.706990449336,0.18375699966446707,0.0010030913618493554,0.18284753401783124,1,0.043530016406697916,46.3665642849094,0.0,0.0011364243691787124,47.565025329589844,0.0,0.18284753401783124,1.3248905781324414,1.3248905781324414,0.01900849515797949,0.01900849515797949,0.0027535973587207987,10.0,0.043530016406697916,394.19198664273654,1.324890578132442,0.06892534098877133,0.06892534098877133,0.1830118657965173,0.0005658568024083763,394.19198664273654,5.737349987030029,272,0.0,1.324890578132442,1.324890578132442,54600000,0.0005658568024083763,0.0,0.0,1.324890578132442,0.0,0.0,0.005221450904380316,0.015,0.0027535973587207987,0.18293787923193025,0.000998618131111506,10.0,272,0.15486547018952973,0.0,0.15486547018952973,0.008045196533203125,0.0,272,5.7607168792464725,0.08
1.4095843251734027e-05,0.2080168672862903,0.14587377893297315,0.008534242458227752,27.634967803955078,0.00041157570834448394,1,200,1.4095843251734027e-05,2944.234526065583,0.0,0.2080168672862903,0.0,0.28809730938036593,0.14590139731754104,7.209711572843063,0.0,0.0,0.005,273,200,0.02,0.1740588451111116,273,25.958697555489543,2.8029271359347665,0.125,0.0,0.28809730938036593,0.00041257000977287957,7.209711572843063,2944.234526065583,0.1740588451111116,0.00041257000977287957,0.14583922747891712,1,0.06278772791550251,25.958697555489543,0.005,0.004147004801779985,27.61554527282715,0.0,0.14583922747891712,7.209711572843062,7.209711572843062,1.8366251488546332,1.8366251488546332,0.0059634780661103875,10.0,0.06278772791550251,216.90975146925436,7.209711572843063,0.10340455481078457,0.10340455481078457,0.14590139731754104,0.0005846204236661041,216.90975146925436,5.725874423980713,273,0.0,7.209711572843063,7.209711572843063,54800000,0.0005846204236661041,0.0,0.0,7.209711572843063,0.0,0.0,0.008534242458227752,0.02,0.0059634780661103875,0.14587377893297315,0.00041157570834448394,10.0,273,0.14716286602956302,1.0,0.14716286602956302,0.019422531127929688,1.0,273,2.8029271359347665,0.125
6.052227594255843e-06,0.1937200594152815,0.17460969341507518,0.01061080136392858,9.948973655700684,0.00021400445498523068,1,200,6.052227594255843e-06,566.5891640250039,0.0,0.1937200594152815,0.0,0.0060168166080268185,0.17466941960447302,0.1886534751340872,0.0,0.0,0.005,274,200,0.01,0.16637477993332875,274,10.169983317300128,2.328786783552365,0.085,0.0,0.0060168166080268185,0.00021422122990879904,0.1886534751340872,566.5891640250039,0.16637477993332875,0.00021422122990879904,0.1745384765794527,1,0.05474066392711615,10.169983317300128,0.005,0.008306389674544334,9.947477340698242,0.0,0.1745384765794527,0.18865347513408726,0.18865347513408726,0.005850365771868381,0.005850365771868381,0.0003807056593514382,10.0,0.05474066392711615,54.980893561609946,0.1886534751340872,0.09511445824423431,0.09511445824423431,0.17466941960447302,0.0011294932007161803,54.980893561609946,5.730340003967285,274,0.0,0.1886534751340872,0.1886534751340872,55000000,0.0011294932007161803,0.0,0.0,0.1886534751340872,0.0,0.0,0.01061080136392858,0.01,0.0003807056593514382,0.17460969341507518,0.00021400445498523068,10.0,274,0.14649616217683753,0.0,0.14649616217683753,0.0014963150024414062,0.0,274,2.328786783552365,0.085
2.749618478069269e-05,0.21104369766765935,0.13644269091707345,0.009145781748282287,72.00123596191406,0.00036096077532878003,1,200,2.749618478069269e-05,4307.350509787025,0.0,0.21104369766765935,0.0,0.010778929002050665,0.13648094368350513,0.5613885565435558,0.0,0.0,0.0,275,200,0.03,0.1876472448825044,275,71.81551173109074,9.96851583834058,0.105,0.0,0.010778929002050665,0.000361787285942116,0.5613885565435558,4307.350509787025,0.1876472448825044,0.000361787285942116,0.1364096092281065,1,0.04899401371856226,71.81551173109074,0.0,0.0027488325722515583,71.99793243408203,0.0,0.1364096092281065,0.5613885565435561,0.5613885565435561,0.010090579074066658,0.010090579074066658,0.0011468909004887133,10.0,0.04899401371856226,511.31416247406776,0.5613885565435558,0.12046106434819791,0.12046106434819791,0.13648094368350513,0.0008724440817101762,511.31416247406776,5.730453014373779,275,0.0,0.5613885565435558,0.5613885565435558,55200000,0.0008724440817101762,0.0,0.0,0.5613885565435558,0.0,0.0,0.009145781748282287,0.03,0.0011468909004887133,0.13644269091707345,0.00036096077532878003,10.0,275,0.15042638532335828,0.0,0.15042638532335828,0.00330352783203125,0.0,275,9.96851583834058,0.105
8.036744372616222e-06,0.1915552818396357,0.15979733903553917,0.0036135145227054587,25.14456558227539,4.838059884371204e-05,1,200,8.036744372616222e-06,4085.68125787204,0.0,0.1915552818396357,0.0,0.0014462553603115165,0.1598543529240359,0.056437232302587674,0.0,0.0,0.0,276,200,0.015,0.17795989368084075,276,25.06048546346458,4.117903097043342,0.065,0.0,0.0014462553603115165,4.839290617108876e-05,0.056437232302587674,4085.68125787204,0.17795989368084075,4.839290617108876e-05,0.1597508502780265,1,0.04345428596581815,25.06048546346458,0.0,0.004637409932911396,25.135066986083984,0.0,0.1597508502780265,0.05643723230258763,0.05643723230258763,0.0014353388012874422,0.0014353388012874422,0.00011317768543889412,10.0,0.04345428596581815,289.49219506438016,0.056437232302587674,0.046415701959604226,0.046415701959604226,0.1598543529240359,0.0005691921976123755,289.49219506438016,5.731536865234375,276,0.0,0.056437232302587674,0.056437232302587674,55400000,0.0005691921976123755,0.0,0.0,0.056437232302587674,0.0,0.0,0.0036135145227054587,0.015,0.00011317768543889412,0.15979733903553917,4.838059884371204e-05,10.0,276,0.15669214453640196,0.0,0.15669214453640196,0.00949859619140625,0.0,276,4.117903097043342,0.065
1.4975405739112984e-05,0.18063919815231647,0.13973748703056782,0.006274432998497225,11.406633377075195,0.00010389427458501803,1,200,1.4975405739112984e-05,1454.2333734215185,0.0,0.18063919815231647,0.0,0.014196447468842669,0.13977192214894288,0.39578714832910156,0.0,0.0,0.0,277,200,0.005,0.16822510899808704,277,10.250377294031328,1.2597459960810404,0.07,0.0,0.014196447468842669,0.00010396077484685432,0.39578714832910156,1454.2333734215185,0.16822510899808704,0.00010396077484685432,0.13970924466157109,1,0.028851112401141667,10.250377294031328,0.0,0.00027032900834456086,11.403912544250488,0.0,0.13970924466157109,0.39578714832910206,0.39578714832910206,0.013055369883721113,0.013055369883721113,0.0008304597378055703,10.0,0.028851112401141667,102.52243635094032,0.39578714832910156,0.06938088029969079,0.06938088029969079,0.13977192214894288,0.0008138059348094664,102.52243635094032,5.739417552947998,277,0.0,0.39578714832910156,0.39578714832910156,55600000,0.0008138059348094664,0.0,0.0,0.39578714832910156,0.0,0.0,0.006274432998497225,0.005,0.0008304597378055703,0.13973748703056782,0.00010389427458501803,10.0,277,0.15233365685591543,0.0,0.15233365685591543,0.0027208328247070312,0.0,277,1.2597459960810404,0.07
3.01191368792964e-06,0.206192626247067,0.1599731636997131,0.009208165881096136,11.861418724060059,0.00034564080165308184,1,200,3.01191368792964e-06,1314.3227361922159,0.0,0.206192626247067,0.0,0.011858364712014518,0.16002884513557794,1.2890969550760807,0.0,0.0,0.0,278,200,0.01,0.1740582203290653,278,12.670274051938518,3.165872505203556,0.11,0.0,0.011858364712014518,0.00034626928926597035,1.2890969550760807,1314.3227361922159,0.1740582203290653,0.00034626928926597035,0.1599184247732473,1,0.051074221587245554,12.670274051938518,0.0,0.0064589763060212135,11.853590965270996,0.0,0.1599184247732473,1.2890969550760818,1.2890969550760818,0.011163271486532863,0.011163271486532863,0.0026648488768335594,10.0,0.051074221587245554,97.455182545157,1.2890969550760807,0.09761509657842808,0.09761509657842808,0.16002884513557794,0.0005602470910004935,97.455182545157,5.739760398864746,278,0.0,1.2890969550760807,1.2890969550760807,55800000,0.0005602470910004935,0.0,0.0,1.2890969550760807,0.0,0.0,0.009208165881096136,0.01,0.0026648488768335594,0.1599731636997131,0.00034564080165308184,10.0,278,0.15041600026561558,0.0,0.15041600026561558,0.0078277587890625,0.0,278,3.165872505203556,0.11
1.0247502738659978e-05,0.18264704838292212,0.16625902714767352,0.0035241024050030522,27.11614418029785,0.0006993193516695264,1,200,1.0247502738659978e-05,3663.528265567431,0.0,0.18264704838292212,0.0,0.01271781173943423,0.16633637157759998,0.5764086470257649,0.0,0.0,0.0,279,200,0.015,0.16851030666653746,279,25.974134412765725,3.1080172337458207,0.07,0.0,0.01271781173943423,0.0007017801441887282,0.5764086470257649,3663.528265567431,0.16851030666653746,0.0007017801441887282,0.1661569825457663,1,0.050575292826867596,25.974134412765725,0.0,0.006740970071405172,27.085796356201172,0.0,0.1661569825457663,0.5764086470257649,0.5764086470257649,0.011955517355790654,0.011955517355790654,0.0011716174524400284,10.0,0.050575292826867596,264.764203737498,0.5764086470257649,0.05142430304534552,0.05142430304534552,0.16633637157759998,0.0006671710119114786,264.764203737498,5.742245674133301,279,0.0,0.5764086470257649,0.5764086470257649,56000000,0.0006671710119114786,0.0,0.0,0.5764086470257649,0.0,0.0,0.0035241024050030522,0.015,0.0011716174524400284,0.16625902714767352,0.0006993193516695264,10.0,279,0.152196104043061,0.0,0.152196104043061,0.030347824096679688,0.0,279,3.1080172337458207,0.07
6.981943103329872e-06,0.20039665905605233,0.16525198303957217,0.012168793676300534,28.169872283935547,3.16273070271692e-05,1,200,6.981943103329872e-06,1863.507535588377,0.0,0.20039665905605233,0.0,0.01913675154207397,0.16532643578491013,0.4665804179836547,0.0,0.0,0.0,280,200,0.03,0.1725430474937437,280,28.05043152633014,4.2527932183654364,0.095,0.0,0.01913675154207397,3.163236088892029e-05,0.4665804179836547,1863.507535588377,0.1725430474937437,3.163236088892029e-05,0.16518379398762847,1,0.04490795651735299,28.05043152633014,0.0,0.006587529089301825,28.14435386657715,0.0,0.16518379398762847,0.466580417983655,0.466580417983655,0.017449822735194864,0.017449822735194864,0.0009662549744220277,10.0,0.04490795651735299,177.10198770946116,0.4665804179836547,0.10455474249625123,0.10455474249625123,0.16532643578491013,0.0013308691148313737,177.10198770946116,5.732818126678467,280,0.0,0.4665804179836547,0.4665804179836547,56200000,0.0013308691148313737,0.0,0.0,0.4665804179836547,0.0,0.0,0.012168793676300534,0.03,0.0009662549744220277,0.16525198303957217,3.16273070271692e-05,10.0,280,0.15001661713653966,0.0,0.15001661713653966,0.025518417358398438,0.0,280,4.2527932183654364,0.095
1.6003708052308434e-05,0.19941621478735144,0.14898730380711442,0.005748695827650062,8.4847412109375,0.00030574367330030925,1,200,1.6003708052308434e-05,578.5294675082042,0.0,0.19941621478735144,0.0,0.01456846775021017,0.14906004404999595,0.7684964708944403,0.0,0.0,0.01,281,200,0.005,0.1784680398760443,281,8.31872141165175,1.6827445028706063,0.06,0.0,0.01456846775021017,0.0003062786078977379,0.7684964708944403,578.5294675082042,0.1784680398760443,0.0003062786078977379,0.14893453401347703,1,0.03141130279882812,8.31872141165175,0.01,0.007382533513009548,8.480047225952148,0.0,0.14893453401347703,0.76849647089444,0.76849647089444,0.01344885759416866,0.01344885759416866,0.0015954458817246957,10.0,0.03141130279882812,57.794521285384135,0.7684964708944403,0.05728290993829523,0.05728290993829523,0.14906004404999595,0.00043632499991314857,57.794521285384135,5.737729549407959,281,0.0,0.7684964708944403,0.7684964708944403,56400000,0.00043632499991314857,0.0,0.0,0.7684964708944403,0.0,0.0,0.005748695827650062,0.005,0.0015954458817246957,0.14898730380711442,0.00030574367330030925,10.0,281,0.1567629103990582,0.0,0.1567629103990582,0.0046939849853515625,0.0,281,1.6827445028706063,0.06
1.1554326993084321e-05,0.21393539722255922,0.15593678884406278,0.012907170983708235,5.935522079467773,0.0002859810368137947,1,200,1.1554326993084321e-05,241.6240369470029,0.0,0.21393539722255922,0.0,0.009629894903137013,0.1559922203342552,0.2346439598020754,0.0,0.0,0.0,282,200,0.015,0.1784824125727814,282,7.664081047839938,3.216148601066588,0.13,0.0,0.009629894903137013,0.00028642432182976414,0.2346439598020754,241.6240369470029,0.1784824125727814,0.00028642432182976414,0.1558855397601148,1,0.06482622821184336,7.664081047839938,0.0,0.0017059395322576165,5.935342788696289,0.0,0.1558855397601148,0.2346439598020756,0.2346439598020756,0.009152888354320014,0.009152888354320014,0.000474710747022088,10.0,0.06482622821184336,23.68264750625063,0.2346439598020754,0.14376855429454327,0.14376855429454327,0.1559922203342552,0.0011522222697416637,23.68264750625063,5.738165855407715,282,0.0,0.2346439598020754,0.2346439598020754,56600000,0.0011522222697416637,0.0,0.0,0.2346439598020754,0.0,0.0,0.012907170983708235,0.015,0.000474710747022088,0.15593678884406278,0.0002859810368137947,10.0,282,0.14596977300439093,0.0,0.14596977300439093,0.000179290771484375,0.0,282,3.216148601066588,0.13
8.045721381415122e-06,0.1930254923796009,0.1203902750741034,0.00641039064163182,29.875102996826172,1.3035332416060542e-05,1,200,8.045721381415122e-06,4163.884746971498,0.0,0.1930254923796009,0.0,0.25705952471458215,1.0,71.27872225729485,0.0,0.0,0.0,283,200,0.015,0.1745426034032268,283,29.246951832335025,3.59292786732747,0.08,0.0,0.25705952471458215,1.3092442999207036e-05,71.27872225729485,4163.884746971498,0.1745426034032268,1.3092442999207036e-05,0.0029794104371324956,1,0.028028471496457028,29.246951832335025,0.0,0.0016599588561803102,29.854724884033203,1.0,0.0029794104371324956,71.27872225729486,71.27872225729486,10.0,10.0,0.007728673332141238,10.0,0.028028471496457028,301.8057031352924,71.27872225729485,0.08541723704780103,0.08541723704780103,1.0,0.000544518873814181,301.8057031352924,5.769022464752197,283,1.0,71.27872225729485,71.27872225729485,56800000,0.000544518873814181,0.0,0.0,71.27872225729485,0.0,0.0,0.00641039064163182,0.015,0.007728673332141238,0.1203902750741034,1.3035332416060542e-05,10.0,283,0.1518491710362367,1.0,0.1518491710362367,0.02037811279296875,1.0,283,3.59292786732747,0.08
8.874243774378452e-06,0.21954343433047405,0.14241905139250632,0.01011200334489974,96.86073303222656,0.00011424640582651602,1,200,8.874243774378452e-06,4412.825261966425,0.0,0.21954343433047405,0.0,0.0269151136737854,0.14247974381463008,0.5725988565277939,0.0,0.0,0.0,284,200,0.04,0.1853265962787956,284,94.37731986655693,11.645420454519847,0.105,0.0,0.0269151136737854,0.00011432504489363755,0.5725988565277939,4412.825261966425,0.1853265962787956,0.00011432504489363755,0.1420583445205026,1,0.054804892162269414,94.37731986655693,0.0,0.0024616059381514788,96.85151672363281,0.0,0.1420583445205026,0.5725988565277949,0.5725988565277949,0.023152116259053338,0.023152116259053338,0.0012336200321934714,10.0,0.054804892162269414,567.0015825348592,0.5725988565277939,0.10563572934050651,0.10563572934050651,0.14247974381463008,0.0007954202328726779,567.0015825348592,5.768814563751221,284,0.0,0.5725988565277939,0.5725988565277939,57000000,0.0007954202328726779,0.0,0.0,0.5725988565277939,0.0,0.0,0.01011200334489974,0.04,0.0012336200321934714,0.14241905139250632,0.00011424640582651602,10.0,284,0.1493328158096773,0.0,0.1493328158096773,0.00921630859375,0.0,284,11.645420454519847,0.105
1.131557924377085e-05,0.18239775073325518,0.14851987205497014,0.003655995489539533,8.155271530151367,0.0001891165970502167,1,200,1.131557924377085e-05,568.1818519385845,0.0,0.18239775073325518,0.0,0.005351609476689017,0.14853986407884387,0.2553281749465813,0.0,0.0,0.0,285,200,0.015,0.15979871994522368,285,8.006407022252231,1.689695232897697,0.08,0.0,0.005351609476689017,0.0001893218707289406,0.2553281749465813,568.1818519385845,0.15979871994522368,0.0001893218707289406,0.14849296485705965,1,0.04589247543407108,8.006407022252231,0.0,0.006268210709095001,8.153448104858398,0.0,0.14849296485705965,0.2553281749465817,0.2553281749465817,0.005192319014218007,0.005192319014218007,0.0005164249035226196,10.0,0.04589247543407108,53.17897152002651,0.2553281749465813,0.056247626432210346,0.056247626432210346,0.14853986407884387,0.0006777641825456472,53.17897152002651,5.78272008895874,285,0.0,0.2553281749465813,0.2553281749465813,57200000,0.0006777641825456472,0.0,0.0,0.2553281749465813,0.0,0.0,0.003655995489539533,0.015,0.0005164249035226196,0.14851987205497014,0.0001891165970502167,10.0,285,0.14674874444691535,0.0,0.14674874444691535,0.00182342529296875,0.0,285,1.689695232897697,0.08
1.5368524890676482e-05,0.19399386834131613,0.141909072855847,0.008312638191848132,13.795110702514648,4.471364167489763e-05,1,200,1.5368524890676482e-05,1148.7455985689894,0.0,0.19399386834131613,0.0,0.0015539853238282497,0.14192871236244886,0.05714963265730864,0.0,0.0,0.005,286,200,0.01,0.16786936697864177,286,14.021480233091323,3.0753625485517433,0.09,0.0,0.0015539853238282497,4.4725733246895184e-05,0.05714963265730864,1148.7455985689894,0.16786936697864177,4.4725733246895184e-05,0.1418773146422611,1,0.0325645505942568,14.021480233091323,0.005,0.006437856703996658,13.787424087524414,0.0,0.1418773146422611,0.0571496326573087,0.0571496326573087,0.00153951987497472,0.00153951987497472,0.00011477567404297025,10.0,0.0325645505942568,96.80696005578228,0.05714963265730864,0.09154461901690247,0.09154461901690247,0.14192871236244886,0.0006938405231300985,96.80696005578228,5.78426456451416,286,0.0,0.05714963265730864,0.05714963265730864,57400000,0.0006938405231300985,0.0,0.0,0.05714963265730864,0.0,0.0,0.008312638191848132,0.01,0.00011477567404297025,0.141909072855847,4.471364167489763e-05,10.0,286,0.1468867076447677,0.0,0.1468867076447677,0.007686614990234375,0.0,286,3.0753625485517433,0.09
1.3178497738781938e-05,0.21808286195202498,0.19717412957781494,0.013262818855626492,41.836647033691406,3.898476735438075e-05,1,200,1.3178497738781938e-05,4124.827471728243,0.0,0.21808286195202498,0.0,0.015300091118270007,0.19729342510711642,0.1878978595477432,0.0,0.0,0.0,287,200,0.02,0.1844653339263938,287,40.27120112107757,5.083788631488993,0.145,0.0,0.015300091118270007,3.8990957591213075e-05,0.1878978595477432,4124.827471728243,0.1844653339263938,3.8990957591213075e-05,0.19707781378889283,1,0.045610256237218705,40.27120112107757,0.0,0.0026247433852404356,41.82537078857422,0.0,0.19707781378889283,0.18789785954774332,0.18789785954774332,0.014402670614128263,0.014402670614128263,0.00038441015741555137,10.0,0.045610256237218705,313.64791405283785,0.1878978595477432,0.13760395100925737,0.13760395100925737,0.19729342510711642,0.001087447410297184,313.64791405283785,5.782400131225586,287,0.0,0.1878978595477432,0.1878978595477432,57600000,0.001087447410297184,0.0,0.0,0.1878978595477432,0.0,0.0,0.013262818855626492,0.02,0.00038441015741555137,0.19717412957781494,3.898476735438075e-05,10.0,287,0.14967497764554133,0.0,0.14967497764554133,0.0112762451171875,0.0,287,5.083788631488993,0.145
1.0676424548886246e-05,0.1862285424677915,0.18556837679186697,0.006790974004392253,5.603239059448242,0.00036986545009241287,1,200,1.0676424548886246e-05,343.0499939502368,0.0,0.1862285424677915,0.0,0.006100639230687108,0.18564822402602538,0.6481255450670966,0.0,0.0,0.0,288,200,0.01,0.16581470199073503,288,6.120894962984737,2.283218975430344,0.08,0.0,0.006100639230687108,0.0003704668140542342,0.6481255450670966,343.0499939502368,0.16581470199073503,0.0003704668140542342,0.18547297485261469,1,0.05292901228038717,6.120894962984737,0.0,0.004105275962501764,5.602757453918457,0.0,0.18547297485261469,0.6481255450670957,0.6481255450670957,0.0059415249972891125,0.0059415249972891125,0.001315574718729627,10.0,0.05292901228038717,30.83786304578158,0.6481255450670966,0.08155674045286357,0.08155674045286357,0.18564822402602538,0.0009953426726535851,30.83786304578158,5.786404609680176,288,0.0,0.6481255450670966,0.6481255450670966,57800000,0.0009953426726535851,0.0,0.0,0.6481255450670966,0.0,0.0,0.006790974004392253,0.01,0.001315574718729627,0.18556837679186697,0.00036986545009241287,10.0,288,0.15326085221225494,0.0,0.15326085221225494,0.00048160552978515625,0.0,288,2.283218975430344,0.08
3.0420139223786606e-05,0.21075264779636285,0.19136311978399334,0.010681425183305851,33.552223205566406,0.0004197156038364473,1,200,3.0420139223786606e-05,2842.9612183706477,0.0,0.21075264779636285,0.0,0.07223492729511877,0.19142614245718115,2.1959733375618087,0.0,0.0,0.005,289,200,0.025,0.18218554819198512,289,31.890776706470405,4.270841415312109,0.09,0.0,0.07223492729511877,0.00042046110839252847,2.1959733375618087,2842.9612183706477,0.18218554819198512,0.00042046110839252847,0.1912596964689457,1,0.0413256804050007,31.890776706470405,0.005,0.002576046157628298,33.55146026611328,0.0,0.1912596964689457,2.1959733375618122,2.1959733375618122,0.055345214349608075,0.055345214349608075,0.004917735579514828,10.0,0.0413256804050007,237.8477498669798,2.1959733375618087,0.10631824659654855,0.10631824659654855,0.19142614245718115,0.0005532991349279535,237.8477498669798,5.800509452819824,289,0.0,2.1959733375618087,2.1959733375618087,58000000,0.0005532991349279535,0.0,0.0,2.1959733375618087,0.0,0.0,0.010681425183305851,0.025,0.004917735579514828,0.19136311978399334,0.0004197156038364473,10.0,289,0.15000518230766385,0.0,0.15000518230766385,0.000762939453125,0.0,289,4.270841415312109,0.09
1.9155029055324727e-05,0.18325249220649695,0.14777816236927477,0.007959223872526702,8.64193058013916,0.0004812358875829524,1,200,1.9155029055324727e-05,882.2840689457812,0.0,0.18325249220649695,0.0,0.015738639360209094,0.14782824470794,0.7177763761628801,0.0,0.0,0.0,290,200,0.01,0.16519128651245651,290,8.788816748630014,2.451501225057162,0.07,0.0,0.015738639360209094,0.00048257499848174736,0.7177763761628801,882.2840689457812,0.16519128651245651,0.00048257499848174736,0.14774054713168333,1,0.05441344950179284,8.788816748630014,0.0,0.0010673364158719778,8.640823364257812,0.0,0.14774054713168333,0.717776376162879,0.717776376162879,0.014429027232825995,0.014429027232825995,0.0014999088337081302,10.0,0.05441344950179284,64.92738742543149,0.7177763761628801,0.07050275695278632,0.07050275695278632,0.14782824470794,0.0009840105656277018,64.92738742543149,5.8026251792907715,290,0.0,0.7177763761628801,0.7177763761628801,58200000,0.0009840105656277018,0.0,0.0,0.7177763761628801,0.0,0.0,0.007959223872526702,0.01,0.0014999088337081302,0.14777816236927477,0.0004812358875829524,10.0,290,0.15169757894478625,0.0,0.15169757894478625,0.0011072158813476562,0.0,290,2.451501225057162,0.07
2.591595162575592e-05,0.22399301436515212,0.1502590615676328,0.008000998911822864,42.35939407348633,0.0002798977565663975,1,200,2.591595162575592e-05,3001.3233063235393,0.0,0.22399301436515212,0.0,0.006619070183328655,0.15034535479014333,0.3144687844392586,0.0,0.0,0.0,291,200,0.035,0.1869452345845531,291,40.02223330455281,4.883188421795193,0.09,0.0,0.006619070183328655,0.0002803415425382257,0.3144687844392586,3001.3233063235393,0.1869452345845531,0.0002803415425382257,0.15019902912256583,1,0.036706184140383194,40.02223330455281,0.0,0.006358635611832142,42.34526824951172,0.0,0.15019902912256583,0.3144687844392591,0.3144687844392591,0.0063802478644161215,0.0063802478644161215,0.0006394928263675166,10.0,0.036706184140383194,298.65812051890043,0.3144687844392586,0.10483576446402164,0.10483576446402164,0.15034535479014333,0.0005974136293972654,298.65812051890043,5.807632923126221,291,0.0,0.3144687844392586,0.3144687844392586,58400000,0.0005974136293972654,0.0,0.0,0.3144687844392586,0.0,0.0,0.008000998911822864,0.035,0.0006394928263675166,0.1502590615676328,0.0002798977565663975,10.0,291,0.15253458399650394,0.0,0.15253458399650394,0.014125823974609375,0.0,291,4.883188421795193,0.09
2.7929738597242692e-05,0.16738040571147458,0.15541884434870679,0.006236727169676188,5.152395725250244,0.0005111363213636634,1,200,2.7929738597242692e-05,609.2726595425873,0.0,0.16738040571147458,0.0,0.020134236720640342,0.15547032759180712,0.6951266401056937,0.0,0.0,0.005,292,200,0.0,0.16097192518536357,292,4.376685379183224,0.9863083133613654,0.015,0.0,0.020134236720640342,0.000512560016602911,0.6951266401056937,609.2726595425873,0.16097192518536357,0.000512560016602911,0.15538398956098834,1,0.028114757356906474,4.376685379183224,0.005,0.009475749917328358,5.151485919952393,0.0,0.15538398956098834,0.6951266401056939,0.6951266401056939,0.018148403749481668,0.018148403749481668,0.001458626465738532,6.310576226292293,0.028114757356906474,42.93593019322699,0.6951266401056937,0.027051064361013264,0.027051064361013264,0.15547032759180712,0.0005452056154949151,42.93593019322699,5.805595397949219,292,0.0,0.6951266401056937,0.6951266401056937,58600000,0.0005452056154949151,0.0,0.0,0.6951266401056937,0.0,0.0,0.006236727169676188,0.0,0.001458626465738532,0.15541884434870679,0.0005111363213636634,6.310576226292293,292,0.15574808037208815,0.0,0.15574808037208815,0.0009098052978515625,0.0,292,0.9863083133613654,0.015
