Average/MinReward,Average/EpisodeMeanInPlaceReward,pick-place-v2/MaxReward,pick-place-v2/EpisodeMeanMaxGraspReward,pick-place-v2/MinReward,Average/MaxReturn,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,Average/TerminationRate,MetaTest/pick-place-v2/MinReturn,MetaTest/Average/NearObject,GaussianMLPPolicy/dLoss,pick-place-v2/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/MinReward,pick-place-v2/TerminationRate,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/SuccessRate,MetaTest/pick-place-v2/EpisodeMeanGraspReward,GaussianMLPPolicy/KLAfter,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/GraspSuccessRate,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v2/NearObject,TotalEnvSteps,Average/AverageDiscountedReturn,Average/NearObject,pick-place-v2/StdReturn,MetaTest/pick-place-v2/MaxReturn,MetaTest/pick-place-v2/GraspSuccessRate,MetaTest/pick-place-v2/StdReturn,pick-place-v2/NearObject,Average/AverageReturn,Average/EpisodeMeanMinGraspReward,pick-place-v2/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/Average/EpisodeMeanMaxInPlaceReward,GaussianMLPPolicy/Entropy,MetaTest/Average/MinReturn,MetaTest/pick-place-v2/MaxReward,MetaTest/Average/SuccessRate,pick-place-v2/NumEpisodes,pick-place-v2/Iteration,Average/SuccessRate,MetaTest/pick-place-v2/Iteration,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/SuccessRate,MetaTest/Average/StdReturn,MetaTest/Average/EpisodeMeanGraspReward,Average/EpisodeMeanMinInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/EpisodeMeanMaxGraspReward,Iteration,MetaTest/pick-place-v2/AverageReturn,pick-place-v2/EpisodeMeanInPlaceReward,Average/NumEpisodes,Average/GraspSuccessRate,pick-place-v2/GraspSuccessRate,Average/EpisodeMeanMaxGraspReward,pick-place-v2/MinReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/Average/EpisodeMeanInPlaceReward,MetaTest/Average/MinReward,GaussianMLPPolicy/LossBefore,MetaTest/Average/EpisodeMeanMinInPlaceReward,pick-place-v2/EpisodeMeanMinGraspReward,GaussianMLPPolicy/KLBefore,pick-place-v2/AverageReturn,pick-place-v2/AverageDiscountedReturn,Average/Iteration,pick-place-v2/MaxReturn,MetaTest/pick-place-v2/NumEpisodes,MetaTest/Average/NumEpisodes,MetaTest/Average/MaxReward,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/AverageDiscountedReturn,Average/EpisodeMeanGraspReward,MetaTest/Average/AverageReturn,Average/MinReturn,Average/MaxReward,Average/StdReturn
2.6044790345781526e-10,0.14066805229501597,0.03885989911457559,0.0262399190828358,2.6044790345781526e-10,7.111185294159388,0.006717014023975574,0.0,4.266574186518659,0.0,0.00032645463943481445,0.14063947509225355,0.14096956693675383,8.416016652789108e-08,0.0,0.14498008172394156,0.0,0.01164225938356318,0.006496834568679333,0.021102549081435433,0.010983145477652476,0.0,0.2770828604698181,0.0,43000000,1.090065419735361,0.0,1.0686548730992629,6.551254276909694,0.0,0.8762916751254118,0.0,5.122538063644146,0.006244927029816078,0.14096956693675383,0.0,0.0,0.14525556690916241,4.395912170410156,4.266574186518659,0.02630384051608581,0.0,200,214,0.0,214,0.14525556690916241,0.0,0.8762916751254118,0.01164225938356318,0.14063947509225355,0.14494635500641578,0.021102549081435433,214,5.429099627285682,0.14066805229501597,200,0.0,0.0,0.0262399190828358,2.671761627710805,214,5.429099627285682,6.551254276909694,0.14498008172394156,8.416016652789108e-08,0.27740931510925293,0.14494635500641578,0.006244927029816078,0.0,5.122538063644146,1.090065419735361,214,7.111185294159388,10,10,0.02630384051608581,0.006717014023975574,5.429099627285682,0.010983145477652476,5.429099627285682,2.671761627710805,0.03885989911457559,1.0686548730992629
1.0900461787700427e-09,0.14153598972599493,0.0376851987320445,0.027082852764288297,1.0900461787700427e-09,6.969842785149665,0.006607009767503583,0.0,3.34195064601411,0.0,0.0010562241077423096,0.1415054560477958,0.14181764330893334,0.0006177623364100824,0.0,0.14626632717608104,0.0,0.010550321717760065,0.006481868680566549,0.02612291645813567,0.010661665161231383,0.0,0.1971922218799591,0.0,43200000,1.0739245656667251,0.0,1.1059297564082218,6.210039430584888,0.0,0.9153627842649422,0.0,4.980148125413514,0.0062966519947248115,0.14181764330893334,0.0,0.0,0.14657373082107966,4.389964580535889,3.34195064601411,0.031662140943734776,0.0,200,215,0.0,215,0.14657373082107966,0.0,0.9153627842649422,0.010550321717760065,0.1415054560477958,0.14622850294908668,0.02612291645813567,215,4.948359497707288,0.14153598972599493,200,0.0,0.0,0.027082852764288297,2.7492929304246476,215,4.948359497707285,6.210039430584888,0.14626632717608104,0.0006177623364100824,0.19824844598770142,0.14622850294908668,0.0062966519947248115,0.0,4.980148125413514,1.0739245656667251,215,6.969842785149665,10,10,0.031662140943734776,0.006607009767503583,4.948359497707285,0.010661665161231383,4.948359497707288,2.7492929304246476,0.0376851987320445,1.1059297564082218
4.838003706687517e-08,0.14561977096607184,0.03444094005774359,0.0246704777532306,4.838003706687517e-08,8.756231945693346,0.00790491667358168,0.0,3.617584686896945,0.0,1.5914440155029297e-05,0.14558359187574743,0.14591266753512172,8.388106087526874e-06,0.0,0.1413370783526324,0.0,0.01177179580001167,0.0010902369394898415,0.02784490036268652,0.011439011245425013,0.0,0.4435949921607971,0.0,43400000,1.1282161184735824,0.0,1.1884952515423424,8.587267132084872,0.0,1.353461528900012,0.0,5.330798232606047,0.00730018214387833,0.14591266753512172,0.0,0.0,0.14164669931554502,4.380275249481201,3.617584686896945,0.0353310699532802,0.0,200,216,0.0,216,0.14164669931554502,0.0,1.353461528900012,0.01177179580001167,0.14558359187574743,0.1413103670031039,0.02784490036268652,216,5.459802097324628,0.14561977096607184,200,0.0,0.0,0.0246704777532306,3.3920010085415035,216,5.459802097324628,8.587267132084872,0.1413370783526324,8.388106087526874e-06,0.44361090660095215,0.1413103670031039,0.00730018214387833,0.0,5.330798232606047,1.1282161184735824,216,8.756231945693346,10,10,0.0353310699532802,0.00790491667358168,5.459802097324628,0.011439011245425013,5.459802097324628,3.3920010085415035,0.03444094005774359,1.1884952515423424
3.587627357974631e-08,0.14115559329193558,0.03904635973762384,0.03042453937609835,3.587627357974631e-08,7.112185834553835,0.007134835063149446,0.0,4.160157236470353,0.0,0.0010907948017120361,0.1411227556924281,0.14143540287611545,1.669898702216565e-07,0.0,0.1438466857878766,0.0,0.011188380765461487,0.009405801072716713,0.027330182708787332,0.010411572175028212,0.0,0.08786804974079132,0.0,43600000,1.0723603814158604,0.0,0.7295928654503361,5.822759603612439,0.0,0.4665574493944158,0.0,4.875641670026588,0.0069102242405922965,0.14143540287611545,0.0,0.0,0.14411773473816186,4.4297099113464355,4.160157236470353,0.033514556197521764,0.0,200,217,0.0,217,0.14411773473816186,0.0,0.4665574493944158,0.011188380765461487,0.1411227556924281,0.14381180501818042,0.027330182708787332,217,5.229450560074811,0.14115559329193558,200,0.0,0.0,0.03042453937609835,3.6986560647599145,217,5.229450560074811,5.822759603612439,0.1438466857878766,1.669898702216565e-07,0.08895884454250336,0.14381180501818042,0.0069102242405922965,0.0,4.875641670026588,1.0723603814158604,217,7.112185834553835,10,10,0.033514556197521764,0.007134835063149446,5.229450560074811,0.010411572175028212,5.229450560074811,3.6986560647599145,0.03904635973762384,0.7295928654503361
1.3528308755810067e-07,0.14105115037851867,0.038317450023026806,0.025822701281030112,1.3528308755810067e-07,7.31313604965056,0.006618748407601786,0.0,3.6595466120563196,0.0,4.494190216064453e-05,0.14101939154940873,0.1413346562890677,0.00016931737843526226,0.0,0.1448609942374368,0.0,0.010147666333434368,0.0017221594462171197,0.025187340537806975,0.011346810738576853,0.0,0.3955184519290924,0.0,43800000,1.1247589106174423,0.0,0.9399258528486919,6.21086015205892,0.0,0.8334658357026267,0.0,5.285873548651956,0.007431740811542545,0.1413346562890677,0.0,0.0,0.14511147798293003,4.416694641113281,3.6595466120563196,0.03585594603362634,0.0,200,218,0.0,218,0.14511147798293003,0.0,0.8334658357026267,0.010147666333434368,0.14101939154940873,0.14482471831507665,0.025187340537806975,218,4.76572568412112,0.14105115037851867,200,0.0,0.0,0.025822701281030112,3.195423286791406,218,4.765725684121117,6.21086015205892,0.1448609942374368,0.00016931737843526226,0.39556339383125305,0.14482471831507665,0.007431740811542545,0.0,5.285873548651956,1.1247589106174423,218,7.31313604965056,10,10,0.03585594603362634,0.006618748407601786,4.765725684121117,0.011346810738576853,4.76572568412112,3.195423286791406,0.038317450023026806,0.9399258528486919
2.6402000339919124e-07,0.14354781508187112,0.03893536959184883,0.028758420742157266,2.6402000339919124e-07,7.712637257246689,0.00751820675270958,0.0,3.691237522997814,0.0,4.649162292480469e-05,0.14351298649639208,0.14381588334119122,9.348935561776366e-06,0.0,0.1386473507894326,0.0,0.011728494827044003,0.002791145583614707,0.027382744312142642,0.011652689726778201,0.0,0.5073515176773071,0.0,44000000,1.16082321344375,0.0,0.9074831798468873,8.317870606512434,0.0,1.2286445340133845,0.0,5.4235796604899225,0.007422707938959753,0.14381588334119122,0.0,0.0,0.13893929068237107,4.376124858856201,3.691237522997814,0.035967282040267154,0.0,200,219,0.0,219,0.13893929068237107,0.0,1.2286445340133845,0.011728494827044003,0.14351298649639208,0.13861512602690607,0.027382744312142642,219,5.4348506349949455,0.14354781508187112,200,0.0,0.0,0.028758420742157266,3.627919374612605,219,5.434850634994946,8.317870606512434,0.1386473507894326,9.348935561776366e-06,0.5073980093002319,0.13861512602690607,0.007422707938959753,0.0,5.4235796604899225,1.16082321344375,219,7.712637257246689,10,10,0.035967282040267154,0.00751820675270958,5.434850634994946,0.011652689726778201,5.4348506349949455,3.627919374612605,0.03893536959184883,0.9074831798468873
3.681067987698131e-08,0.14070467960224886,0.036860939383828936,0.026332577014299374,3.681067987698131e-08,8.155420022562815,0.006489272203301882,0.0,4.509173731031517,0.0,2.9146671295166016e-05,0.1406779606076429,0.14103531486235307,0.00014189374489625406,0.0,0.14850029394176179,0.0,0.012008462775043438,0.000439708586782217,0.025605278462641008,0.011855956009478277,0.0,0.5329651236534119,0.0,44200000,1.1552626053539756,0.0,1.16277363884701,6.5050717026068146,0.0,0.6409575007976507,0.0,5.500833776755026,0.006554281245811575,0.14103531486235307,0.0,0.0,0.14884476958499465,4.3763203620910645,4.509173731031517,0.029497902428412562,0.0,200,220,0.0,220,0.14884476958499465,0.0,0.6409575007976507,0.012008462775043438,0.1406779606076429,0.1484620118445959,0.025605278462641008,220,5.60340059912432,0.14070467960224886,200,0.0,0.0,0.026332577014299374,2.979260329826813,220,5.603400599124319,6.5050717026068146,0.14850029394176179,0.00014189374489625406,0.532994270324707,0.1484620118445959,0.006554281245811575,0.0,5.500833776755026,1.1552626053539756,220,8.155420022562815,10,10,0.029497902428412562,0.006489272203301882,5.603400599124319,0.011855956009478277,5.60340059912432,2.979260329826813,0.036860939383828936,1.16277363884701
0.0033111877740995446,0.14354383749028318,0.03937261798231485,0.02800713224146105,0.0033111877740995446,6.807143757863392,0.008075368876625903,0.0,3.557582042204191,0.0,1.3947486877441406e-05,0.14350502902090753,0.14378545425769185,0.0046533104114492825,0.0,0.14056587415981386,0.0,0.011467137890744179,0.00431072385981679,0.030236206307801772,0.010936074294003539,0.0,0.2966001331806183,0.0,44400000,1.1084171446407138,0.0,0.7151392383653062,8.530282459544074,0.0,1.3094770766746417,0.0,5.113581672882582,0.0079291468773401,0.14378545425769185,0.0,0.0,0.14082178221774028,4.348694801330566,3.557582042204191,0.03673640568954997,0.0,200,221,0.0,221,0.14082178221774028,0.0,1.3094770766746417,0.011467137890744179,0.14350502902090753,0.14053761433559808,0.030236206307801772,221,5.325816800276208,0.14354383749028318,200,0.0,0.0,0.02800713224146105,3.754990966056483,221,5.32581680027621,8.530282459544074,0.14056587415981386,0.0046533104114492825,0.2966140806674957,0.14053761433559808,0.0079291468773401,0.0,5.113581672882582,1.1084171446407138,221,6.807143757863392,10,10,0.03673640568954997,0.008075368876625903,5.32581680027621,0.010936074294003539,5.325816800276208,3.754990966056483,0.03937261798231485,0.7151392383653062
1.2599861047174095e-09,0.14362739562873425,0.033883768451064465,0.025028073884152954,1.2599861047174095e-09,7.998793133626732,0.006399860667587148,0.0,3.174657301696558,0.0,0.0008846968412399292,0.14359342606888614,0.1439224163676036,4.901140891046367e-06,0.0,0.14127035954393796,0.0,0.010681384012826329,0.006666215602308512,0.030047094149345817,0.010916176520426342,0.0,0.2471633404493332,0.0,44600000,1.089732735530779,0.0,1.0517406417095587,7.785052761103267,0.0,1.2945018902385705,0.0,5.095666191093873,0.007040739009436142,0.1439224163676036,0.0,0.0,0.14150098502988478,4.322195529937744,3.174657301696558,0.035611371498258715,0.0,200,222,0.0,222,0.14150098502988478,0.0,1.2945018902385705,0.010681384012826329,0.14359342606888614,0.14123559426978075,0.030047094149345817,222,4.97956392444621,0.14362739562873425,200,0.0,0.0,0.025028073884152954,3.0031958146353954,222,4.979563924446209,7.785052761103267,0.14127035954393796,4.901140891046367e-06,0.24804803729057312,0.14123559426978075,0.007040739009436142,0.0,5.095666191093873,1.089732735530779,222,7.998793133626732,10,10,0.035611371498258715,0.006399860667587148,4.979563924446209,0.010916176520426342,4.97956392444621,3.0031958146353954,0.033883768451064465,1.0517406417095587
8.399048392688859e-11,0.1414514110715216,0.03503663019473037,0.023304768138308996,8.399048392688859e-11,6.441845911995163,0.008206767449868523,0.0,3.5271409108581357,0.0,0.0005659386515617371,0.14141864207535312,0.1417387393338107,0.005468205477147623,0.0,0.14592132862730559,0.0,0.01096832877100359,0.006762579083442688,0.026072387951424653,0.010338066427295125,0.0,0.0977388396859169,0.0,44800000,1.0345659701945382,0.0,0.6694401097010395,6.6104198959641485,0.0,0.8250221226913648,0.0,4.848733505545826,0.0063468149859938336,0.1417387393338107,0.0,0.0,0.14621752388203657,4.281215667724609,3.5271409108581357,0.0325965675473278,0.0,200,223,0.0,223,0.14621752388203657,0.0,0.8250221226913648,0.01096832877100359,0.14141864207535312,0.14588621465090473,0.026072387951424653,223,5.131835896512268,0.1414514110715216,200,0.0,0.0,0.023304768138308996,3.5405639852979216,223,5.131835896512267,6.6104198959641485,0.14592132862730559,0.005468205477147623,0.09830477833747864,0.14588621465090473,0.0063468149859938336,0.0,4.848733505545826,1.0345659701945382,223,6.441845911995163,10,10,0.0325965675473278,0.008206767449868523,5.131835896512267,0.010338066427295125,5.131835896512268,3.5405639852979216,0.03503663019473037,0.6694401097010395
1.3566061148439364e-08,0.14374912929126055,0.03670054259770188,0.02654038204590383,1.3566061148439364e-08,6.73207206819818,0.007374849044867222,0.0,3.469762554878483,0.0,0.00011786818504333496,0.14371643885058674,0.14404133219358006,1.1891656768485977e-05,0.0,0.13870290482549213,0.0,0.010882483618659787,0.007046225015074015,0.025284119377946123,0.010923276273702168,0.0,0.27069273591041565,0.0,45000000,1.0965747154184349,0.0,0.7633272161409279,7.183609601226664,0.0,0.9924852954246259,0.0,5.107853810125065,0.00714936593778622,0.14404133219358006,0.0,0.0,0.1390038728254313,4.21840763092041,3.469762554878483,0.03362510864043778,0.0,200,224,0.0,224,0.1390038728254313,0.0,0.9924852954246259,0.010882483618659787,0.14371643885058674,0.1386757278795724,0.025284119377946123,224,5.071720582055665,0.14374912929126055,200,0.0,0.0,0.02654038204590383,3.2895413690566673,224,5.071720582055666,7.183609601226664,0.13870290482549213,1.1891656768485977e-05,0.270810604095459,0.1386757278795724,0.00714936593778622,0.0,5.107853810125065,1.0965747154184349,224,6.73207206819818,10,10,0.03362510864043778,0.007374849044867222,5.071720582055666,0.010923276273702168,5.071720582055665,3.2895413690566673,0.03670054259770188,0.7633272161409279
1.6765505524793096e-06,0.14304118669059307,0.03791838192856956,0.0270167543416296,1.6765505524793096e-06,6.862566354742857,0.007708360688088375,0.0,3.249894215433189,0.0,0.0008736848831176758,0.14300860889370542,0.14332453130635567,0.0051239418804704395,0.0,0.13820528787867106,0.0,0.009892214193152374,0.006819990463554859,0.02414241238688648,0.01047097638047329,0.0,0.09477616846561432,0.0,45200000,1.0546246541102524,0.0,0.9864930251569314,5.6800065601168885,0.0,0.8268113581703777,0.0,4.903567274953193,0.006933183575140944,0.14332453130635567,0.0,0.0,0.1384202692156408,4.182713031768799,3.249894215433189,0.02957610150330519,0.0,200,225,0.0,225,0.1384202692156408,0.0,0.8268113581703777,0.009892214193152374,0.14300860889370542,0.13818158362716562,0.02414241238688648,225,4.640198888631012,0.14304118669059307,200,0.0,0.0,0.0270167543416296,2.8743914701180144,225,4.64019888863101,5.6800065601168885,0.13820528787867106,0.0051239418804704395,0.095649853348732,0.13818158362716562,0.006933183575140944,0.0,4.903567274953193,1.0546246541102524,225,6.862566354742857,10,10,0.02957610150330519,0.007708360688088375,4.64019888863101,0.01047097638047329,4.640198888631012,2.8743914701180144,0.03791838192856956,0.9864930251569314
2.8683080102169455e-07,0.14435312816600038,0.036922766282789836,0.025609255639512645,2.8683080102169455e-07,6.751734820682044,0.006760947940140298,0.0,3.8007888859619867,0.0,4.303455352783203e-05,0.14431521047610243,0.14465861549724374,9.971465925137108e-08,0.0,0.14510274262106676,0.0,0.011328260648474569,0.0026643886230885983,0.02509703102295987,0.010685065235404991,0.0,0.21307523548603058,0.0,45400000,1.073132414394452,0.0,0.7048057865357853,8.80636783139516,0.0,1.3375131902440023,0.0,5.007197461967828,0.007101231335404094,0.14465861549724374,0.0,0.0,0.14541640110864004,4.175648212432861,3.8007888859619867,0.030711361025513913,0.0,200,226,0.0,226,0.14541640110864004,0.0,1.3375131902440023,0.011328260648474569,0.14431521047610243,0.1450674895620541,0.02509703102295987,226,5.275842446394795,0.14435312816600038,200,0.0,0.0,0.025609255639512645,3.1980329399537606,226,5.275842446394792,8.80636783139516,0.14510274262106676,9.971465925137108e-08,0.2131182700395584,0.1450674895620541,0.007101231335404094,0.0,5.007197461967828,1.073132414394452,226,6.751734820682044,10,10,0.030711361025513913,0.006760947940140298,5.275842446394792,0.010685065235404991,5.275842446394795,3.1980329399537606,0.036922766282789836,0.7048057865357853
9.770184418928845e-09,0.14179296244373507,0.0379794781442414,0.026669815191893466,9.770184418928845e-09,6.4408739649119395,0.006963741231964374,0.0,4.651325900842519,0.0,0.00028409063816070557,0.14176292841871585,0.14204942806695997,6.051114220115844e-07,0.0,0.14356704529018652,0.0,0.01173216711778859,0.006511295679956675,0.027640033271251262,0.010902859658767446,0.0,0.23862579464912415,0.0,45600000,1.090814946530993,0.0,0.7505399617662576,7.252694586184934,0.0,0.798488945918704,0.0,5.094799374587432,0.006815787813465892,0.14204942806695997,0.0,0.0,0.1438626027418227,4.16398286819458,4.651325900842519,0.03379833496535522,0.0,200,227,0.0,227,0.1438626027418227,0.0,0.798488945918704,0.01173216711778859,0.14176292841871585,0.14352960221479705,0.027640033271251262,227,5.462763025444504,0.14179296244373507,200,0.0,0.0,0.026669815191893466,3.313442718578314,227,5.462763025444501,7.252694586184934,0.14356704529018652,6.051114220115844e-07,0.23890988528728485,0.14352960221479705,0.006815787813465892,0.0,5.094799374587432,1.090814946530993,227,6.4408739649119395,10,10,0.03379833496535522,0.006963741231964374,5.462763025444501,0.010902859658767446,5.462763025444504,3.313442718578314,0.0379794781442414,0.7505399617662576
1.0928524596681977e-08,0.1429785944279724,0.037969533640456916,0.025421700425512377,1.0928524596681977e-08,8.10212519342381,0.006676871756267341,0.0,3.3903896248845813,0.0,8.195638656616211e-05,0.14294591480084723,0.14326287503099547,1.2938308462481752e-05,0.0,0.14084962189031347,0.0,0.011022324812771515,0.004104326479136944,0.027431239374065313,0.011917566920089122,0.0,0.5671374797821045,0.0,45800000,1.1638017882571579,0.0,1.2124498367096512,6.8742823390415815,0.0,1.0553824749524168,0.0,5.531041038905057,0.007647362146529066,0.14326287503099547,0.0,0.0,0.14112716774738693,4.163990020751953,3.3903896248845813,0.03313167775686347,0.0,200,228,0.0,228,0.14112716774738693,0.0,1.0553824749524168,0.011022324812771515,0.14294591480084723,0.14081276792526354,0.027431239374065313,228,5.1445380402717245,0.1429785944279724,200,0.0,0.0,0.025421700425512377,2.8087605658402097,228,5.144538040271722,6.8742823390415815,0.14084962189031347,1.2938308462481752e-05,0.5672194361686707,0.14081276792526354,0.007647362146529066,0.0,5.531041038905057,1.1638017882571579,228,8.10212519342381,10,10,0.03313167775686347,0.006676871756267341,5.144538040271722,0.011917566920089122,5.1445380402717245,2.8087605658402097,0.037969533640456916,1.2124498367096512
7.992406012311379e-08,0.14394500630804952,0.037908265301464815,0.02703690738369192,7.992406012311379e-08,6.047535780370124,0.006779003713856825,0.0,3.735094276231442,0.0,0.0008136779069900513,0.14391035152344148,0.14423381749508446,0.00018064899082653922,0.0,0.14723385062367483,0.0,0.011132336305305574,0.006523254327476025,0.029221140964528082,0.010677151377867365,0.0,0.15957996249198914,0.0,46000000,1.0739124641439637,0.0,0.6907075120891966,6.721588281341711,0.0,0.9923181437477254,0.0,5.002719403577441,0.006715694625686854,0.14423381749508446,0.0,0.0,0.1475624927265972,4.153415203094482,3.735094276231442,0.03631913965546291,0.0,200,229,0.0,229,0.1475624927265972,0.0,0.9923181437477254,0.011132336305305574,0.14391035152344148,0.14719244474757767,0.029221140964528082,229,5.203231668514155,0.14394500630804952,200,0.0,0.0,0.02703690738369192,3.638588203803209,229,5.203231668514157,6.721588281341711,0.14723385062367483,0.00018064899082653922,0.1603936403989792,0.14719244474757767,0.006715694625686854,0.0,5.002719403577441,1.0739124641439637,229,6.047535780370124,10,10,0.03631913965546291,0.006779003713856825,5.203231668514157,0.010677151377867365,5.203231668514155,3.638588203803209,0.037908265301464815,0.6907075120891966
4.474897943720461e-07,0.14503469818536477,0.03604469224595407,0.024706317197362465,4.474897943720461e-07,8.742036491033137,0.007933515920917329,0.0,3.9235996548740424,0.0,9.834766387939453e-06,0.14499646793513557,0.14532263525647718,0.0027801821585375676,0.0,0.1460938906516175,0.0,0.01180585815967566,0.001735458499751985,0.026071560501367864,0.01120171214617259,0.0,0.3463652729988098,0.0,46200000,1.114704689270067,0.0,0.8773261631670958,7.123394343551277,0.0,0.9444115846825033,0.0,5.233626181356659,0.007705102886536907,0.14532263525647718,0.0,0.0,0.14637201994265195,4.140117168426514,3.9235996548740424,0.034345866173509994,0.0,200,230,0.0,230,0.14637201994265195,0.0,0.9444115846825033,0.01180585815967566,0.14499646793513557,0.14604924234904726,0.026071560501367864,230,5.501973961918793,0.14503469818536477,200,0.0,0.0,0.024706317197362465,4.033038183871876,230,5.501973961918795,7.123394343551277,0.1460938906516175,0.0027801821585375676,0.34637510776519775,0.14604924234904726,0.007705102886536907,0.0,5.233626181356659,1.114704689270067,230,8.742036491033137,10,10,0.034345866173509994,0.007933515920917329,5.501973961918795,0.01120171214617259,5.501973961918793,4.033038183871876,0.03604469224595407,0.8773261631670958
1.0202413396003952e-07,0.14218400224642053,0.03692278496638331,0.027624995238505808,1.0202413396003952e-07,6.785388194181701,0.004622850999674478,0.0,3.5082722124393095,0.0,0.0005470067262649536,0.14215388605206852,0.14246538782704868,6.3704658282164825e-06,0.0,0.13871583759438366,0.0,0.01020571460052651,0.00642891600728035,0.022891283297263143,0.010732465770291766,0.0,0.21393665671348572,0.0,46400000,1.084341732528366,0.0,0.7381324406768528,6.791098695194796,0.0,1.0121234101177259,0.0,5.018920420765343,0.00743994655760906,0.14246538782704868,0.0,0.0,0.13901520784597343,4.141716957092285,3.5082722124393095,0.030272268047972967,0.0,200,231,0.0,231,0.13901520784597343,0.0,1.0121234101177259,0.01020571460052651,0.14215388605206852,0.13869247111731192,0.022891283297263143,231,4.774999950756645,0.14218400224642053,200,0.0,0.0,0.027624995238505808,3.6815124224054028,231,4.774999950756646,6.791098695194796,0.13871583759438366,6.3704658282164825e-06,0.21448366343975067,0.13869247111731192,0.00743994655760906,0.0,5.018920420765343,1.084341732528366,231,6.785388194181701,10,10,0.030272268047972967,0.004622850999674478,4.774999950756646,0.010732465770291766,4.774999950756645,3.6815124224054028,0.03692278496638331,0.7381324406768528
4.197220267421307e-09,0.141557196206593,0.036869716090169834,0.025743955216518132,4.197220267421307e-09,7.691081393055343,0.007655429300016847,0.0,3.672435198527424,0.0,1.3649463653564453e-05,0.14152508293340016,0.14185433438974415,0.0031229113424754,0.0,0.1485411217207433,0.0,0.011299917228123775,0.0016995591577142477,0.026179130146936597,0.0111367557298763,0.0,0.31586652994155884,0.0,46600000,1.1035897064904707,0.0,0.8827497980142821,7.451282746466502,0.0,1.078726385798477,0.0,5.198987106803684,0.007164486944372192,0.14185433438974415,0.0,0.0,0.14884072975384338,4.135834693908691,3.672435198527424,0.03293473393861753,0.0,200,232,0.0,232,0.14884072975384338,0.0,1.078726385798477,0.011299917228123775,0.14152508293340016,0.1485031890929875,0.026179130146936597,232,5.276189462685095,0.141557196206593,200,0.0,0.0,0.025743955216518132,3.527610885677015,232,5.276189462685096,7.451282746466502,0.1485411217207433,0.0031229113424754,0.3158801794052124,0.1485031890929875,0.007164486944372192,0.0,5.198987106803684,1.1035897064904707,232,7.691081393055343,10,10,0.03293473393861753,0.007655429300016847,5.276189462685096,0.0111367557298763,5.276189462685095,3.527610885677015,0.036869716090169834,0.8827497980142821
1.9842596662477162e-14,0.14279251497736836,0.03788434883781363,0.026044044534892716,1.9842596662477162e-14,7.110281740244759,0.007954096180072567,0.0,4.0784714501165755,0.0,9.804964065551758e-06,0.1427600516696632,0.14309728732540425,0.004323840534891187,0.0,0.14034581495809456,0.0,0.010918817106117123,0.0006970457616262138,0.02610679325002981,0.01095145223950591,0.0,0.28045594692230225,0.0,46800000,1.0869404702275527,0.0,0.9599994593645427,6.282152949020624,0.0,0.5879952208418089,0.0,5.1129454531814575,0.0070888618953935155,0.14309728732540425,0.0,0.0,0.14062497262713727,4.1279754638671875,4.0784714501165755,0.036927217528028966,0.0,200,233,0.0,233,0.14062497262713727,0.0,0.5879952208418089,0.010918817106117123,0.1427600516696632,0.1403115066053684,0.02610679325002981,233,5.104823586383076,0.14279251497736836,200,0.0,0.0,0.026044044534892716,3.0521431109149217,233,5.104823586383075,6.282152949020624,0.14034581495809456,0.004323840534891187,0.2804657518863678,0.1403115066053684,0.0070888618953935155,0.0,5.1129454531814575,1.0869404702275527,233,7.110281740244759,10,10,0.036927217528028966,0.007954096180072567,5.104823586383075,0.01095145223950591,5.104823586383076,3.0521431109149217,0.03788434883781363,0.9599994593645427
