GaussianMLPPolicy/Entropy,Evaluation/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,Evaluation/NumEpisodes,GaussianMLPValueFunction/dLoss,Evaluation/MinReturn,GaussianMLPValueFunction/LossBefore,GaussianMLPValueFunction/LossAfter,GaussianMLPPolicy/KLBefore,Evaluation/SuccessRate,Evaluation/EpisodeMeanMinGraspReward,Evaluation/EpisodeMeanMaxInPlaceReward,GaussianMLPPolicy/LossBefore,Evaluation/MaxReturn,Evaluation/EpisodeMeanGraspReward,Evaluation/EpisodeMeanMinInPlaceReward,Evaluation/Iteration,Evaluation/EpisodeMeanMaxGraspReward,Evaluation/MinReward,GaussianMLPPolicy/KL,Evaluation/StdReturn,Evaluation/TerminationRate,TotalEnvSteps,Evaluation/MaxReward,Evaluation/AverageReturn,Evaluation/EpisodeMeanInPlaceReward,Evaluation/GraspSuccessRate,GaussianMLPPolicy/dLoss,Evaluation/NearObject
4.587532997131348,1.472309183873935,-0.7867661714553833,50,3.7632495164871216,0.9328641708513424,4.315629482269287,0.5523799657821655,0.0,0.0,5.46192164914012e-05,0.15281667011080796,-0.7838385701179504,30.891390307733023,0.01217793178709125,0.14546516835269868,10,0.0838191088544531,3.505902066053378e-09,0.007776816375553608,4.3378605201690315,0.0,275000,0.3009605149673674,4.768140564971921,0.14820888831277115,0.0,0.0029276013374328613,0.02
4.4905171394348145,1.8507571907626428,-0.6352941989898682,50,15.84276556968689,1.808023789823141,16.85826873779297,1.015503168106079,0.0,0.0,0.00010920297525224195,0.14534391037563613,-0.6273012757301331,20.742061742980198,0.019062240677856935,0.1390458119473156,11,0.1077796285968848,3.128997587342539e-12,0.0112508125603199,4.036081222988627,0.0,300000,0.1284764676799534,6.920922818327425,0.14138237595833758,0.0,0.007992923259735107,0.12
4.406284332275391,2.06442366456367,-0.7153245210647583,50,0.8409872055053711,1.9326186703595045,1.9881746768951416,1.1471874713897705,0.0,0.0,4.216312503150706e-06,0.15528737945653054,-0.7111004590988159,20.246534907977193,0.02325727646279023,0.13658635199479444,12,0.16632890924484162,1.4187819469061023e-10,0.007947812788188457,3.810006000437042,0.0,325000,0.15201029179189987,7.902670016232276,0.14452899489307286,0.0,0.004224061965942383,0.14
4.325802326202393,2.0424294249643027,-0.6443029046058655,50,0.9064246416091919,2.0282952318171215,1.9686837196350098,1.0622590780258179,0.0,0.0,4.207153022739018e-06,0.15485159377946825,-0.6416431069374084,21.13605613471988,0.02265678866687387,0.14215714382556804,13,0.15559761979630538,7.692985382471912e-10,0.008037456311285496,4.141908092705173,0.0,350000,0.13558465348486032,7.241819580133393,0.14710058894828268,0.0,0.0026597976684570312,0.12
4.193583965301514,1.9522568936786475,-0.7288290858268738,50,2.754603862762451,2.579601022682707,3.962346315383911,1.20774245262146,0.0,0.0,3.4872454798059397e-06,0.1657440160026198,-0.724470317363739,50.76551628708388,0.026957481884837084,0.13862181656914846,14,0.15695125110234343,1.0140945652442323e-11,0.007761085405945778,8.45086059822026,0.0,375000,4.122652036410834,8.75092796644524,0.15089724901151227,0.0,0.004358768463134766,0.12
4.120380401611328,2.4291829159240312,-0.6133319735527039,50,3.1870843172073364,2.5577077681151,4.280619144439697,1.0935348272323608,0.0,0.0,5.3817605763713926e-05,0.157234157557827,-0.6084438562393188,23.388035554001057,0.03217829465607232,0.13586748049741387,15,0.1956029296525118,1.5478002723632804e-11,0.008882187306880951,5.78044935956437,0.0,400000,0.1849316191259612,9.468380869430264,0.14694401567457763,0.0,0.00488811731338501,0.12
4.0312275886535645,2.3483963357481032,-0.6523023247718811,50,1.4358308911323547,3.595206360002948,2.00225567817688,0.5664247870445251,0.0,0.0,1.0271374513930272e-05,0.1658939171333784,-0.6484161019325256,19.15643879010729,0.022444959263967817,0.13097394090684988,16,0.15952227100816577,2.0475275866840926e-10,0.00813229475170374,2.9631600961685187,0.0,425000,0.14651816175762616,8.203002983714478,0.1441764080268704,0.0,0.0038862228393554688,0.06
3.966827154159546,2.764039516706838,-0.697808027267456,50,7.425306439399719,2.858804197409479,8.937016487121582,1.5117100477218628,0.0,0.02,1.475983807505172e-05,0.19466724202993393,-0.6949431300163269,33.014825425125956,0.040375148011015875,0.13186273825524394,17,0.25388472547144164,2.927071540550184e-11,0.0072450474835932255,6.291210158319344,0.0,450000,2.3203075169626963,11.702439628885529,0.1577887311638771,0.0,0.0028648972511291504,0.24
3.8931806087493896,2.446881187776979,-0.6791283488273621,50,1.719038486480713,2.4809018874734665,2.8301517963409424,1.1111133098602295,0.0,0.0,3.021657846911161e-06,0.15796171780261542,-0.6729835867881775,27.567951688564076,0.03797615613563101,0.13160003199594597,18,0.25171036213736625,2.7446438720139065e-11,0.006873711012303829,6.664628058747477,0.0,475000,0.16140551320687563,10.377254390900703,0.14516802012175056,0.0,0.00614476203918457,0.22
3.798374652862549,4.310226853600214,-0.7225316166877747,50,13.272555828094482,2.5996514690015142,16.11138153076172,2.8388257026672363,0.0,0.0,0.00043556787012242527,0.17153290773518404,-0.7153919339179993,113.65258830636208,0.055988509718730706,0.11927263373131756,19,0.36821286973014666,9.22917653667854e-12,0.007676754146814346,15.725563869373785,0.0,500000,2.4004962233884863,15.65947856695735,0.14112164005686,0.04,0.007139682769775391,0.36
3.7808456420898438,2.9976820024432413,-0.04787516966462135,50,9.718581438064575,2.4059698752457015,10.995474815368652,1.2768933773040771,0.0,0.0,0.00010380816680633511,0.17254427520462495,-0.03863907605409622,45.976150146524255,0.049007915526254366,0.1201029360584575,20,0.26282788235619736,1.7647660578462831e-10,0.005082752089947462,8.323944874387095,0.0,525000,0.2904698813375205,13.041174159352451,0.14416839202963813,0.0,0.009236093610525131,0.22
3.7260820865631104,4.065750209323664,-0.6735361218452454,50,3.7030022144317627,2.2617649663648614,5.602586269378662,1.8995840549468994,0.0,0.0,0.0007207719453638104,0.19337608209154716,-0.6672117114067078,59.55950539089375,0.0819590932178576,0.11285892652703237,21,0.43839867708281605,7.091881670396853e-12,0.005885866470634937,12.486675841579059,0.0,550000,2.7339073472306166,19.381390635120546,0.14711475131112736,0.02,0.006324410438537598,0.44
3.6606101989746094,4.0685188556518135,-0.6469724774360657,50,2.3420326709747314,1.849444566027167,4.397340774536133,2.0553081035614014,0.0,0.0,0.0009782711356228979,0.2122705635913617,-0.64319908618927,73.27751181375312,0.09145515614705642,0.10705242536857684,22,0.413293341927998,5.469247590475737e-11,0.0074668810702860355,13.458262130463616,0.0,575000,2.987532694698802,20.413157512196893,0.15361218583532768,0.02,0.0037733912467956543,0.52
3.6048662662506104,4.758361480015392,-0.6580015420913696,50,1.9266395568847656,5.564517223157263,3.7769968509674072,1.8503572940826416,0.0,0.0,0.0018322299305386159,0.21691399563753205,-0.6592355966567993,78.19446705921408,0.08987295553378763,0.11252027654865197,23,0.5054545399675128,4.7287310697523874e-11,0.012712299823760986,15.016762355496745,0.0,600000,4.523537592819885,21.94463308503009,0.15619353740871614,0.04,-0.0012340545654296875,0.54
3.54813289642334,3.4403033959674905,-0.6820498704910278,50,1.8585402965545654,2.8126382610814384,2.947533130645752,1.0889928340911865,0.0,0.0,0.0015563793852131664,0.18010724641952128,-0.6693679690361023,42.864560197659195,0.061871730506156124,0.11884981510206623,24,0.35050628842981774,2.8347284876983678e-11,0.008074632845818996,9.739650794526614,0.0,625000,2.673485326506148,14.955945665352619,0.14672363119983348,0.02,0.012681901454925537,0.36
3.483173370361328,4.965211744629351,-0.7105615139007568,50,10.011281728744507,5.152900229926525,11.810807228088379,1.799525499343872,0.0,0.0,0.003191880859164242,0.21928960883634915,-0.702492892742157,74.00714022188919,0.11060649772811448,0.11883522099489031,25,0.5357973268641716,1.551782489429829e-11,0.008434142917394638,14.702776243582026,0.0,650000,2.4895484783916197,25.324138785027035,0.16345230517481266,0.06,0.008068621158599854,0.78
3.4461066722869873,5.416340509146494,-0.5926526784896851,50,4.712342739105225,4.5765506233883535,6.703766822814941,1.9914240837097168,0.0,0.0,0.003980653424789518,0.19832933128617736,-0.5862951874732971,77.4770789126953,0.13333678739266158,0.10654100635627456,26,0.5456535305171911,2.1213354134833562e-10,0.007836990989744663,14.860740833531414,0.0,675000,2.4578580110782484,28.11290442585562,0.14477527887247915,0.06,0.0063574910163879395,0.64
3.3842077255249023,5.553670116760781,-0.3503866493701935,50,3.050055146217346,6.3954268640726255,4.7762861251831055,1.7262309789657593,0.0,0.0,0.0036099864350930045,0.21905498089004571,-0.34398555755615234,81.85407195871873,0.14114278134224198,0.10333458993476975,27,0.5631365116935337,6.442403152005835e-10,0.005186621565371752,14.437617561785189,0.0,700000,2.2613382055897424,28.578473446192998,0.14804514076689876,0.04,0.006401091814041138,0.76
3.3450090885162354,5.647962562214406,-0.6136228442192078,50,4.943520784378052,10.313180812351327,7.2863850593566895,2.3428642749786377,0.0,0.02,0.0061296088576999405,0.256583361423697,-0.6071566343307495,110.95201394809895,0.15616112397987578,0.10042970365260658,28,0.5857313841147335,7.384558675987573e-10,0.007062642835080624,17.678407346484445,0.0,725000,2.711938453151939,32.91852556014444,0.16973015248268794,0.08,0.006466209888458252,0.76
3.3173327445983887,6.977517085427121,-0.6318849325180054,50,2.113830089569092,5.00793519324879,4.269715785980225,2.155885696411133,0.0,0.0,0.005319991391312115,0.21102156579014175,-0.6233541965484619,101.35430853149953,0.16053534728951224,0.09806695283291372,29,0.6257194634630466,4.705357647688901e-10,0.004904455039650202,20.679769874899385,0.0,750000,2.950377323061968,35.77691283257808,0.15084944747081092,0.12,0.008530735969543457,0.84
3.286857843399048,7.180318230422558,-0.3954562842845917,50,2.570784091949463,8.539070980283196,4.579732418060303,2.00894832611084,0.0,0.0,0.004763396283568047,0.1875402093739506,-0.3880835473537445,98.42937432029001,0.15387058201736756,0.09647085975750608,30,0.5970068318362887,2.2261184466087882e-08,0.00867547933012247,17.95906614188551,0.0,775000,2.5355063462451337,32.220646244772595,0.13821916893366346,0.12,0.007372736930847168,0.72
3.2330434322357178,5.136699996745898,-0.18145844340324402,50,3.0699896812438965,4.217405587814881,4.435446739196777,1.3654570579528809,0.0,0.0,0.0012677585622118243,0.17418931355752765,-0.16634990274906158,60.379088278611604,0.10343322569039136,0.10032303426054508,31,0.4399980261327632,7.263589271715631e-10,0.00890484917908907,11.82299749242412,0.0,800000,2.524329955630123,22.54269315866842,0.13675353857694753,0.02,0.015108540654182434,0.46
3.1905014514923096,7.425726492155727,-0.7922441363334656,50,9.797685861587524,9.42020195118452,11.96720027923584,2.1695144176483154,0.0,0.04,0.0055607156893727975,0.23790074199129202,-0.7847791314125061,138.6565831053088,0.17077167603491097,0.10791161869240462,32,0.5738661246653318,6.829547739898981e-11,0.0069725667126476765,19.09883404487491,0.0,825000,3.31084550798303,36.72370506629455,0.16326742353154347,0.06,0.007465004920959473,0.7
3.157485246658325,7.221127798669517,-0.4538781940937042,50,10.523189067840576,8.067651688664586,13.306222915649414,2.783033847808838,0.0,0.0,0.004996230693333626,0.2330713643650512,-0.44524824619293213,134.11660917773335,0.15613583555648528,0.10187971074842878,33,0.5723222128340278,6.682232714001042e-10,0.01025279052555561,25.51646955028215,0.0,850000,5.113879754787771,38.15024192099193,0.167861198132894,0.06,0.008629947900772095,0.7
3.0556747913360596,7.698401949850785,-0.9869517683982849,50,19.940584659576416,6.782975369378806,24.90648078918457,4.965896129608154,0.0,0.02,0.006222935102024707,0.23208939346722232,-0.9721769690513611,521.2233584855014,0.16588542811630075,0.11031706993787503,34,0.6000472258994546,6.365958998100656e-10,0.00889703631401062,72.47669187269184,0.0,875000,10.0,44.16974720725895,0.16550061213778014,0.04,0.014774799346923828,0.8
3.023254632949829,6.594703556769462,-0.1872757077217102,50,1.9353575706481934,1.9651655303901232,4.2925333976745605,2.357175827026367,0.0,0.0,0.006615709620844465,0.19892628872085477,-0.17499299347400665,98.84928309877523,0.18986563708364476,0.10477382314788537,35,0.565205126001977,1.1894334448068764e-11,0.007288887165486813,18.577779096092858,0.0,900000,2.645369640614427,37.523607049655666,0.1486292098878809,0.04,0.012282714247703552,0.68
2.9979898929595947,7.524945879728881,-0.494751513004303,50,1.7310173511505127,8.21087615588332,3.99281644821167,2.2617990970611572,0.0,0.0,0.006770878313891188,0.25478582730506016,-0.48305514454841614,123.86046388198143,0.17046992409383108,0.10305909380684611,36,0.5900140524963977,1.8059657868951372e-09,0.007839007303118706,22.793580847521383,0.0,925000,2.6966689859848305,37.51763855695892,0.17375472034785974,0.04,0.01169636845588684,0.82
2.965073823928833,7.55997633132104,-0.3823406994342804,50,3.2940741777420044,4.084694224271227,5.1415910720825195,1.8475168943405151,0.0,0.0,0.004561494564645218,0.24158153024041337,-0.3721543848514557,133.2600690512338,0.16015072119591803,0.10719270977883744,37,0.5628072904970584,3.5639250769479643e-10,0.006259882356971502,30.434564839005198,0.0,950000,6.378620165010752,36.97314402201296,0.17498417534353108,0.0,0.010186314582824707,0.72
2.9503159523010254,9.348326834524384,-1.8679733276367188,50,713.3588790893555,9.543612572145669,814.0237426757812,100.66486358642578,0.0,0.04,0.009413341548565877,0.2739941658151935,-1.867228627204895,2181.8083501801716,0.20879324053962237,0.10373021395684644,38,0.6673029194382871,7.385243936244155e-09,0.009050698019564152,300.94551327505627,0.0,975000,10.0,88.1574839246398,0.18287921095717988,0.04,0.0007447004318237305,0.88
2.946876287460327,5.603676991483039,0.31518250703811646,50,8.961915016174316,5.126431800243169,11.177610397338867,2.215695381164551,0.0,0.0,0.0031721523579753084,0.19125286853498413,0.3459987938404083,74.56290944761486,0.13820091396703782,0.09524490129642399,39,0.4842980007156501,7.453780722649909e-10,0.006467400584369898,15.288067803314268,0.0,1000000,2.0076377199517106,26.510104343174927,0.13743239650851188,0.02,0.03081628680229187,0.5
2.9213409423828125,6.1795902350429115,-0.5731407999992371,50,3.8079426288604736,2.824889291041328,6.026986122131348,2.219043493270874,0.0,0.02,0.005875235970305982,0.25517554822233496,-0.5578328371047974,169.20634037118342,0.15355829271074728,0.10254040873922253,40,0.532226763125942,7.682018751309157e-10,0.005791971459984779,25.601553024212944,0.0,1025000,10.0,32.66660563289693,0.16243315235072145,0.02,0.015307962894439697,0.72
2.8368449211120605,8.672918305090183,-2.482248544692993,50,217.0447177886963,4.775664052606591,235.94427490234375,18.89955711364746,0.0,0.04,0.005278433161227085,0.24540094784457106,-2.4351134300231934,1423.3542351914618,0.16159019237364144,0.10418889224904757,41,0.59831376954717,6.589759753666443e-11,0.00923701748251915,268.14577634919823,0.0,1050000,10.0,87.02321258221069,0.17407597346941067,0.02,0.047135114669799805,0.78
2.8460283279418945,5.207800087446738,0.11367738991975784,50,4.342371463775635,3.9369339642023506,7.017319202423096,2.674947738647461,0.0,0.02,0.003020678091584039,0.2008288339544145,0.137381911277771,89.34141119369845,0.1199125783339923,0.11595030432417529,42,0.43199847821995613,8.759870494464687e-10,0.003268792061135173,13.852998403221362,0.0,1075000,1.70687502511919,26.56457249103422,0.15433742574186674,0.0,0.023704521358013153,0.48
2.8202624320983887,5.52320391075875,-0.6585807800292969,50,1.446821689605713,8.209225078844971,3.8932840824127197,2.446462392807007,0.0,0.0,0.003109175860083841,0.20256199423685792,-0.6456909775733948,117.90528952577274,0.12835575724600212,0.1055716019970622,43,0.46481604978738594,1.3171442012231286e-09,0.008441159501671791,19.663746435235762,0.0,1100000,1.8774632190503149,27.70464725339104,0.1449284401757289,0.02,0.0128898024559021,0.56
2.80509614944458,6.317912082122157,-0.7293722629547119,50,3.951119899749756,6.68553689010797,6.427638530731201,2.4765186309814453,0.0,0.0,0.004680877232146616,0.20806105744895523,-0.7136492729187012,292.92497546428956,0.13175848890106548,0.12202465413876419,44,0.44883966239605677,6.908502540945313e-09,0.0049619050696492195,38.84981730971539,0.0,1125000,5.910896428823904,34.48362957490833,0.15985026543240483,0.02,0.015722990036010742,0.56
2.7739129066467285,6.473532193798408,-0.36982497572898865,50,4.163619518280029,8.881118533549095,6.024055480957031,1.860435962677002,0.0,0.0,0.003281669756126296,0.21810780645102473,-0.35817304253578186,119.2854710440569,0.1417578642543829,0.11278084030497158,45,0.5045408561375904,2.1981527080398615e-10,0.009668324142694473,17.47531353192285,0.0,1150000,2.586437313316515,30.72220849733317,0.15643258530440052,0.02,0.011651933193206787,0.68
2.734492778778076,6.3697056336460705,-0.6083359122276306,50,4.506883144378662,7.451365406692982,6.3525800704956055,1.8456969261169434,0.0,0.0,0.004195070041872586,0.21178570577237,-0.6078586578369141,115.41299387059914,0.15438436683681356,0.11901156394305536,46,0.5011439628979154,1.9457698637526443e-12,0.005924026481807232,17.440365391651422,0.0,1175000,2.238898649259765,32.00418569000642,0.1568866229445391,0.04,0.00047725439071655273,0.64
2.7199490070343018,6.48004443431607,-0.6145616173744202,50,26.17730402946472,2.810554345925333,29.429065704345703,3.2517616748809814,0.0,0.04,0.00585471399324766,0.2514126317570792,-0.6009662747383118,336.0181887671625,0.1516802234934386,0.11810254782179612,47,0.4602119245405897,1.7185128735682293e-09,0.004202821757644415,46.43100882687492,0.0,1200000,6.395675298963158,37.016192664525065,0.17638529925611876,0.06,0.013595342636108398,0.5
2.6996188163757324,6.288921276895663,-0.4638512134552002,50,6.058759689331055,6.055760173774286,8.393001556396484,2.3342418670654297,0.0,0.0,0.0045643343130546,0.21827216229850396,-0.44745951890945435,211.78876464834997,0.1518538609347563,0.114908695989825,48,0.45148449563048404,1.123999742596706e-10,0.009158437140285969,30.16378138957976,0.0,1225000,2.9792086073371795,34.49356173880216,0.15853217940141007,0.02,0.01639169454574585,0.54
2.6678450107574463,5.896027230350479,-0.034076936542987823,50,5.13375449180603,1.5400366512140702,6.791987895965576,1.658233404159546,0.0,0.0,0.00559391547808907,0.18652340434334405,-0.02544805221259594,53.905192977090394,0.17289753494772753,0.10003903043001897,49,0.5658132374437931,2.470725336376988e-10,0.00685174809768796,11.528887725175062,0.0,1250000,1.907911179473541,28.207082081713025,0.13617809520390609,0.04,0.008628884330391884,0.56
2.6019513607025146,5.004555461868079,-0.4415155053138733,50,7.725720643997192,2.567863476417549,9.29342269897461,1.567702054977417,0.0,0.0,0.005139608506152668,0.19988658615370059,-0.42533794045448303,52.27798134491742,0.13637472302541137,0.10587197044320394,50,0.49367570264909966,2.90583905842233e-11,0.01033526100218296,13.773616564260497,0.0,1275000,2.0306939755811655,24.19432759814559,0.146260832693594,0.0,0.01617756485939026,0.64
2.5574471950531006,6.4314903637475505,-0.3922103941440582,50,12.59390640258789,1.8603275469341718,14.480387687683105,1.8864812850952148,0.0,0.0,0.006622840894437843,0.19970617571503882,-0.3771935999393463,86.67484764934082,0.1429713993850405,0.10358040417223975,51,0.5641106815291725,1.710094522455408e-11,0.0081814369186759,19.20108548894836,0.0,1300000,3.1327153499186045,27.9121267773349,0.1432650323234415,0.0,0.015016794204711914,0.7
2.5227599143981934,5.476310886716638,-0.5384275913238525,50,12.767017602920532,4.214000958215221,14.478653907775879,1.7116363048553467,0.0,0.0,0.002161088906949668,0.19943095524083332,-0.5157603025436401,157.16037578726744,0.09985796342232552,0.10298178276691411,52,0.5054417299658113,1.3458383425172135e-11,0.008086091838777065,25.733591448355295,0.0,1325000,3.0742863833476903,23.32512074794108,0.14566357645817463,0.02,0.022667288780212402,0.68
2.505894899368286,6.1525803671343064,-0.31134268641471863,50,9.933108568191528,5.774508599476782,11.67137336730957,1.738264799118042,0.0,0.0,0.007359347798949264,0.20007530571033036,-0.2980611324310303,70.03039242729953,0.16933690601569676,0.11113754787065185,53,0.516683453173201,7.639970021936111e-09,0.007878951728343964,17.51415776644607,0.0,1350000,2.197631519501368,32.474967361762054,0.15276689203455943,0.0,0.013281553983688354,0.66
2.4575788974761963,7.651317365059243,-0.6888595223426819,50,14.408064842224121,5.163752375870591,17.104698181152344,2.6966333389282227,0.0,0.0,0.007239415326146477,0.1824156798908877,-0.6764596700668335,177.2394732609575,0.16251264764535794,0.11001699232392821,54,0.5220923404999627,1.1810476985847479e-10,0.009451005607843399,32.085045851351744,0.0,1375000,2.3026570125774386,35.53513829912181,0.14191153921410654,0.06,0.012399852275848389,0.62
2.432384729385376,7.889058216684316,-0.5494239330291748,50,4.348814487457275,7.349620131528835,6.770971775054932,2.4221572875976562,0.0,0.0,0.009920754537356804,0.2050864261034039,-0.5295737385749817,126.4942196330128,0.20521492358524976,0.09907713401224157,55,0.5781943119446731,7.2461392683604555e-09,0.006130332592874765,23.251334754590832,0.0,1400000,2.957545739427121,39.59633307529954,0.1461508469700087,0.06,0.019850194454193115,0.68
2.3949358463287354,7.920419627868849,-0.6329847574234009,50,21.34298038482666,4.5309553178683135,25.726335525512695,4.383355140686035,0.0,0.0,0.009569202795162789,0.20043076342642846,-0.6158187389373779,568.0228020160206,0.21101767755601195,0.10346947121629275,56,0.6176080292608283,3.7072120991752e-10,0.008332288824021816,77.731007096249,0.0,1425000,4.677972233142504,51.33083429425852,0.14429536358371503,0.12,0.01716601848602295,0.8
2.3762001991271973,7.226594539201856,0.09128614515066147,50,1.9781734943389893,7.805651957356454,4.308747291564941,2.330573797225952,0.0,0.0,0.005883580451103847,0.1825359638726247,0.11567556858062744,87.02257287840166,0.17571787010043027,0.1063211835643462,57,0.5908335578849438,1.1011674752712533e-09,0.005636999383568764,18.04799914350271,0.0,1450000,2.1501754510178976,33.308691599992514,0.1421078173006051,0.02,0.024389423429965973,0.72
2.365326166152954,7.661710169170058,-0.5116696953773499,50,1.9058303833007812,7.63130873240762,4.124920845031738,2.219090461730957,0.0,0.0,0.012135438433178054,0.2004146156822165,-0.5028399229049683,138.3197614728591,0.21400902627970486,0.10457230091445929,58,0.5416581371133963,9.679906144262841e-09,0.0075362385250627995,26.937059233385053,0.0,1475000,2.944231834396443,42.15785403739803,0.15167417626617763,0.04,0.008829772472381592,0.7
2.3377950191497803,7.999150760108584,-0.4162050485610962,50,6.291998863220215,5.3693610914594645,8.521468162536621,2.2294692993164062,0.0,0.04,0.00419732031046269,0.2473101146020743,-0.3905828595161438,208.0508115281371,0.15563762634012698,0.10755779098994953,59,0.54657729110396,1.6875784010070946e-10,0.0055428557097911835,33.96175260079233,0.0,1500000,6.386485188776858,36.00947505716229,0.1711420436629056,0.02,0.025622189044952393,0.74
