MetaTest/pick-place-v2/NearObject,MetaTest/Average/GraspSuccessRate,GaussianMLPPolicy/KLAfter,MetaTest/pick-place-v2/StdReturn,MetaTest/Average/EpisodeMeanMinInPlaceReward,Average/AverageReturn,MetaTest/Average/EpisodeMeanInPlaceReward,Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/MinReturn,MetaTest/pick-place-v2/GraspSuccessRate,Average/TerminationRate,pick-place-v2/MaxReward,pick-place-v2/MinReward,pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,pick-place-v2/TerminationRate,MetaTest/Average/NearObject,MetaTest/Average/EpisodeMeanGraspReward,MetaTest/Average/EpisodeMeanMaxGraspReward,pick-place-v2/NearObject,Average/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanGraspReward,Average/AverageDiscountedReturn,pick-place-v2/EpisodeMeanMaxGraspReward,pick-place-v2/Iteration,Average/SuccessRate,Average/EpisodeMeanMinGraspReward,pick-place-v2/MinReturn,MetaTest/pick-place-v2/Iteration,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,TotalEnvSteps,MetaTest/Average/NumEpisodes,pick-place-v2/StdReturn,pick-place-v2/SuccessRate,MetaTest/Average/TerminationRate,pick-place-v2/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/Average/MinReward,pick-place-v2/AverageReturn,MetaTest/pick-place-v2/MaxReward,pick-place-v2/EpisodeMeanMaxInPlaceReward,Average/NumEpisodes,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/MaxReward,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v2/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-place-v2/AverageReturn,MetaTest/Average/StdReturn,Average/MaxReturn,Average/EpisodeMeanMaxGraspReward,pick-place-v2/GraspSuccessRate,GaussianMLPPolicy/Entropy,Average/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanInPlaceReward,GaussianMLPPolicy/LossBefore,MetaTest/pick-place-v2/MinReward,Average/MaxReward,MetaTest/pick-place-v2/MaxReturn,pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/pick-place-v2/SuccessRate,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/pick-place-v2/TerminationRate,GaussianMLPPolicy/KLBefore,Average/MinReward,Average/GraspSuccessRate,GaussianMLPPolicy/dLoss,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,pick-place-v2/EpisodeMeanMinGraspReward,Average/StdReturn,MetaTest/Average/EpisodeMeanMinGraspReward,Average/NearObject,MetaTest/Average/Iteration,Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/AverageDiscountedReturn,Iteration,pick-place-v2/AverageDiscountedReturn,pick-place-v2/NumEpisodes,Average/MinReturn
0.2,0.0,0.2062927782535553,2.3135542563166576,0.13214015979943775,6.732556830853259,0.1547845970144529,0.20224605061413228,4.598268750603875,0.0,0.0,0.18428268902414327,5.560825626567335e-10,0.16916394965871617,0.01576010916495769,0.1547845970144529,0.0,0.2,0.01576010916495769,0.13896910675661447,0.205,0.015137345318437351,0.015137345318437351,1.7186013956226436,0.16699851350435638,54,0.0,0.0005287405291339649,2.2099538326021717,54,0.18880300476485656,11000000,10,3.2351856979168083,0.0,0.0,27.745182163836628,13.760467988932861,7.12147619506322e-08,6.732556830853259,0.12581591626379812,0.20224605061413228,200,0.00029053965988296184,0.12581591626379812,-0.5024552345275879,10,7.105463470105484,7.1054634701054855,2.3135542563166576,27.745182163836628,0.16699851350435638,0.0,5.663239479064941,0.13443476675061508,0.16916394965871617,-0.5165232419967651,7.12147619506322e-08,0.18428268902414327,13.760467988932861,0.13443476675061508,0.0,0.13896910675661447,7.1054634701054855,4.598268750603875,0.0,0.0,5.560825626567335e-10,0.0,-0.014068007469177246,0.13214015979943775,0.0005287405291339649,3.2351856979168083,0.00029053965988296184,0.205,54,54,0.0,0.18880300476485656,7.105463470105484,54,1.7186013956226436,200,2.2099538326021717
0.1,0.0,0.03490513563156128,0.8691011296094444,0.13684696065597415,6.697151994056851,0.17076459233892552,0.19058373701019954,4.52188072972401,0.0,0.0,0.32653866016174693,7.508912667003175e-10,0.16711310357916595,0.012559646931308338,0.17076459233892552,0.0,0.1,0.012559646931308338,0.14197694654280155,0.12,0.014858047979936,0.014858047979936,1.6382600449086926,0.15476081918259388,55,0.005,0.0003456791172303758,2.150204452334476,55,0.18521722092289647,11200000,10,3.1687123308886265,0.005,0.0,33.01634475027095,7.185323861046884,8.265140710851385e-09,6.697151994056851,0.11462490999337957,0.19058373701019954,200,4.267683372198461e-05,0.11462490999337957,-0.506015956401825,10,5.726617676913753,5.726617676913753,0.8691011296094444,33.01634475027095,0.15476081918259388,0.0,5.663589954376221,0.13894894036600963,0.16711310357916595,-0.5201796293258667,8.265140710851385e-09,0.32653866016174693,7.185323861046884,0.13894894036600963,0.0,0.14197694654280155,5.726617676913753,4.52188072972401,0.0,0.0,7.508912667003175e-10,0.0,-0.014163672924041748,0.13684696065597415,0.0003456791172303758,3.1687123308886265,4.267683372198461e-05,0.12,55,55,0.0,0.18521722092289647,5.726617676913753,55,1.6382600449086926,200,2.150204452334476
0.3,0.0,0.013433041982352734,1.2163337695063587,0.13396301402037541,6.393682009187566,0.16237372590640464,0.1821183528712347,3.60877722028469,0.0,0.0,0.19434644324017292,7.512096864597716e-10,0.1609814738623128,0.01266471799269421,0.16237372590640464,0.0,0.3,0.01266471799269421,0.2254543255988099,0.18,0.014389646763514388,0.014389646763514388,1.691468644107549,0.17111231026776302,56,0.0,0.00039163716862836455,2.0807341961856256,56,0.1868979200514173,11400000,10,2.435646387544181,0.0,0.0,20.501993582786397,7.416735536631343,1.800353028549337e-08,6.393682009187566,0.15271550155320943,0.1821183528712347,200,9.852757051310241e-06,0.15271550155320943,-0.4553057551383972,10,5.4419026298408095,5.4419026298408095,1.2163337695063587,20.501993582786397,0.17111231026776302,0.0,5.6637773513793945,0.13691267988921701,0.1609814738623128,-0.4573548436164856,1.800353028549337e-08,0.19434644324017292,7.416735536631343,0.13691267988921701,0.0,0.2254543255988099,5.4419026298408095,3.60877722028469,0.0,0.0,7.512096864597716e-10,0.0,-0.002049088478088379,0.13396301402037541,0.00039163716862836455,2.435646387544181,9.852757051310241e-06,0.18,56,56,0.0,0.1868979200514173,5.4419026298408095,56,1.691468644107549,200,2.0807341961856256
0.2,0.0,0.014017105102539062,0.7257728544899441,0.14240055846458638,6.015472907653145,0.14954351710939903,0.15843381932107733,5.303702698487454,0.0,0.0,1.8492263173999337,2.9000093258044645e-11,0.14970548775875087,0.014218116697668325,0.14954351710939903,0.0,0.2,0.014218116697668325,0.24587633172745912,0.12,0.013365812977604263,0.013365812977604263,1.5846005941275376,0.16062002201907383,57,0.0,0.00010100988051870489,2.4213087452889352,57,0.15777544146776917,11600000,10,1.5337960032898923,0.0,0.0,16.338323459715443,7.4884379421610365,1.760566200534673e-06,6.015472907653145,0.12962123313518042,0.15843381932107733,200,2.8255142027417574e-05,0.12962123313518042,-0.39030396938323975,10,6.284596500840287,6.284596500840286,0.7257728544899441,16.338323459715443,0.16062002201907383,0.0,5.6635894775390625,0.13789071802969363,0.14970548775875087,-0.3932158052921295,1.760566200534673e-06,1.8492263173999337,7.4884379421610365,0.13789071802969363,0.0,0.24587633172745912,6.284596500840286,5.303702698487454,0.0,0.0,2.9000093258044645e-11,0.0,-0.0029118359088897705,0.14240055846458638,0.00010100988051870489,1.5337960032898923,2.8255142027417574e-05,0.12,57,57,0.0,0.15777544146776917,6.284596500840287,57,1.5846005941275376,200,2.4213087452889352
0.2,0.0,0.0067704813554883,0.8339284415904752,0.12799936348662472,6.827290433717795,0.14427309325447454,0.19557847899392627,3.406373783704885,0.0,0.0,0.24866611744913159,4.613362451856543e-11,0.17021189359248748,0.011203878038309014,0.14427309325447454,0.0,0.2,0.011203878038309014,0.15828880929039152,0.26,0.015456278415839231,0.015456278415839231,1.8290869817732465,0.19159208413880513,58,0.0,0.0009117084171836365,2.744800189002145,58,0.15565575317834165,11800000,10,3.1819561788394384,0.0,0.0,22.13695722568193,6.5178361217118725,2.296064220717299e-08,6.827290433717795,0.10327116509157666,0.19557847899392627,200,2.626426534351441e-05,0.10327116509157666,-0.5166075825691223,10,5.002550241525968,5.002550241525968,0.8339284415904752,22.13695722568193,0.19159208413880513,0.0,5.6635308265686035,0.1367208159719031,0.17021189359248748,-0.5163135528564453,2.296064220717299e-08,0.24866611744913159,6.5178361217118725,0.1367208159719031,0.0,0.15828880929039152,5.002550241525968,3.406373783704885,0.0,0.0,4.613362451856543e-11,0.0,0.00029402971267700195,0.12799936348662472,0.0009117084171836365,3.1819561788394384,2.626426534351441e-05,0.26,58,58,0.0,0.15565575317834165,5.002550241525968,58,1.8290869817732465,200,2.744800189002145
0.2,0.0,0.012614649720489979,2.94242253881543,0.14861944805168387,6.697996216064775,0.17254981412989076,0.19073188092245985,6.185232200396242,0.0,0.0,2.749549433202237,2.0568358176847532e-13,0.1681757235212565,0.01668726885023659,0.17254981412989076,0.0,0.2,0.01668726885023659,0.17424802607717577,0.31,0.015363479414827361,0.015363479414827361,1.8707649911351294,0.2334495260904181,59,0.005,0.00021389078971764477,2.818360376134178,59,0.1801174051723258,12000000,10,2.990131531902034,0.005,0.0,21.654059732102567,16.30692151403191,9.51691371283615e-08,6.697996216064775,0.14247033850247798,0.19073188092245985,200,0.0006510930917869886,0.14247033850247798,-0.48451051115989685,10,7.517681307553813,7.517681307553815,2.94242253881543,21.654059732102567,0.2334495260904181,0.0,5.663527488708496,0.1365145029428072,0.1681757235212565,-0.486970990896225,9.51691371283615e-08,2.749549433202237,16.30692151403191,0.1365145029428072,0.0,0.17424802607717577,7.517681307553815,6.185232200396242,0.0,0.0,2.0568358176847532e-13,0.0,-0.002460479736328125,0.14861944805168387,0.00021389078971764477,2.990131531902034,0.0006510930917869886,0.31,59,59,0.0,0.1801174051723258,7.517681307553813,59,1.8707649911351294,200,2.818360376134178
0.2,0.0,0.022454718127846718,4.0738615675575,0.12637810135239635,7.7039481951608035,0.1684835940527905,0.1719039250947258,6.402162406915818,0.0,0.0,0.20517407428446824,1.4893244591884014e-09,0.15490610817750905,0.020992462364880456,0.1684835940527905,0.0,0.2,0.020992462364880456,0.23500607234484838,0.34,0.018270284979725025,0.018270284979725025,2.033573537413044,0.2373472159069666,60,0.0,0.000912242778423494,2.752551460145839,60,0.20227759369167334,12200000,10,3.698955624912461,0.0,0.0,23.78688760774151,20.59514742966025,1.624882833602054e-06,7.7039481951608035,0.17545097744676783,0.1719039250947258,200,0.0023625864093593267,0.17545097744676783,-0.6552633047103882,10,8.99055268324259,8.990552683242594,4.0738615675575,23.78688760774151,0.2373472159069666,0.0,5.663525581359863,0.13026309663013497,0.15490610817750905,-0.6611083745956421,1.624882833602054e-06,0.20517407428446824,20.59514742966025,0.13026309663013497,0.0,0.23500607234484838,8.990552683242594,6.402162406915818,0.0,0.0,1.4893244591884014e-09,0.0,-0.005845069885253906,0.12637810135239635,0.000912242778423494,3.698955624912461,0.0023625864093593267,0.34,60,60,0.0,0.20227759369167334,8.99055268324259,60,2.033573537413044,200,2.752551460145839
0.6,0.0,16.50824546813965,4.777691612358012,0.12272103817244821,7.8250458453457075,0.16655437591629083,0.18944633015476847,6.413708074284441,0.0,0.0,10.0,2.68181213862841e-11,0.16413359130860464,0.02505134919866389,0.16655437591629083,0.0,0.6,0.02505134919866389,0.3096845856924089,0.21,0.01684855191446933,0.01684855191446933,1.902306747930778,0.18466378337895925,61,0.005,0.0003915174981000483,2.430535914302786,61,0.20852644056668054,12400000,10,7.895795335487063,0.005,0.0,111.93470769125729,19.908633092821248,1.184674236277568e-07,7.8250458453457075,0.23526596521379073,0.18944633015476847,200,0.0028893529236982815,0.23526596521379073,-0.7041872143745422,10,10.548698656531723,10.548698656531723,4.777691612358012,111.93470769125729,0.18466378337895925,0.0,5.66357421875,0.13878244869967915,0.16413359130860464,-0.7007013559341431,1.184674236277568e-07,10.0,19.908633092821248,0.13878244869967915,0.0,0.3096845856924089,10.548698656531723,6.413708074284441,0.0,0.0,2.68181213862841e-11,0.0,0.00348585844039917,0.12272103817244821,0.0003915174981000483,7.895795335487063,0.0028893529236982815,0.21,61,61,0.0,0.20852644056668054,10.548698656531723,61,1.902306747930778,200,2.430535914302786
0.4,0.0,0.01782224513590336,0.8144042573654721,0.1378199170309591,7.931830913546512,0.15875605335441403,0.1927253379340561,5.46973076635938,0.0,0.0,0.397414458448766,1.0318395656085324e-10,0.17227387036596575,0.016818313563329187,0.15875605335441403,0.0,0.4,0.016818313563329187,0.20333196936401166,0.28,0.0184398930028346,0.0184398930028346,2.050878427848559,0.21440528570433287,62,0.0,0.0007967544382941532,2.528531834257807,62,0.17385490200947806,12600000,10,2.9923138996923266,0.0,0.0,24.405849153054824,8.300918984741298,1.5687697304419215e-06,7.931830913546512,0.12471732403530125,0.1927253379340561,200,1.637395032516663e-05,0.12471732403530125,-0.7047303318977356,10,7.360398466450124,7.360398466450128,0.8144042573654721,24.405849153054824,0.21440528570433287,0.0,5.663571834564209,0.13695004440641878,0.17227387036596575,-0.7076183557510376,1.5687697304419215e-06,0.397414458448766,8.300918984741298,0.13695004440641878,0.0,0.20333196936401166,7.360398466450128,5.46973076635938,0.0,0.0,1.0318395656085324e-10,0.0,-0.002888023853302002,0.1378199170309591,0.0007967544382941532,2.9923138996923266,1.637395032516663e-05,0.28,62,62,0.0,0.17385490200947806,7.360398466450124,62,2.050878427848559,200,2.528531834257807
0.3,0.0,0.016569148749113083,3.720597714591954,0.12014027310603877,7.428285785811047,0.1536234004040223,0.16655831141767052,5.822455640432598,0.0,0.0,0.4196389900558358,1.8262159869163943e-10,0.15378656002934646,0.020063523074562533,0.1536234004040223,0.0,0.3,0.020063523074562533,0.22852621558221084,0.195,0.017185244150163103,0.017185244150163103,1.9444834130134314,0.20360406205435694,63,0.0,0.0003401748163569004,2.7349031508395174,63,0.1822278516503209,12800000,10,2.3054713775472258,0.0,0.0,21.437701833664025,18.88982478343674,2.493413430615542e-07,7.428285785811047,0.1783741374650684,0.16655831141767052,200,0.0026597426177966932,0.1783741374650684,-0.6235169768333435,10,8.502580786844863,8.502580786844867,3.720597714591954,21.437701833664025,0.20360406205435694,0.0,5.663057327270508,0.13523342524477705,0.15378656002934646,-0.6245752573013306,2.493413430615542e-07,0.4196389900558358,18.88982478343674,0.13523342524477705,0.0,0.22852621558221084,8.502580786844867,5.822455640432598,0.0,0.0,1.8262159869163943e-10,0.0,-0.0010582804679870605,0.12014027310603877,0.0003401748163569004,2.3054713775472258,0.0026597426177966932,0.195,63,63,0.0,0.1822278516503209,8.502580786844863,63,1.9444834130134314,200,2.7349031508395174
0.2,0.0,0.011698329821228981,2.3732931982327248,0.1374471426334548,7.915901987712943,0.15855042215491374,0.19759305463391819,5.309035252750674,0.0,0.0,0.23935087460129575,2.1921763510808835e-12,0.1702269832062388,0.019551045460441185,0.15855042215491374,0.0,0.2,0.019551045460441185,0.21098558595558217,0.295,0.01883805328413908,0.01883805328413908,2.140398785706589,0.23254935526023338,64,0.0,0.0006845432714530273,3.598729841437021,64,0.16488981972562244,13000000,10,2.798318256630869,0.0,0.0,21.81673003321916,14.310228709424639,1.9578267486848786e-09,7.915901987712943,0.133858925218119,0.19759305463391819,200,1.4445443717920879e-05,0.133858925218119,-0.6932084560394287,10,8.06991078011545,8.069910780115453,2.3732931982327248,21.81673003321916,0.23254935526023338,0.0,5.662583351135254,0.13694859860189643,0.1702269832062388,-0.6936708092689514,1.9578267486848786e-09,0.23935087460129575,14.310228709424639,0.13694859860189643,0.0,0.21098558595558217,8.069910780115453,5.309035252750674,0.0,0.0,2.1921763510808835e-12,0.0,-0.0004623532295227051,0.1374471426334548,0.0006845432714530273,2.798318256630869,1.4445443717920879e-05,0.295,64,64,0.0,0.16488981972562244,8.06991078011545,64,2.140398785706589,200,3.598729841437021
0.3,0.0,0.017284438014030457,3.8755200150117113,0.14058102908159759,7.718694181352187,0.1471172840837281,0.16862061223255456,6.306947654201012,0.0,0.0,0.20993264736624537,4.936005070473888e-11,0.151506876330781,0.01992278380190244,0.1471172840837281,0.0,0.3,0.01992278380190244,0.2251919356086621,0.38,0.01866485465126298,0.01866485465126298,2.1737752527498237,0.2373066135511241,65,0.0,0.00047463376959510706,2.6963744313584375,65,0.15076944636020304,13200000,10,2.4417275435760715,0.0,0.0,21.34648072362665,19.720143757688277,9.731409681395585e-08,7.718694181352187,0.13527812228073843,0.16862061223255456,200,8.560989331891192e-06,0.13527812228073843,-0.646781325340271,10,8.383298404887633,8.383298404887636,3.8755200150117113,21.34648072362665,0.2373066135511241,0.0,5.661997318267822,0.12984188305657882,0.151506876330781,-0.6481664776802063,9.731409681395585e-08,0.20993264736624537,19.720143757688277,0.12984188305657882,0.0,0.2251919356086621,8.383298404887636,6.306947654201012,0.0,0.0,4.936005070473888e-11,0.0,-0.0013851523399353027,0.14058102908159759,0.00047463376959510706,2.4417275435760715,8.560989331891192e-06,0.38,65,65,0.0,0.15076944636020304,8.383298404887633,65,2.1737752527498237,200,2.6963744313584375
0.3,0.0,0.026826420798897743,2.651663129202213,0.13814137946799468,7.956341566306269,0.1583801797607501,0.18003369950093656,5.623974542056576,0.0,0.0,0.4041018742996491,1.8077273191874126e-12,0.15937478676699482,0.02083033409976088,0.1583801797607501,0.0,0.3,0.02083033409976088,0.24949307074522706,0.33,0.01915367118238906,0.01915367118238906,2.1968677385794964,0.23759579360393432,66,0.005,0.00011743955198084966,2.986325387024162,66,0.16832588043875318,13400000,10,2.8118657218848675,0.005,0.0,23.564452651888768,15.2287873273174,1.5871204865721498e-10,7.956341566306269,0.2369934851475486,0.18003369950093656,200,8.870855364059303e-06,0.2369934851475486,-0.6875615119934082,10,8.40499353290495,8.404993532904951,2.651663129202213,23.564452651888768,0.23759579360393432,0.0,5.6620283126831055,0.13443577841070484,0.15937478676699482,-0.6948477625846863,1.5871204865721498e-10,0.4041018742996491,15.2287873273174,0.13443577841070484,0.0,0.24949307074522706,8.404993532904951,5.623974542056576,0.0,0.0,1.8077273191874126e-12,0.0,-0.007286250591278076,0.13814137946799468,0.00011743955198084966,2.8118657218848675,8.870855364059303e-06,0.33,66,66,0.0,0.16832588043875318,8.40499353290495,66,2.1968677385794964,200,2.986325387024162
0.2,0.0,0.03953852504491806,3.7370588686226722,0.12586462200198426,8.558977935617795,0.1393197372131315,0.20095639714464406,2.1137017432030887,0.0,0.0,0.2605773187059797,5.708397029598599e-12,0.16828045325116084,0.02169051995213408,0.1393197372131315,0.0,0.2,0.02169051995213408,0.19177596450886442,0.46,0.02137528213100215,0.02137528213100215,2.3514460562678927,0.25176917810699617,67,0.0,0.0003544643232161307,3.601693626131057,67,0.1655871337726975,13600000,10,3.0949335015028985,0.0,0.0,21.339957371706237,15.067039847678222,6.383557241604559e-09,8.558977935617795,0.11089936392155268,0.20095639714464406,200,0.0012835126961920403,0.11089936392155268,-0.7890251278877258,10,8.570285937936701,8.570285937936696,3.7370588686226722,21.339957371706237,0.25176917810699617,0.0,5.6617655754089355,0.13073148142028057,0.16828045325116084,-0.8029952049255371,6.383557241604559e-09,0.2605773187059797,15.067039847678222,0.13073148142028057,0.0,0.19177596450886442,8.570285937936696,2.1137017432030887,0.0,0.0,5.708397029598599e-12,0.0,-0.01397007703781128,0.12586462200198426,0.0003544643232161307,3.0949335015028985,0.0012835126961920403,0.46,67,67,0.0,0.1655871337726975,8.570285937936701,67,2.3514460562678927,200,3.601693626131057
0.6,0.0,0.18705885112285614,4.708086029053607,0.1343712815585658,8.087529421463366,0.1687602677716254,0.1682160362865806,5.7967675276523245,0.0,0.0,0.2799453807405514,1.5302939641612922e-11,0.15273489458239303,0.02841176147068461,0.1687602677716254,0.0,0.6,0.02841176147068461,0.25113999707091583,0.28,0.020478885511529304,0.020478885511529304,2.169859412955169,0.18717655399078376,68,0.0,0.0006115189631914815,3.8355961901593,68,0.20218726135865772,13800000,10,3.159307597264444,0.0,0.0,23.114049449031807,21.244525892965164,9.726875871675377e-09,8.087529421463366,0.26428188323172325,0.1682160362865806,200,0.0003101869733443916,0.26428188323172325,-0.6684242486953735,10,11.115285727287278,11.115285727287278,4.708086029053607,23.114049449031807,0.18717655399078376,0.0,5.661393165588379,0.1343093651025931,0.15273489458239303,-0.7592722177505493,9.726875871675377e-09,0.2799453807405514,21.244525892965164,0.1343093651025931,0.0,0.25113999707091583,11.115285727287278,5.7967675276523245,0.0,0.0,1.5302939641612922e-11,0.0,-0.09084796905517578,0.1343712815585658,0.0006115189631914815,3.159307597264444,0.0003101869733443916,0.28,68,68,0.0,0.20218726135865772,11.115285727287278,68,2.169859412955169,200,3.8355961901593
0.3,0.0,3.4388339519500732,4.647526198592884,0.12287187301962073,8.934230100706598,0.139682823570558,0.17215410699070768,2.1386777040807896,0.0,0.0,0.20966530253184418,4.841345035074372e-10,0.14910697786948257,0.02372696842898468,0.139682823570558,0.0,0.3,0.02372696842898468,0.20258778857219858,0.435,0.024154460098742732,0.024154460098742732,2.3830191812988084,0.2563827763338881,69,0.0,0.00163212902521924,1.5036551275751922,69,0.15029947283598746,14000000,10,4.324049582041481,0.0,0.0,22.96425957865806,17.745577475860475,1.6212517144844108e-10,8.934230100706598,0.1279650357436816,0.17215410699070768,200,4.15134740956671e-05,0.1279650357436816,-0.7564064264297485,10,8.83042789908403,8.830427899084029,4.647526198592884,22.96425957865806,0.2563827763338881,0.0,5.660974979400635,0.1274497055115473,0.14910697786948257,-0.8984017372131348,1.6212517144844108e-10,0.20966530253184418,17.745577475860475,0.1274497055115473,0.0,0.20258778857219858,8.830427899084029,2.1386777040807896,0.0,0.0,4.841345035074372e-10,0.0,-0.14199531078338623,0.12287187301962073,0.00163212902521924,4.324049582041481,4.15134740956671e-05,0.435,69,69,0.0,0.15029947283598746,8.83042789908403,69,2.3830191812988084,200,1.5036551275751922
0.2,0.0,0.10592339187860489,2.023588017057767,0.12435411643686334,8.378196265302742,0.15356806067790527,0.17320456847713586,4.735763062172463,0.0,0.0,0.4290653855721446,1.3467260203129865e-10,0.15211996820674464,0.015658733397993098,0.15356806067790527,0.0,0.2,0.015658733397993098,0.15784330588931522,0.335,0.021657822842957596,0.021657822842957596,2.1432023245360705,0.194660558669689,70,0.0,0.0010898412816320192,2.6022378484744566,70,0.18635799787032156,14200000,10,4.092721077097772,0.0,0.0,23.463601545075576,11.719454464895867,1.583139607698835e-08,8.378196265302742,0.13027228746113015,0.17320456847713586,200,0.0005731192035465956,0.13027228746113015,-0.8077352643013,10,6.572434144610331,6.5724341446103285,2.023588017057767,23.463601545075576,0.194660558669689,0.0,5.661236763000488,0.13172430643198976,0.15211996820674464,-0.8586384654045105,1.583139607698835e-08,0.4290653855721446,11.719454464895867,0.13172430643198976,0.0,0.15784330588931522,6.5724341446103285,4.735763062172463,0.0,0.0,1.3467260203129865e-10,0.0,-0.05090320110321045,0.12435411643686334,0.0010898412816320192,4.092721077097772,0.0005731192035465956,0.335,70,70,0.0,0.18635799787032156,6.572434144610331,70,2.1432023245360705,200,2.6022378484744566
0.2,0.0,0.02959405817091465,3.049073047528145,0.12539650635378927,7.188067485274182,0.13191063869389805,0.15655131631933078,1.919846344857521,0.0,0.0,0.24416976754001998,1.822378591187075e-11,0.14392484652672366,0.015668417828781846,0.13191063869389805,0.0,0.2,0.015668417828781846,0.1065624015021566,0.26,0.018389582487504913,0.018389582487504913,1.8896827451759233,0.16001256479681744,71,0.0,0.00028694436525105046,2.264657610659013,71,0.14279764085632654,14400000,10,3.339863759261795,0.0,0.0,22.28348596462594,13.79748068703814,9.968094692237245e-08,7.188067485274182,0.11657025325844564,0.15655131631933078,200,0.002694341104532889,0.11657025325844564,-0.6691739559173584,10,6.049742129163563,6.049742129163566,3.049073047528145,22.28348596462594,0.16001256479681744,0.0,5.661177635192871,0.1302277622689184,0.14392484652672366,-0.6799644827842712,9.968094692237245e-08,0.24416976754001998,13.79748068703814,0.1302277622689184,0.0,0.1065624015021566,6.049742129163566,1.919846344857521,0.0,0.0,1.822378591187075e-11,0.0,-0.010790526866912842,0.12539650635378927,0.00028694436525105046,3.339863759261795,0.002694341104532889,0.26,71,71,0.0,0.14279764085632654,6.049742129163563,71,1.8896827451759233,200,2.264657610659013
0.3,0.0,0.010132881812751293,2.244306488750505,0.14860186465645894,5.5256565183345625,0.14883974534172492,0.15298225657942782,1.499905216564505,0.0,0.0,0.13937819316977113,1.138884995328459e-12,0.14249431680131985,0.009496449821437039,0.14883974534172492,0.0,0.3,0.009496449821437039,0.1283107327751668,0.185,0.013675888166105094,0.013675888166105094,1.5207964824425724,0.11851932565584347,72,0.0,0.00033650952474686204,1.7285160184073918,72,0.14984295506420103,14600000,10,2.968281367395366,0.0,0.0,16.193244100020436,7.743574799038535,9.03524106650211e-09,5.5256565183345625,0.13509267744490938,0.15298225657942782,200,4.2564890142547724e-07,0.13509267744490938,-0.4479982256889343,10,4.08020476741628,4.080204767416279,2.244306488750505,16.193244100020436,0.11851932565584347,0.0,5.661139488220215,0.13473083382980375,0.14249431680131985,-0.44924283027648926,9.03524106650211e-09,0.13937819316977113,7.743574799038535,0.13473083382980375,0.0,0.1283107327751668,4.080204767416279,1.499905216564505,0.0,0.0,1.138884995328459e-12,0.0,-0.0012446045875549316,0.14860186465645894,0.00033650952474686204,2.968281367395366,4.2564890142547724e-07,0.185,72,72,0.0,0.14984295506420103,4.08020476741628,72,1.5207964824425724,200,1.7285160184073918
0.2,0.0,0.0022383788600564003,2.201929692820081,0.1424285996776921,4.598504883279143,0.14288679736040855,0.15489616560253558,2.4319465028255687,0.0,0.0,0.13156694179558817,1.4205844611746744e-12,0.14131604836293113,0.009939410049207837,0.14288679736040855,0.0,0.2,0.009939410049207837,0.07522982392211058,0.12,0.010843266839391963,0.010843266839391963,1.4483385549667467,0.07813943646712683,73,0.0,0.0002869606973545821,1.759060443761502,73,0.14368840025069185,14800000,10,1.7565625958223585,0.0,0.0,12.54427246469174,10.035579936490405,1.1908756201608918e-10,4.598504883279143,0.12851299267322167,0.15489616560253558,200,2.3599282257194565e-06,0.12851299267322167,-0.25593534111976624,10,4.129712796856627,4.1297127968566265,2.201929692820081,12.54427246469174,0.07813943646712683,0.0,5.661070823669434,0.13281696848424576,0.14131604836293113,-0.256122887134552,1.1908756201608918e-10,0.13156694179558817,10.035579936490405,0.13281696848424576,0.0,0.07522982392211058,4.1297127968566265,2.4319465028255687,0.0,0.0,1.4205844611746744e-12,0.0,-0.0001875460147857666,0.1424285996776921,0.0002869606973545821,1.7565625958223585,2.3599282257194565e-06,0.12,73,73,0.0,0.14368840025069185,4.129712796856627,73,1.4483385549667467,200,1.759060443761502
