MetaTest/pick-place-v2/GraspSuccessRate,Average/AverageDiscountedReturn,MetaTest/pick-place-v2/AverageReturn,pick-place-v2/Iteration,Average/EpisodeMeanMaxInPlaceReward,Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/MaxReward,MetaTest/pick-place-v2/MaxReturn,MetaTest/pick-place-v2/SuccessRate,pick-place-v2/TerminationRate,Average/NumEpisodes,pick-place-v2/SuccessRate,Average/MinReturn,Average/TerminationRate,policy/dLoss,MetaTest/Average/TerminationRate,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/StdReturn,MetaTest/pick-place-v2/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanInPlaceReward,Average/Iteration,Average/MinReward,Average/EpisodeMeanMaxGraspReward,policy/KL,MetaTest/pick-place-v2/MinReward,MetaTest/Average/GraspSuccessRate,MetaTest/pick-place-v2/MinReturn,pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/NumEpisodes,Average/AverageReturn,pick-place-v2/AverageDiscountedReturn,MetaTest/pick-place-v2/Iteration,TotalEnvSteps,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/MinReturn,pick-place-v2/NumEpisodes,Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,Average/NearObject,policy/LossAfter,pick-place-v2/EpisodeMeanMinGraspReward,Average/EpisodeMeanMinGraspReward,Average/SuccessRate,Average/StdReturn,MetaTest/pick-place-v2/MaxReward,pick-place-v2/NearObject,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/Average/MaxReturn,MetaTest/pick-place-v2/NearObject,pick-place-v2/AverageReturn,pick-place-v2/MinReward,pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/TerminationRate,MetaTest/Average/Iteration,MetaTest/Average/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMaxInPlaceReward,pick-place-v2/StdReturn,policy/KLBefore,LinearFeatureBaseline/ExplainedVariance,Average/MaxReward,pick-place-v2/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/GraspSuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/NearObject,pick-place-v2/MaxReturn,Average/GraspSuccessRate,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/Average/AverageReturn,policy/LossBefore,MetaTest/pick-place-v2/AverageDiscountedReturn,MetaTest/Average/MinReward,Average/EpisodeMeanGraspReward,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanInPlaceReward,MetaTest/Average/EpisodeMeanGraspReward,MetaTest/pick-place-v2/NumEpisodes,pick-place-v2/MaxReward,policy/Entropy
0.0,176.07765700381614,423.2161237050646,10,0.14981200586407206,0.14405861378646087,11.677240064811594,788.0451936994549,0.0,0.0,100,0.0,173.6774217843955,0.0,0.18523175,0.0,0.0842733252371001,1.0008781127780156e-05,0.14405861378646087,122.71967433551818,122.71967433551818,0.0,0.1411139404365162,10,4.265960248255937e-07,0.09729656835854986,0.0077548684,2.5193262078286367e-07,0.0,203.8922729214231,0.09729656835854986,50,457.90684030222883,176.07765700381614,1,550000,0.00864609253415102,0.1397483544876074,0.14416738189327521,173.6774217843955,100,710.656171247279,423.21612370506466,0.04,-0.18345633,9.346198894557501e-06,9.346198894557501e-06,0.0,121.93907763536937,11.677240064811594,0.04,1.0008781127780156e-05,788.0451936994549,0.0,457.90684030222883,4.265960248255937e-07,0.1457804465339497,0.0,1,0.0842733252371001,0.14416738189327521,121.93907763536937,0.0,0.5004147074358622,15.1677924395715,0.009216083062725047,0.14981200586407206,0.0,203.8922729214231,0.0,710.656171247279,0.0,0.1411139404365162,423.2161237050646,0.0017754101,423.21612370506466,2.5193262078286367e-07,0.009216083062725047,0.1397483544876074,0.1457804465339497,0.00864609253415102,50,15.1677924395715,5.609649
,151.6662260632135,,11,0.1424306013352303,0.13409372416471105,,,,0.0,100,0.0,33.50533839777411,0.0,0.23196946,,,,0.13409372416471105,,,,,11,2.8570324839975043e-08,0.112512778649444,0.006350652,,,,0.112512778649444,,373.7927854715567,151.6662260632135,,600000,,,,33.50533839777411,100,799.9258521689236,,0.02,-0.22985883,1.4814964257814582e-05,1.4814964257814582e-05,0.0,146.34788582757395,,0.02,,,,373.7927854715567,2.8570324839975043e-08,0.1378297754681569,,,,,146.34788582757395,0.0,0.4375457957730321,19.575132987727113,0.013978753859801374,0.1424306013352303,0.0,,,799.9258521689236,0.0,,,0.002110625,,,0.013978753859801374,,0.1378297754681569,,,19.575132987727113,5.6070623
,149.6330278158829,,12,0.15710292836284695,0.12999585524626783,,,,0.0,100,0.0,91.40974331767572,0.0,0.19668148,,,,0.12999585524626783,,,,,12,7.995429627482938e-09,0.2095806306754325,0.005382659,,,,0.2095806306754325,,347.2365621902882,149.6330278158829,,650000,,,,91.40974331767572,100,832.7700125082101,,0.15,-0.196999,1.656876173926254e-05,1.656876173926254e-05,0.0,165.5892413888793,,0.15,,,,347.2365621902882,7.995429627482938e-09,0.14203464552331868,,,,,165.5892413888793,0.0,0.46186002692045913,11.21515731651062,0.02299829515946153,0.15710292836284695,0.0,,,832.7700125082101,0.0,,,-0.00031751953,,,0.02299829515946153,,0.14203464552331868,,,11.21515731651062,5.5999656
,143.78930827312573,,13,0.17483046487071566,0.1261320305486224,,,,0.0,100,0.0,59.94395525079135,0.0,0.19243425,,,,0.1261320305486224,,,,,13,2.935835295758151e-10,0.18731601934604827,0.0055901194,,,,0.18731601934604827,,362.56100060280295,143.78930827312573,,700000,,,,59.94395525079135,100,827.2459237036043,,0.15,-0.19398727,1.4130750595644334e-05,1.4130750595644334e-05,0.0,180.86790439295774,,0.15,,,,362.56100060280295,2.935835295758151e-10,0.14612518157231105,,,,,180.86790439295774,0.0,0.41895914204542894,9.874726735124362,0.021190275803927832,0.17483046487071566,0.01,,,827.2459237036043,0.01,,,-0.0015530079,,,0.021190275803927832,,0.14612518157231105,,,9.874726735124362,5.59655
,135.37964475691686,,14,0.15240174008901844,0.12557359260186232,,,,0.0,100,0.0,28.967563704044906,0.0,0.18846166,,,,0.12557359260186232,,,,,14,6.556317131553882e-08,0.207164552502746,0.0060975435,,,,0.207164552502746,,352.75483221077934,135.37964475691686,,750000,,,,28.967563704044906,100,1132.3385238887086,,0.13,-0.18960467,6.125607585095255e-05,6.125607585095255e-05,0.0,211.1085933490399,,0.13,,,,352.75483221077934,6.556317131553882e-08,0.1350005766992447,,,,,211.1085933490399,0.0,0.43182924006869794,20.724125401318755,0.02508226133906071,0.15240174008901844,0.0,,,1132.3385238887086,0.0,,,-0.0011430078,,,0.02508226133906071,,0.1350005766992447,,,20.724125401318755,5.579742
,124.91349039909775,,15,0.15945646904169433,0.12478349517403045,,,,0.0,100,0.0,15.23471875135259,0.0,0.15900515,,,,0.12478349517403045,,,,,15,1.6470322572498585e-08,0.24442631849564228,0.0067007765,,,,0.24442631849564228,,312.4902141710599,124.91349039909775,,800000,,,,15.23471875135259,100,1016.5945441636056,,0.26,-0.15841351,1.3585220810309047e-05,1.3585220810309047e-05,0.0,192.61406857761622,,0.26,,,,312.4902141710599,1.6470322572498585e-08,0.1413489594863787,,,,,192.61406857761622,0.0,0.4585349193536251,9.444044051816768,0.028815287287691897,0.15945646904169433,0.0,,,1016.5945441636056,0.0,,,0.00059164065,,,0.028815287287691897,,0.1413489594863787,,,9.444044051816768,5.560273
,129.94390285998495,,16,0.1697106898571403,0.1325123702577659,,,,0.0,100,0.01,4.539133838047632,0.0,0.20436366,,,,0.1325123702577659,,,,,16,2.1271092039086483e-09,0.20979171589031823,0.007620009,,,,0.20979171589031823,,348.4661673161779,129.94390285998495,,850000,,,,4.539133838047632,100,900.8331135911335,,0.18,-0.20476659,1.2796468239050376e-05,1.2796468239050376e-05,0.01,213.23665914712822,,0.18,,,,348.4661673161779,2.1271092039086483e-09,0.15154064101466075,,,,,213.23665914712822,0.0,0.5078261305023704,22.405454954666286,0.026707972065065033,0.1697106898571403,0.01,,,900.8331135911335,0.01,,,-0.0004029297,,,0.026707972065065033,,0.15154064101466075,,,22.405454954666286,5.551664
,144.35472245312792,,17,0.16821943992773603,0.12715924942242574,,,,0.0,100,0.0,58.118152382543165,0.0,0.20040672,,,,0.12715924942242574,,,,,17,1.550526246894376e-07,0.2177691359355295,0.007939072,,,,0.2177691359355295,,411.8573747375842,144.35472245312792,,900000,,,,58.118152382543165,100,1048.3168983748574,,0.22,-0.19980691,5.137804815582246e-05,5.137804815582246e-05,0.0,227.7547238797304,,0.22,,,,411.8573747375842,1.550526246894376e-07,0.14729241782826935,,,,,227.7547238797304,0.0,0.5004655025225615,20.51072666371112,0.03135327002110884,0.16821943992773603,0.0,,,1048.3168983748574,0.0,,,0.0005998047,,,0.03135327002110884,,0.14729241782826935,,,20.51072666371112,5.534385
,137.29592342327194,,18,0.15746298812195111,0.12270455976061005,,,,0.0,100,0.0,14.496133521480342,0.0,0.16764508,,,,0.12270455976061005,,,,,18,2.020672399433522e-08,0.2904150598255004,0.0061864574,,,,0.2904150598255004,,380.12556944658735,137.29592342327194,,950000,,,,14.496133521480342,100,919.594870184818,,0.27,-0.16845539,1.5141972181933602e-05,1.5141972181933602e-05,0.0,223.05702006289425,,0.27,,,,380.12556944658735,2.020672399433522e-08,0.13786334492043936,,,,,223.05702006289425,0.0,0.5275614212267241,20.92238493686988,0.04124902643706749,0.15746298812195111,0.0,,,919.594870184818,0.0,,,-0.0008103125,,,0.04124902643706749,,0.13786334492043936,,,20.92238493686988,5.5143332
,125.46042438525014,,19,0.1608464491768994,0.11984332670203246,,,,0.0,100,0.0,14.259709519494454,0.0,0.17027423,,,,0.11984332670203246,,,,,19,3.491474130287837e-08,0.29244371091109733,0.006335426,,,,0.29244371091109733,,357.00135351210366,125.46042438525014,,1000000,,,,14.259709519494454,100,873.4000332710559,,0.25,-0.17191082,1.4902967874380659e-05,1.4902967874380659e-05,0.0,215.16691642388162,,0.25,,,,357.00135351210366,3.491474130287837e-08,0.13336537118936453,,,,,215.16691642388162,0.0,0.5020338208644561,21.04858391906204,0.042755067860703336,0.1608464491768994,0.03,,,873.4000332710559,0.03,,,-0.0016366015,,,0.042755067860703336,,0.13336537118936453,,,21.04858391906204,5.4985576
0.0,137.5778451276827,432.62428827230315,20,0.1568847495864029,0.12223140041504373,7.254453174457445,854.2266587821491,0.0,0.0,100,0.0,27.54942398235692,0.0,0.16414917,0.0,0.3014288327577199,1.3975121588386517e-05,0.12223140041504373,186.76139240027942,186.76139240027942,0.0,0.1325221304374486,20,9.792276913253328e-09,0.26843051557901537,0.004848565,1.110285920677856e-06,0.0,61.56630321645788,0.26843051557901537,50,415.3408316172569,137.5778451276827,2,1050000,0.04587943021308114,0.11324457361772458,0.16114793046114623,27.54942398235692,100,992.418222731603,432.62428827230326,0.29,-0.1640183,9.890952436723987e-05,9.890952436723987e-05,0.0,215.101155557828,7.254453174457445,0.29,1.3975121588386517e-05,854.2266587821491,0.34,415.3408316172569,9.792276913253328e-09,0.13725618982612434,0.0,2,0.3014288327577199,0.16114793046114623,215.101155557828,0.0,0.49043465535279296,20.574966635235743,0.043400764796135506,0.1568847495864029,0.01,61.56630321645788,0.34,992.418222731603,0.01,0.1325221304374486,432.62428827230315,0.00013085938,432.62428827230326,1.110285920677856e-06,0.043400764796135506,0.11324457361772458,0.13725618982612434,0.04587943021308114,50,20.574966635235743,5.48323
,123.96611162509862,,21,0.18358880712033343,0.12140118304291421,,,,0.0,100,0.0,7.000919236144976,0.0,0.19140914,,,,0.12140118304291421,,,,,21,4.4589890327417214e-10,0.31439321365078643,0.005623651,,,,0.31439321365078643,,360.08175091812575,123.96611162509862,,1100000,,,,7.000919236144976,100,1095.2508253880974,,0.34,-0.19057633,0.00010886129770580945,0.00010886129770580945,0.0,216.56474241014342,,0.34,,,,360.08175091812575,4.4589890327417214e-10,0.15188108050534233,,,,,216.56474241014342,0.0,0.5279932943092356,20.89007886929995,0.04587661036616208,0.18358880712033343,0.02,,,1095.2508253880974,0.02,,,0.0008328125,,,0.04587661036616208,,0.15188108050534233,,,20.89007886929995,5.4627404
,127.12824120613372,,22,0.19652647132303355,0.11723724811129198,,,,0.0,100,0.01,19.231978325568956,0.0,0.18210515,,,,0.11723724811129198,,,,,22,1.8941364292799586e-09,0.30854713742664885,0.0057998383,,,,0.30854713742664885,,388.82229559603206,127.12824120613372,,1150000,,,,19.231978325568956,100,1113.9219884408824,,0.32,-0.18231516,0.0003377679141512396,0.0003377679141512396,0.01,250.47961244448172,,0.32,,,,388.82229559603206,1.8941364292799586e-09,0.15015818666988573,,,,,250.47961244448172,0.0,0.513999420077613,20.784266432882408,0.05014179671709004,0.19652647132303355,0.01,,,1113.9219884408824,0.01,,,-0.00021,,,0.05014179671709004,,0.15015818666988573,,,20.784266432882408,5.4341865
,126.67776709686405,,23,0.1567273429389223,0.1151294330438168,,,,0.0,100,0.0,25.647644377023926,0.0,0.18883227,,,,0.1151294330438168,,,,,23,3.3063281180973814e-08,0.35676223574643834,0.0051659816,,,,0.35676223574643834,,395.21110040270673,126.67776709686405,,1200000,,,,25.647644377023926,100,1113.1934714358529,,0.3,-0.19382133,0.00011936216606286839,0.00011936216606286839,0.0,232.39533130824722,,0.3,,,,395.21110040270673,3.3063281180973814e-08,0.1344058392302852,,,,,232.39533130824722,0.0,0.5284301312525101,20.993742047717557,0.05835442920053607,0.1567273429389223,0.02,,,1113.1934714358529,0.02,,,-0.0049890624,,,0.05835442920053607,,0.1344058392302852,,,20.993742047717557,5.414353
,126.32288333215385,,24,0.17677184583147418,0.11176448650592331,,,,0.0,100,0.0,10.749436924357932,0.0,0.21767062,,,,0.11176448650592331,,,,,24,7.078705712045289e-10,0.37497549307636396,0.006329024,,,,0.37497549307636396,,413.39537151865875,126.32288333215385,,1250000,,,,10.749436924357932,100,1054.0219699315942,,0.43,-0.21857953,0.0003373574816473335,0.0003373574816473335,0.0,266.37962077401664,,0.43,,,,413.39537151865875,7.078705712045289e-10,0.13984549826219575,,,,,266.37962077401664,0.0,0.5530747574490826,21.200807678391254,0.07206167977320357,0.17677184583147418,0.02,,,1054.0219699315942,0.02,,,-0.0009089062,,,0.07206167977320357,,0.13984549826219575,,,21.200807678391254,5.397086
,134.8565161355076,,25,0.1539778210072603,0.11096676388522769,,,,0.0,100,0.0,6.205484500274693,0.0,0.19037625,,,,0.11096676388522769,,,,,25,6.84117314807969e-09,0.3208394435815396,0.0055973986,,,,0.3208394435815396,,451.21088497196894,134.8565161355076,,1300000,,,,6.205484500274693,100,1213.35500803016,,0.32,-0.19046421,0.0009909404907679424,0.0009909404907679424,0.0,307.311872741687,,0.32,,,,451.21088497196894,6.84117314807969e-09,0.12933545693095977,,,,,307.311872741687,0.0,0.6072583346840263,21.116204079603822,0.06924179363930726,0.1539778210072603,0.02,,,1213.35500803016,0.02,,,-8.796875e-05,,,0.06924179363930726,,0.12933545693095977,,,21.116204079603822,5.3715124
,143.08024980459203,,26,0.16806971746986807,0.10982609805814324,,,,0.0,100,0.0,12.34194446380345,0.0,0.17791735,,,,0.10982609805814324,,,,,26,1.8697776128011528e-08,0.36432671291312574,0.00900212,,,,0.36432671291312574,,449.7888856951194,143.08024980459203,,1350000,,,,12.34194446380345,100,1197.887884971951,,0.43,-0.18190907,0.00046654159040911787,0.00046654159040911787,0.0,271.3912476626821,,0.43,,,,449.7888856951194,1.8697776128011528e-08,0.13553096993108496,,,,,271.3912476626821,0.0,0.5827568064429285,20.557627259057163,0.08019186940889286,0.16806971746986807,0.03,,,1197.887884971951,0.03,,,-0.003991719,,,0.08019186940889286,,0.13553096993108496,,,20.557627259057163,5.353175
,137.64912078360993,,27,0.16480899356729725,0.10848438971469523,,,,0.0,100,0.0,25.927666171760578,0.0,0.1504334,,,,0.10848438971469523,,,,,27,2.687015553933979e-09,0.39262765876970995,0.007721815,,,,0.39262765876970995,,419.26121446359053,137.64912078360993,,1400000,,,,25.927666171760578,100,1124.5631769957215,,0.46,-0.1526266,0.0008872366541014885,0.0008872366541014885,0.0,247.5058221927202,,0.46,,,,419.26121446359053,2.687015553933979e-09,0.13493452306872483,,,,,247.5058221927202,0.0,0.5613037222046379,20.205374628649093,0.07627461998580898,0.16480899356729725,0.02,,,1124.5631769957215,0.02,,,-0.0021932032,,,0.07627461998580898,,0.13493452306872483,,,20.205374628649093,5.345225
