MetaTest/Average/StdReturn,MetaTest/pick-place-v2/SuccessRate,pick-place-v2/NumEpisodes,pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-place-v2/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/pick-place-v2/TerminationRate,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,pick-place-v2/SuccessRate,Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/StdReturn,Average/TerminationRate,MetaTest/Average/NearObject,pick-place-v2/EpisodeMeanGraspReward,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,Average/AverageReturn,policy/LossBefore,MetaTest/pick-place-v2/NumEpisodes,MetaTest/pick-place-v2/MinReward,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/pick-place-v2/Iteration,LinearFeatureBaseline/ExplainedVariance,MetaTest/pick-place-v2/AverageDiscountedReturn,MetaTest/Average/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/AverageDiscountedReturn,Average/EpisodeMeanMinGraspReward,MetaTest/Average/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanMinInPlaceReward,pick-place-v2/AverageReturn,pick-place-v2/NearObject,Average/AverageDiscountedReturn,MetaTest/Average/MaxReward,MetaTest/Average/AverageReturn,pick-place-v2/EpisodeMeanInPlaceReward,pick-place-v2/Iteration,Average/StdReturn,TotalEnvSteps,MetaTest/Average/GraspSuccessRate,MetaTest/pick-place-v2/AverageReturn,MetaTest/Average/MaxReturn,pick-place-v2/StdReturn,pick-place-v2/MaxReturn,MetaTest/pick-place-v2/GraspSuccessRate,Average/Iteration,MetaTest/pick-place-v2/MinReturn,policy/LossAfter,policy/Entropy,MetaTest/pick-place-v2/MaxReward,Average/MinReward,policy/KLBefore,MetaTest/Average/TerminationRate,pick-place-v2/EpisodeMeanMaxInPlaceReward,pick-place-v2/GraspSuccessRate,Average/MaxReturn,Average/EpisodeMeanInPlaceReward,pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/MinReward,policy/KL,pick-place-v2/MinReturn,pick-place-v2/MinReward,pick-place-v2/MaxReward,pick-place-v2/TerminationRate,Average/MinReturn,Average/NearObject,Average/NumEpisodes,Average/EpisodeMeanGraspReward,MetaTest/pick-place-v2/NearObject,Average/GraspSuccessRate,policy/dLoss,MetaTest/Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/MinReturn,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,Average/MaxReward,Average/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanMaxGraspReward,Average/SuccessRate
108.19905183467226,0.0,100,0.0599118848956875,462.5505692112185,694.6406184211787,50,0.0,0.13969626016423167,1,0.0,0.08603722695999627,0.0,0.14184933922501033,108.19905183467226,0.0,0.04,0.006627197777553586,8.988432031949027e-06,0.15732929102965862,8.988432031949027e-06,0.1459459692948772,466.1445039619003,-0.0035307421,50,1.3008391376138156e-08,0.00787351915754097,1,0.5324080608481521,462.5505692112185,0.1459459692948772,0.15732929102965862,175.39894077306627,9.26925052101654e-06,0.00787351915754097,0.1342746426480212,466.1445039619003,0.03,175.39894077306627,15.354598343843966,462.55056921121854,0.13783939646964627,10,98.23763131133715,550000,0.0,462.55056921121854,694.6406184211787,98.23763131133715,814.0655476830409,0.0,10,219.1652450997042,-0.13515629,5.6191473,15.354598343843966,1.4580609514063384e-07,0.0,0.0,0.14184933922501033,0.0,814.0655476830409,0.13783939646964627,9.26925052101654e-06,1.3008391376138156e-08,0.0073771407,167.1149407525073,1.4580609514063384e-07,12.770114306121235,0.0,167.1149407525073,0.03,100,0.006627197777553586,0.04,0.0,0.13162555,0.13969626016423167,219.1652450997042,0.08603722695999627,12.770114306121235,0.1342746426480212,0.0599118848956875,0.0
,,100,0.13988412760366306,,,,,,,,,0.0,0.14206742709914416,,0.0,,0.01513772220949364,,,,,402.2010917174894,0.0026030468,,,,,0.4854939853512089,,,,164.41976048646654,1.1357402482283145e-05,,0.13295549137918197,402.2010917174894,0.1,164.41976048646654,,,0.13569389895233921,11,112.63129437646174,600000,,,,112.63129437646174,691.3024731018613,,11,,-0.18099155,5.6144876,,5.229654598192559e-09,0.0,,0.14206742709914416,0.0,691.3024731018613,0.13569389895233921,1.1357402482283145e-05,,0.005874345,187.0274915102626,5.229654598192559e-09,11.920571014423558,0.0,187.0274915102626,0.1,100,0.01513772220949364,,0.0,0.1835946,,,,11.920571014423558,0.13295549137918197,0.13988412760366306,0.0
,,100,0.17996230471529887,,,,,,,,,0.0,0.15384580855349372,,0.0,,0.017750746477025462,,,,,373.4918673177776,-0.00090003904,,,,,0.49353028075064975,,,,158.35908358127347,1.1541561842711619e-05,,0.13033754835245234,373.4918673177776,0.19,158.35908358127347,,,0.1384146264223677,12,137.66248863894373,650000,,,,137.66248863894373,1052.379914611438,,12,,-0.16910914,5.603477,,5.845937674314197e-09,0.0,,0.15384580855349372,0.0,1052.379914611438,0.1384146264223677,1.1541561842711619e-05,,0.005772908,138.52832717976045,5.845937674314197e-09,11.301786774864064,0.0,138.52832717976045,0.19,100,0.017750746477025462,,0.0,0.16820909,,,,11.301786774864064,0.13033754835245234,0.17996230471529887,0.0
,,100,0.17732137271608242,,,,,,,,,0.0,0.14691911240745475,,0.0,,0.019221516028652144,,,,,355.02038231211105,0.0005576758,,,,,0.48458939799382583,,,,142.1362654891404,1.1424462651685235e-05,,0.12756792621111532,355.02038231211105,0.15,142.1362654891404,,,0.136344905098722,13,185.15212722056825,700000,,,,185.15212722056825,1122.765289873244,,13,,-0.21690309,5.596932,,6.888420030762803e-08,0.0,,0.14691911240745475,0.01,1122.765289873244,0.136344905098722,1.1424462651685235e-05,,0.0062739663,19.047270460271765,6.888420030762803e-08,20.889836780698374,0.0,19.047270460271765,0.15,100,0.019221516028652144,,0.01,0.21746077,,,,20.889836780698374,0.12756792621111532,0.17732137271608242,0.0
,,100,0.18540566879549178,,,,,,,,,0.0,0.15307566251097185,,0.0,,0.022825296824814142,,,,,340.00005233490754,-0.0004382422,,,,,0.5013682643434982,,,,132.6935572983714,0.00025666402797673175,,0.13112634526841996,340.00005233490754,0.17,132.6935572983714,,,0.1410246371843893,14,188.65658284144078,750000,,,,188.65658284144078,1103.6112081292517,,14,,-0.19822304,5.5996423,,1.0600937960402717e-09,0.0,,0.15307566251097185,0.0,1103.6112081292517,0.1410246371843893,0.00025666402797673175,,0.007705587,14.387864251845468,1.0600937960402717e-09,20.9057239300216,0.0,14.387864251845468,0.17,100,0.022825296824814142,,0.0,0.1977848,,,,20.9057239300216,0.13112634526841996,0.18540566879549178,0.0
,,100,0.18096755919713797,,,,,,,,,0.0,0.1432766305508499,,0.0,,0.0241461168900523,,,,,333.83070621255786,0.00029753905,,,,,0.4577636794024592,,,,131.41032548023597,3.0221639592538848e-05,,0.12891103195456174,333.83070621255786,0.12,131.41032548023597,,,0.13449732756326394,15,200.1531022322672,800000,,,,200.1531022322672,972.3124580289353,,15,,-0.26538238,5.5976567,,2.5863891901275564e-10,0.0,,0.1432766305508499,0.01,972.3124580289353,0.13449732756326394,3.0221639592538848e-05,,0.0068181166,9.430905560766563,2.5863891901275564e-10,21.08203088068639,0.0,9.430905560766563,0.12,100,0.0241461168900523,,0.01,0.26567993,,,,21.08203088068639,0.12891103195456174,0.18096755919713797,0.0
,,100,0.1997434044484942,,,,,,,,,0.0,0.14979895959655912,,0.0,,0.028790275761266707,,,,,383.0261893112861,0.003576992,,,,,0.4607249981152737,,,,141.8323811558422,0.0003066018453339971,,0.12790688194211658,383.0261893112861,0.18,141.8323811558422,,,0.13890839691511223,16,214.37125229101392,850000,,,,214.37125229101392,1167.9845196519386,,16,,-0.17215867,5.595466,,5.5750337068358257e-08,0.0,,0.14979895959655912,0.0,1167.9845196519386,0.13890839691511223,0.0003066018453339971,,0.0060584527,80.9538160785349,5.5750337068358257e-08,8.260728010445428,0.0,80.9538160785349,0.18,100,0.028790275761266707,,0.0,0.17573567,,,,8.260728010445428,0.12790688194211658,0.1997434044484942,0.0
,,100,0.28625051771732246,,,,,,,,,0.0,0.16109834724440789,,0.0,,0.03943258591992045,,,,,366.8803226763623,0.0019492969,,,,,0.5237560013451297,,,,126.33078290254156,0.0002978152387169597,,0.1172511380938955,366.8803226763623,0.35,126.33078290254156,,,0.13757017257114953,17,246.30847046220202,900000,,,,246.30847046220202,1132.4032564723639,,17,,-0.23694323,5.578736,,5.043737329362004e-08,0.0,,0.16109834724440789,0.0,1132.4032564723639,0.13757017257114953,0.0002978152387169597,,0.006231041,77.42611632774631,5.043737329362004e-08,12.022775467559322,0.0,77.42611632774631,0.35,100,0.03943258591992045,,0.0,0.23889253,,,,12.022775467559322,0.1172511380938955,0.28625051771732246,0.0
,,100,0.306107176981616,,,,,,,,,0.0,0.1644442897240053,,0.0,,0.041440542805943385,,,,,401.8163090337927,-0.0006778906,,,,,0.47717228425815306,,,,130.63047613529434,0.0002200894513700635,,0.11707425024231516,401.8163090337927,0.33,130.63047613529434,,,0.1368663719603428,18,222.99380682866365,950000,,,,222.99380682866365,1140.8360603944138,,18,,-0.17867352,5.555191,,2.0506587819964888e-08,0.0,,0.1644442897240053,0.01,1140.8360603944138,0.1368663719603428,0.0002200894513700635,,0.0064264294,28.117537768339464,2.0506587819964888e-08,20.024982000758975,0.0,28.117537768339464,0.33,100,0.041440542805943385,,0.01,0.17799564,,,,20.024982000758975,0.11707425024231516,0.306107176981616,0.0
,,100,0.28845478217619325,,,,,,,,,0.0,0.17055140772594135,,0.0,,0.05611599970619705,,,,,432.4400044615413,0.00106375,,,,,0.5099633627195811,,,,121.03044815292924,0.00014626697799068788,,0.11592336350070834,432.4400044615413,0.33,121.03044815292924,,,0.1384923720580419,19,271.0404120015078,1000000,,,,271.0404120015078,1156.7345773833863,,19,,-0.22489703,5.53287,,1.2650732101305117e-12,0.0,,0.17055140772594135,0.0,1156.7345773833863,0.1384923720580419,0.00014626697799068788,,0.007400243,38.347586075700264,1.2650732101305117e-12,20.771562323351677,0.0,38.347586075700264,0.33,100,0.05611599970619705,,0.0,0.22596078,,,,20.771562323351677,0.11592336350070834,0.28845478217619325,0.0
222.2680057210315,0.0,100,0.29544358940471416,355.5985849921402,819.3557235234209,50,0.0,0.11872411119132703,2,0.0,0.2617622202115761,0.0,0.16799513582328213,222.2680057210315,0.0,0.26,0.0433802473207948,1.1853890889907813e-05,0.15016306892798734,1.1853890889907813e-05,0.13241329002828864,374.50846876235437,-0.0002113086,50,6.032280166659546e-09,0.03886071311783263,2,0.4868670495512276,355.5985849921402,0.13241329002828864,0.15016306892798734,129.96957100083273,4.4946132992144044e-05,0.03886071311783263,0.11485658793936204,374.50846876235437,0.33,129.96957100083273,20.411098476982975,355.5985849921402,0.13987758384742865,20,209.98526304180243,1050000,0.0,355.5985849921402,819.3557235234209,209.98526304180243,982.0043816074797,0.0,20,3.2554797064667382,-0.1899,5.5147805,20.411098476982975,1.2921149233480292e-10,0.0,0.0,0.16799513582328213,0.0,982.0043816074797,0.13987758384742865,4.4946132992144044e-05,6.032280166659546e-09,0.006387865,9.7789311811847,1.2921149233480292e-10,19.95418152893014,0.0,9.7789311811847,0.33,100,0.0433802473207948,0.26,0.0,0.18968868,0.11872411119132703,3.2554797064667382,0.2617622202115761,19.95418152893014,0.11485658793936204,0.29544358940471416,0.0
,,100,0.300672168258324,,,,,,,,,0.0,0.17001820032360723,,0.0,,0.05391381683039036,,,,,428.5644634420095,-0.0018109375,,,,,0.49668240598206104,,,,135.6243034470339,0.00044577488607674476,,0.11489101732505094,428.5644634420095,0.36,135.6243034470339,,,0.13989982165133544,21,256.10713765408184,1100000,,,,256.10713765408184,1182.9127685718383,,21,,-0.27490532,5.486811,,3.964702912050826e-08,0.0,,0.17001820032360723,0.0,1182.9127685718383,0.13989982165133544,0.00044577488607674476,,0.0071896613,40.024192652258094,3.964702912050826e-08,20.429268241568643,0.0,40.024192652258094,0.36,100,0.05391381683039036,,0.0,0.2730944,,,,20.429268241568643,0.11489101732505094,0.300672168258324,0.0
,,100,0.26530738530946396,,,,,,,,,0.0,0.1547304105724206,,0.0,,0.04476172917190281,,,,,368.0224312719762,-0.0003028125,,,,,0.5341152063619166,,,,122.40511086070416,1.606652426235313e-05,,0.12285507919914801,368.0224312719762,0.22,122.40511086070416,,,0.13448023716983812,22,249.1678151414553,1150000,,,,249.1678151414553,1121.8148549558969,,22,,-0.13018094,5.460956,,1.2650516327390183e-11,0.0,,0.1547304105724206,0.0,1121.8148549558969,0.13448023716983812,1.606652426235313e-05,,0.010404048,25.003804574179732,1.2650516327390183e-11,19.99460420915978,0.0,25.003804574179732,0.22,100,0.04476172917190281,,0.0,0.12987813,,,,19.99460420915978,0.12285507919914801,0.26530738530946396,0.0
,,100,0.3187983924965959,,,,,,,,,0.0,0.1616022844461838,,0.0,,0.05488793086216866,,,,,453.6109053909556,-0.0032419532,,,,,0.5536403847057625,,,,132.40094038829636,0.00029720339732735706,,0.11538810534922163,453.6109053909556,0.32,132.40094038829636,,,0.13691276226247245,23,277.83912885873053,1200000,,,,277.83912885873053,1053.1228459570723,,23,,-0.2283641,5.442184,,8.381695141191293e-08,0.0,,0.1616022844461838,0.0,1053.1228459570723,0.13691276226247245,0.00029720339732735706,,0.0052417475,12.913995565983674,8.381695141191293e-08,20.244359027697442,0.0,12.913995565983674,0.32,100,0.05488793086216866,,0.0,0.22512214,,,,20.244359027697442,0.11538810534922163,0.3187983924965959,0.0
,,100,0.32959786690905235,,,,,,,,,0.01,0.1856219645503419,,0.0,,0.059660958393616445,,,,,421.2903008430836,-0.0004872656,,,,,0.5104540331614322,,,,131.7490406588186,0.00028372364504933496,,0.10881482879022751,421.2903008430836,0.35,131.7490406588186,,,0.14332467489516276,24,268.71930681269424,1250000,,,,268.71930681269424,1082.425540990722,,24,,-0.22831184,5.4082065,,1.0151463560892703e-07,0.0,,0.1856219645503419,0.0,1082.425540990722,0.14332467489516276,0.00028372364504933496,,0.0067745307,2.1450121776255306,1.0151463560892703e-07,22.36382817098087,0.0,2.1450121776255306,0.35,100,0.059660958393616445,,0.0,0.22782457,,,,22.36382817098087,0.10881482879022751,0.32959786690905235,0.01
,,100,0.3672532833752026,,,,,,,,,0.0,0.16256172176684316,,0.0,,0.0879011567455389,,,,,544.1327484871827,0.0011709376,,,,,0.5871221279747787,,,,132.14232858007722,0.0009122020383710193,,0.10660641714217546,544.1327484871827,0.41,132.14232858007722,,,0.1344841304493097,25,302.38857462848165,1300000,,,,302.38857462848165,1185.2637586604565,,25,,-0.17042907,5.3705544,,9.489355110598488e-11,0.0,,0.16256172176684316,0.01,1185.2637586604565,0.1344841304493097,0.0009122020383710193,,0.0060515795,21.507635781284474,9.489355110598488e-11,21.061412295062222,0.0,21.507635781284474,0.41,100,0.0879011567455389,,0.01,0.1716,,,,21.061412295062222,0.10660641714217546,0.3672532833752026,0.0
,,100,0.3471756015113348,,,,,,,,,0.0,0.15419577146548483,,0.0,,0.08646546280319478,,,,,525.927459264252,-0.0006932031,,,,,0.5747994505675036,,,,132.8773269140462,0.0017718702773405672,,0.10353861782578595,525.927459264252,0.41,132.8773269140462,,,0.126587776181007,26,322.07128567159407,1350000,,,,322.07128567159407,1286.1752410358267,,26,,-0.22767875,5.348857,,3.7534849660447827e-10,0.0,,0.15419577146548483,0.03,1286.1752410358267,0.126587776181007,0.0017718702773405672,,0.006093649,3.461500862980353,3.7534849660447827e-10,20.932733561956596,0.0,3.461500862980353,0.41,100,0.08646546280319478,,0.03,0.22698554,,,,20.932733561956596,0.10353861782578595,0.3471756015113348,0.0
,,100,0.38026332711852456,,,,,,,,,0.0,0.15433482883760757,,0.0,,0.09518259412164679,,,,,618.4245856149053,0.0004319531,,,,,0.5688306468634747,,,,150.83579614463443,0.002218573509049162,,0.11153640656581625,618.4245856149053,0.4,150.83579614463443,,,0.13193312681533034,27,294.08583445455855,1400000,,,,294.08583445455855,1255.4602246694299,,27,,-0.24452113,5.326058,,7.135226576932421e-09,0.0,,0.15433482883760757,0.0,1255.4602246694299,0.13193312681533034,0.002218573509049162,,0.0051362608,56.83836482787959,7.135226576932421e-09,6.2388164422913395,0.0,56.83836482787959,0.4,100,0.09518259412164679,,0.0,0.24495308,,,,6.2388164422913395,0.11153640656581625,0.38026332711852456,0.0
